Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
27/12/2024;17:00;15;46;23;Muy bueno / Oso ona;7;7;Muy bueno / Oso ona;15;14,42;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1027,1;0;5,8;;;Muy bueno / Oso ona
27/12/2024;16:00;8;26;13;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;14;14,38;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1026,8;0;24;;;Muy bueno / Oso ona
27/12/2024;15:00;12;36;17;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;12;13,88;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1026,8;0;244,8;;;Muy bueno / Oso ona
27/12/2024;14:00;11;31;14;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;12;13,21;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1027,5;0;344,3;;;Muy bueno / Oso ona
27/12/2024;13:00;38;84;27;Muy bueno / Oso ona;14;14;Muy bueno / Oso ona;11;13,17;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;25;99;1028,3;0;172,1;10,6;1,17;Muy bueno / Oso ona
27/12/2024;12:00;41;89;27;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;13;12,92;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1029,3;0;242,4;;;Muy bueno / Oso ona
27/12/2024;11:00;25;63;25;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;15;12,92;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1029,7;0;118,8;;;Muy bueno / Oso ona
27/12/2024;10:00;21;57;25;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;16;13,17;Muy bueno / Oso ona;8,52;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1029,5;0;48,9;;;Muy bueno / Oso ona
27/12/2024;09:00;25;64;27;Muy bueno / Oso ona;6;6;Muy bueno / Oso ona;17;13,45;Muy bueno / Oso ona;8,68;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1029,3;0;20,3;;;Muy bueno / Oso ona
27/12/2024;08:00;10;40;25;Muy bueno / Oso ona;7;7;Muy bueno / Oso ona;19;13,41;Muy bueno / Oso ona;8,55;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1029;0;1,9;;;Muy bueno / Oso ona
27/12/2024;07:00;5;23;16;Muy bueno / Oso ona;15;15;Muy bueno / Oso ona;18;13,41;Muy bueno / Oso ona;8,45;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1028,6;0;0,4;;;Muy bueno / Oso ona
27/12/2024;06:00;3;14;10;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;15;13,55;Muy bueno / Oso ona;8,36;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;100;1028,3;0;0,4;;;Muy bueno / Oso ona
27/12/2024;05:00;2;12;10;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;12;13,55;Muy bueno / Oso ona;8,18;Muy bueno / Oso ona;3;Muy bueno / Oso ona;151;99;1028,3;0;0,4;8,4;0,66;Muy bueno / Oso ona
27/12/2024;04:00;1;10;9;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;10;13,55;Muy bueno / Oso ona;8;Muy bueno / Oso ona;3;Muy bueno / Oso ona;114;98;1028,2;0;0,4;8,5;0,45;Muy bueno / Oso ona
27/12/2024;03:00;2;15;12;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;10;13,5;Muy bueno / Oso ona;7,82;Muy bueno / Oso ona;3;Muy bueno / Oso ona;142;98;1028,2;0;0,4;9;0,29;Muy bueno / Oso ona
27/12/2024;02:00;2;16;14;Muy bueno / Oso ona;8;8;Muy bueno / Oso ona;12;13,14;Muy bueno / Oso ona;7,59;Muy bueno / Oso ona;3;Muy bueno / Oso ona;153;97;1028;0;0,4;9,1;0,23;Muy bueno / Oso ona
27/12/2024;01:00;2;19;15;Muy bueno / Oso ona;15;15;Muy bueno / Oso ona;13;12,95;Muy bueno / Oso ona;7,41;Muy bueno / Oso ona;3;Muy bueno / Oso ona;160;95;1027,9;0;0,4;9,6;0,17;Muy bueno / Oso ona
26/12/2024;24:00;3;33;29;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;15;12,95;Muy bueno / Oso ona;7,27;Muy bueno / Oso ona;3;Muy bueno / Oso ona;54;95;1028,1;0;0,4;10,9;0,69;Muy bueno / Oso ona
26/12/2024;23:00;10;50;35;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;18;12,77;Muy bueno / Oso ona;7,05;Muy bueno / Oso ona;3;Muy bueno / Oso ona;113;95;1028,4;0;0,4;10,5;0,57;Muy bueno / Oso ona
26/12/2024;22:00;11;53;37;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;22;12,64;Muy bueno / Oso ona;6,86;Muy bueno / Oso ona;3;Muy bueno / Oso ona;123;95;1028,5;0;0,4;10,7;0,17;Muy bueno / Oso ona
26/12/2024;21:00;11;54;37;Muy bueno / Oso ona;4;4;Muy bueno / Oso ona;26;12,55;Muy bueno / Oso ona;6,68;Muy bueno / Oso ona;3;Muy bueno / Oso ona;25;95;1028,4;0;0,4;10,8;0,47;Muy bueno / Oso ona
26/12/2024;20:00;7;29;19;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;28;12,09;Muy bueno / Oso ona;6,45;Muy bueno / Oso ona;3;Muy bueno / Oso ona;22;95;1028,3;0;0,4;10,8;0,76;Muy bueno / Oso ona
26/12/2024;19:00;5;23;15;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;29;11,77;Muy bueno / Oso ona;6,32;Muy bueno / Oso ona;3;Muy bueno / Oso ona;17;95;1028,2;0;0,4;10,8;1,54;Muy bueno / Oso ona
26/12/2024;18:00;4;21;15;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;29;11,68;Muy bueno / Oso ona;6,23;Muy bueno / Oso ona;3;Muy bueno / Oso ona;353;95;1027,8;0;0,4;11,7;1,46;Muy bueno / Oso ona
26/12/2024;17:00;5;25;17;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;30;11,55;Muy bueno / Oso ona;6,09;Muy bueno / Oso ona;3;Muy bueno / Oso ona;357;95;1027,7;0;3,8;10,9;1,03;Muy bueno / Oso ona
26/12/2024;16:00;5;20;12;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;30;11,23;Muy bueno / Oso ona;6;Muy bueno / Oso ona;4;Muy bueno / Oso ona;17;95;1027,6;0;27,1;10,9;1,56;Muy bueno / Oso ona
26/12/2024;15:00;4;15;9;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;29;11,18;Muy bueno / Oso ona;6,05;Muy bueno / Oso ona;3;Muy bueno / Oso ona;15;94;1027,5;0;66;10,9;1,95;Muy bueno / Oso ona
26/12/2024;14:00;5;15;7;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;28;11,36;Muy bueno / Oso ona;6,18;Muy bueno / Oso ona;3;Muy bueno / Oso ona;15;94;1027,8;0;99,4;11;1,81;Muy bueno / Oso ona
26/12/2024;13:00;5;17;9;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;28;11,55;Muy bueno / Oso ona;6,27;Muy bueno / Oso ona;3;Muy bueno / Oso ona;17;93;1028,3;0;90,7;11,1;1,57;Muy bueno / Oso ona
26/12/2024;12:00;7;21;11;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;28;11,32;Muy bueno / Oso ona;6,23;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;99;1028,9;0;105,3;;;Muy bueno / Oso ona
26/12/2024;11:00;13;35;16;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;28;11,09;Muy bueno / Oso ona;6,18;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;100;1029,1;0;91,5;;;Muy bueno / Oso ona
26/12/2024;10:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;28;10,83;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;100;1029;0;129,9;;;Muy bueno / Oso ona
26/12/2024;09:00;7;26;15;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;28;10,67;Muy bueno / Oso ona;6;Muy bueno / Oso ona;5;Muy bueno / Oso ona;230;96;1028,8;0;10,5;10;0,8;Muy bueno / Oso ona
26/12/2024;08:00;5;20;12;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;28;10,79;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;5;Muy bueno / Oso ona;243;97;1028,4;0;1;10;1,05;Muy bueno / Oso ona
26/12/2024;07:00;8;25;14;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;28;10,96;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;271;98;1028,1;0;0,4;10,4;0,23;Muy bueno / Oso ona
26/12/2024;06:00;4;14;8;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;29;10,96;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;100;1027,9;0;0,4;;;Muy bueno / Oso ona
26/12/2024;05:00;1;7;5;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;30;11;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;206;98;1028;0;0,4;10,3;0,5;Muy bueno / Oso ona
26/12/2024;04:00;1;5;3;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;31;10,79;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;227;99;1028,2;0;0,4;10,3;0,57;Muy bueno / Oso ona
26/12/2024;03:00;1;7;6;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;34;10,83;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;201;99;1028,2;0;0,4;10,4;0,31;Muy bueno / Oso ona
26/12/2024;02:00;1;10;8;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;35;10,71;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;240;99;1028;0;0,4;10,4;0,07;Muy bueno / Oso ona
26/12/2024;01:00;2;14;12;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;36;10,71;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;281;99;1028,1;0;0,4;10,3;0,06;Muy bueno / Oso ona
25/12/2024;24:00;2;14;11;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;39;10,54;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;5;Muy bueno / Oso ona;360;98;1028,6;0;0,4;11,1;0,74;Muy bueno / Oso ona
25/12/2024;23:00;1;13;11;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;41;10,29;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;50;98;1029;0;0,4;10,3;0,55;Muy bueno / Oso ona
25/12/2024;22:00;2;12;9;Muy bueno / Oso ona;37;37;Muy bueno / Oso ona;43;10;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;22;98;1029,4;0;0,4;10,4;1,7;Muy bueno / Oso ona
25/12/2024;21:00;3;13;9;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;44;9,38;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;20;96;1029,4;0;0,4;10,7;1,48;Muy bueno / Oso ona
25/12/2024;20:00;3;16;11;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;46;8,96;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;20;96;1029,6;0;0,4;10,9;1,53;Muy bueno / Oso ona
25/12/2024;19:00;3;14;9;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;47;8,58;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;17;95;1029,6;0;0,4;11;2,24;Muy bueno / Oso ona
25/12/2024;18:00;3;12;8;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;48;8,21;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;9;94;1029,3;0;0,4;11,4;2,54;Muy bueno / Oso ona
25/12/2024;17:00;2;9;6;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;47;8;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;337;94;1029,1;0;3;11,6;1,72;Muy bueno / Oso ona
25/12/2024;16:00;4;11;6;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;47;7,75;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;334;94;1029;0;17;11,8;1,31;Muy bueno / Oso ona
25/12/2024;15:00;1;7;6;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;47;7,33;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;351;94;1029,1;0;48,5;12;1,27;Muy bueno / Oso ona
25/12/2024;14:00;3;10;6;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;46;6,92;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;13;93;1029,4;0;86,3;11,9;1,55;Muy bueno / Oso ona
25/12/2024;13:00;5;17;10;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;45;6,58;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;23;93;1030;0;88,2;11,9;2,12;Muy bueno / Oso ona
25/12/2024;12:00;4;14;8;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;45;6,46;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;5;Muy bueno / Oso ona;337;97;1030,9;0;103,4;11,1;0,49;Muy bueno / Oso ona
25/12/2024;11:00;3;15;10;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;45;6,38;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;116;99;1031,7;0;47,7;10,9;1,02;Muy bueno / Oso ona
25/12/2024;10:00;3;19;14;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;44;6,25;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;5;Muy bueno / Oso ona;109;100;1031,7;0;36,2;10,8;0,85;Muy bueno / Oso ona
25/12/2024;09:00;1;11;10;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;44;6,04;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;175;100;1031,3;0;18,8;10,7;0,38;Muy bueno / Oso ona
25/12/2024;08:00;1;9;8;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;43;5,75;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;5;Muy bueno / Oso ona;220;100;1030,8;0;2;10,6;0,65;Muy bueno / Oso ona
25/12/2024;07:00;1;9;8;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;42;5,42;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;61;100;1030,7;0;0,4;10,7;0,39;Muy bueno / Oso ona
25/12/2024;06:00;2;10;8;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;45;5,13;Muy bueno / Oso ona;2,83;Muy bueno / Oso ona;5;Muy bueno / Oso ona;350;100;1030,6;0;0,4;11,1;0,58;Muy bueno / Oso ona
25/12/2024;05:00;1;9;8;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;49;4,75;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;41;100;1030,5;0;0,4;11,7;0,36;Muy bueno / Oso ona
25/12/2024;04:00;1;9;8;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;51;4,54;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;242;100;1030,9;0,1;0,4;12;0,38;Muy bueno / Oso ona
25/12/2024;03:00;8;28;17;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;54;4,21;Muy bueno / Oso ona;2,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;21;100;1031;0;0,4;12,1;0,29;Muy bueno / Oso ona
25/12/2024;02:00;4;22;17;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;56;4,29;Muy bueno / Oso ona;2,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;277;100;1031,1;0,2;0,4;12,2;0,25;Muy bueno / Oso ona
25/12/2024;01:00;3;27;23;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;57;4,25;Muy bueno / Oso ona;2,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;45;100;1031,3;0;0,4;12,3;0,56;Muy bueno / Oso ona
24/12/2024;24:00;6;41;32;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;61;4,29;Muy bueno / Oso ona;2,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;17;100;1031,4;0;0,4;12,4;0,66;Muy bueno / Oso ona
24/12/2024;23:00;2;17;15;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;65;4,5;Muy bueno / Oso ona;2,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;203;100;1031,3;0,1;0,4;12,5;0,39;Muy bueno / Oso ona
24/12/2024;22:00;1;14;13;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;67;5,21;Muy bueno / Oso ona;2,67;Muy bueno / Oso ona;5;Muy bueno / Oso ona;344;100;1031,3;0,6;0,4;12,6;0,13;Muy bueno / Oso ona
24/12/2024;21:00;2;13;11;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;67;5,96;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;304;100;1031,3;1,8;0,4;12,8;0,34;Muy bueno / Oso ona
24/12/2024;20:00;7;36;26;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;67;6,58;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;352;100;1031,3;2,2;0,4;12,8;0,88;Muy bueno / Oso ona
24/12/2024;19:00;5;24;17;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;68;7,21;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;201;100;1031,1;3,9;0,4;12,4;0,7;Muy bueno / Oso ona
24/12/2024;18:00;5;27;19;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;67;7,75;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;21;100;1030,9;2,4;0,4;12,3;1,14;Muy bueno / Oso ona
24/12/2024;17:00;5;21;13;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;68;8,21;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;201;99;1030,7;2,2;2,4;12,3;0,86;Muy bueno / Oso ona
24/12/2024;16:00;4;17;11;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;68;8,71;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;5;Muy bueno / Oso ona;188;99;1030,5;2,9;12,3;12,4;1,11;Muy bueno / Oso ona
24/12/2024;15:00;5;20;13;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;69;9,29;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;176;99;1030,4;4;19,2;12,3;0,73;Muy bueno / Oso ona
24/12/2024;14:00;5;16;9;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;69;9,83;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;5;Muy bueno / Oso ona;199;99;1030,3;1,5;25,8;12,2;2,05;Muy bueno / Oso ona
24/12/2024;13:00;6;20;11;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;71;10,33;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;207;99;1030,3;0,8;31,8;12;2,63;Muy bueno / Oso ona
24/12/2024;12:00;7;24;14;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;73;10,75;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;210;99;1030,7;0,8;22,2;11,8;1,31;Muy bueno / Oso ona
24/12/2024;11:00;6;22;13;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;74;11,29;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;202;99;1030,9;3,2;28,4;11,8;2,05;Muy bueno / Oso ona
24/12/2024;10:00;4;14;8;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;76;11,83;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;207;98;1030,6;3,7;22,2;11,3;2,84;Muy bueno / Oso ona
24/12/2024;09:00;5;18;9;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;77;12,33;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;5;Muy bueno / Oso ona;200;98;1030,5;3;11,7;10,8;3,51;Muy bueno / Oso ona
24/12/2024;08:00;5;14;7;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;77;12,83;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;204;98;1030,5;1,4;0,7;10,6;3,11;Muy bueno / Oso ona
24/12/2024;07:00;4;12;7;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;78;13,38;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;204;97;1030,3;1;0,4;10,4;2,79;Muy bueno / Oso ona
24/12/2024;06:00;1;5;3;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;79;13,88;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;213;97;1030,4;1,6;0,4;10,4;2,83;Muy bueno / Oso ona
24/12/2024;05:00;1;3;1;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;78;14,46;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;207;97;1030,7;1,5;0,4;10,1;3,44;Muy bueno / Oso ona
24/12/2024;04:00;1;2;0;Muy bueno / Oso ona;81;81;Bueno / Ona;77;15,33;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;207;95;1031,1;1,2;0,4;10,3;2,81;Bueno / Ona
24/12/2024;03:00;1;3;1;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;77;16,13;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;5;Muy bueno / Oso ona;205;93;1031,4;0,5;0,4;10,9;1,69;Muy bueno / Oso ona
24/12/2024;02:00;1;5;3;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;78;16,46;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;171;91;1031,6;0,1;0,4;10,5;0,28;Muy bueno / Oso ona
24/12/2024;01:00;1;5;3;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;78;16,79;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;5;Muy bueno / Oso ona;352;90;1032,1;0,1;0,4;10,4;0,39;Muy bueno / Oso ona
23/12/2024;24:00;2;6;3;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;78;16,96;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1;85;1032,5;0,1;0,4;11,7;2;Muy bueno / Oso ona
23/12/2024;23:00;2;10;7;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;77;17,17;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;17;81;1032,6;0;0,4;11,1;1,91;Muy bueno / Oso ona
23/12/2024;22:00;2;8;5;Muy bueno / Oso ona;81;81;Bueno / Ona;77;17,08;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;21;75;1032,6;0;0,4;11,7;2,06;Bueno / Ona
23/12/2024;21:00;4;13;8;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;77;17,08;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;5;Muy bueno / Oso ona;342;78;1032,7;0;0,4;11,2;0,87;Muy bueno / Oso ona
23/12/2024;20:00;4;14;8;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;77;17,17;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;14;71;1032,7;0;0,4;11,6;2,27;Muy bueno / Oso ona
23/12/2024;19:00;4;13;7;Muy bueno / Oso ona;81;81;Bueno / Ona;77;17,42;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;28;64;1032,4;0;0,4;11,9;4,68;Bueno / Ona
23/12/2024;18:00;5;15;7;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;76;17,67;Muy bueno / Oso ona;8,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;23;64;1031,6;0;0,4;11,7;5,67;Muy bueno / Oso ona
23/12/2024;17:00;5;14;7;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;76;18,08;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;11;74;1031,1;0,1;3,4;10,9;4,69;Muy bueno / Oso ona
23/12/2024;16:00;5;16;8;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;76;18,58;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;9;80;1030,8;0,4;31,9;10,3;4,12;Muy bueno / Oso ona
23/12/2024;15:00;5;18;10;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;77;18,96;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;12;75;1030,4;0;107,6;10,9;3,33;Muy bueno / Oso ona
23/12/2024;14:00;5;13;5;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;78;18,75;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;15;77;1030,6;0,7;94,9;10,7;4,77;Muy bueno / Oso ona
23/12/2024;13:00;5;13;6;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;79;18,42;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;16;69;1030,8;0;129,4;11,6;5,21;Muy bueno / Oso ona
23/12/2024;12:00;7;17;7;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;81;18,04;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;95;1031,2;0;240,1;;;Muy bueno / Oso ona
23/12/2024;11:00;5;14;6;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;83;17,58;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;100;1031,5;0;201,5;;;Muy bueno / Oso ona
23/12/2024;10:00;6;16;7;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;84;17,13;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;100;1031,4;0,1;70,1;;;Muy bueno / Oso ona
