Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);Tº (ºC);V.vien (m/s);ICA Estación
27/12/2024;12:00;29;70;26;Muy bueno / Oso ona;7;7;Muy bueno / Oso ona;9;13,04;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;5;Muy bueno / Oso ona;94;100;1017,4;0;8,2;0,46;Muy bueno / Oso ona
27/12/2024;11:00;25;63;26;Muy bueno / Oso ona;6;6;Muy bueno / Oso ona;11;13,08;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;87;100;1017,7;0;7,4;0,34;Muy bueno / Oso ona
27/12/2024;10:00;14;45;23;Muy bueno / Oso ona;7;7;Muy bueno / Oso ona;12;13;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;117;100;1017,6;0;6,5;0,65;Muy bueno / Oso ona
27/12/2024;09:00;7;34;22;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;13;13;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;108;100;1017,3;0;6,5;0,93;Muy bueno / Oso ona
27/12/2024;08:00;4;27;21;Muy bueno / Oso ona;6;6;Muy bueno / Oso ona;15;13;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;111;100;1017,1;0;6,6;0,94;Muy bueno / Oso ona
27/12/2024;07:00;1;14;12;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;15;12,96;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;102;100;1016,8;0;6,9;1,07;Muy bueno / Oso ona
27/12/2024;06:00;1;10;8;Muy bueno / Oso ona;15;15;Muy bueno / Oso ona;14;13,13;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;96;100;1016,5;0;7,3;1;Muy bueno / Oso ona
27/12/2024;05:00;1;9;7;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;12;13,29;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;98;100;1016,4;0;7,5;1,19;Muy bueno / Oso ona
27/12/2024;04:00;1;8;6;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;10;13,33;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;76;100;1016,3;0;7,8;0,87;Muy bueno / Oso ona
27/12/2024;03:00;1;10;8;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;8;13,38;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;84;100;1016,3;0;8,2;1,23;Muy bueno / Oso ona
27/12/2024;02:00;1;13;11;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;7;13,21;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;79;99;1016,2;0;8,3;1,18;Muy bueno / Oso ona
27/12/2024;01:00;1;14;12;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;6;13,08;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;84;98;1016,2;0;8,7;0,98;Muy bueno / Oso ona
26/12/2024;24:00;1;20;18;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;5;12,96;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;87;97;1016,4;0;9,2;1,37;Muy bueno / Oso ona
26/12/2024;23:00;4;34;28;Muy bueno / Oso ona;3;3;Muy bueno / Oso ona;6;12,63;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;86;98;1016,7;0;9,5;0,84;Muy bueno / Oso ona
26/12/2024;22:00;11;50;33;Muy bueno / Oso ona;0;0;Muy bueno / Oso ona;8;12,42;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;88;97;1016,8;0;9,6;0,97;Muy bueno / Oso ona
26/12/2024;21:00;11;50;33;Muy bueno / Oso ona;1;1;Muy bueno / Oso ona;11;12,25;Muy bueno / Oso ona;7;Muy bueno / Oso ona;4;Muy bueno / Oso ona;85;96;1016,7;0;9,8;0,77;Muy bueno / Oso ona
26/12/2024;20:00;7;41;30;Muy bueno / Oso ona;4;4;Muy bueno / Oso ona;14;12,21;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;74;95;1016,6;0;10,1;0,58;Muy bueno / Oso ona
26/12/2024;19:00;5;36;28;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;17;12;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;5;94;1016,5;0;10,2;0,34;Muy bueno / Oso ona
26/12/2024;18:00;5;41;34;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;20;11,67;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;17;93;1016,1;0;10,2;0,32;Muy bueno / Oso ona
26/12/2024;17:00;2;24;22;Muy bueno / Oso ona;13;13;Muy bueno / Oso ona;23;11,5;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;353;93;1016;0;10,3;0,34;Muy bueno / Oso ona
26/12/2024;16:00;2;21;18;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;24;11,25;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;14;90;1015,9;0;11,1;0,51;Muy bueno / Oso ona
26/12/2024;15:00;3;18;14;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;26;11,17;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;348;90;1015,8;0;11,4;0,64;Muy bueno / Oso ona
26/12/2024;14:00;3;18;14;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;25;11,08;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;348;89;1016,1;0;11,4;0,59;Muy bueno / Oso ona
26/12/2024;13:00;2;16;13;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;26;11,21;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;19;88;1016,6;0;11,5;0,51;Muy bueno / Oso ona
26/12/2024;12:00;3;15;11;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;27;11,08;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;355;86;1017,2;0;11,7;0,66;Muy bueno / Oso ona
26/12/2024;11:00;4;14;9;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;26;10,83;Muy bueno / Oso ona;6;Muy bueno / Oso ona;4;Muy bueno / Oso ona;354;81;1017,3;0;12,3;0,21;Muy bueno / Oso ona
26/12/2024;10:00;3;15;11;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;26;10,83;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;184;92;1017,2;0;10,1;0,58;Muy bueno / Oso ona
26/12/2024;09:00;3;17;14;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;24;10,96;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;204;97;1017,1;0;9,3;1,26;Muy bueno / Oso ona
26/12/2024;08:00;2;15;13;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;22;11,17;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;206;97;1016,7;0;9,4;0,88;Muy bueno / Oso ona
26/12/2024;07:00;1;17;14;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;21;11,38;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;227;99;1016,4;0;9,4;0,45;Muy bueno / Oso ona
26/12/2024;06:00;1;9;7;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;21;11,42;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;155;99;1016,2;0;9,4;0,18;Muy bueno / Oso ona
26/12/2024;05:00;1;7;5;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;21;11,42;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;221;99;1016,3;0;9,6;0,46;Muy bueno / Oso ona
26/12/2024;04:00;1;10;8;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;20;11,29;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;83;100;1016,5;0;9,4;0,09;Muy bueno / Oso ona
26/12/2024;03:00;1;11;9;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;21;10,92;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;156;100;1016,5;0;9,2;0,39;Muy bueno / Oso ona
26/12/2024;02:00;1;12;10;Muy bueno / Oso ona;15;15;Muy bueno / Oso ona;23;10,54;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;90;100;1016,3;0;9,1;0,24;Muy bueno / Oso ona
26/12/2024;01:00;1;14;12;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;26;10,17;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;110;100;1016,5;0;9,1;0,23;Muy bueno / Oso ona
25/12/2024;24:00;1;15;13;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;29;10,04;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;346;100;1016,9;0;9,1;0,13;Muy bueno / Oso ona
25/12/2024;23:00;1;12;10;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;32;9,92;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;81;99;1017,3;0,1;9,4;0,82;Muy bueno / Oso ona
25/12/2024;22:00;1;12;10;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;35;9,79;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;67;99;1017,6;0;9,6;0,4;Muy bueno / Oso ona
25/12/2024;21:00;1;10;8;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;37;9,29;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;15;97;1017,7;0;10;0,63;Muy bueno / Oso ona
25/12/2024;20:00;1;11;9;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;39;8,67;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;10;97;1017,9;0;10,2;0,58;Muy bueno / Oso ona
25/12/2024;19:00;1;9;7;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;40;8,21;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;7;97;1017,9;0;10,5;1,19;Muy bueno / Oso ona
25/12/2024;18:00;1;9;7;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;42;7,83;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;5;96;1017,6;0;10,9;1,02;Muy bueno / Oso ona
25/12/2024;17:00;1;8;6;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;43;7,5;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;292;96;1017,4;0;11,2;1,12;Muy bueno / Oso ona
25/12/2024;16:00;1;6;4;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;44;7,21;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;293;95;1017,3;0;11,4;1,23;Muy bueno / Oso ona
25/12/2024;15:00;1;6;4;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;44;6,83;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;286;95;1017,5;0;11,5;1,25;Muy bueno / Oso ona
25/12/2024;14:00;1;12;10;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;44;6,38;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;321;93;1017,7;0;11,9;0,79;Muy bueno / Oso ona
25/12/2024;13:00;1;12;10;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;44;5,92;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1;94;1018,3;0;11,5;0,63;Muy bueno / Oso ona
25/12/2024;12:00;1;11;9;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;46;5,75;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;49;97;1019,2;0;10,7;0,44;Muy bueno / Oso ona
25/12/2024;11:00;1;8;6;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;48;5,58;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;107;98;1020;0;10,2;1,29;Muy bueno / Oso ona
25/12/2024;10:00;1;7;5;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;48;5,46;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;83;99;1020;0;10,1;1,01;Muy bueno / Oso ona
25/12/2024;09:00;1;9;7;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;49;5,25;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;112;100;1019,6;0;9,9;0,72;Muy bueno / Oso ona
25/12/2024;08:00;1;7;5;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;49;4,96;Muy bueno / Oso ona;2,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;88;100;1019,1;0;9,9;0,81;Muy bueno / Oso ona
25/12/2024;07:00;1;7;5;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;49;4,67;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;79;100;1018,9;0;10,2;0,81;Muy bueno / Oso ona
25/12/2024;06:00;1;6;4;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;48;4,29;Muy bueno / Oso ona;2,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;67;100;1018,9;0;10,6;1,22;Muy bueno / Oso ona
25/12/2024;05:00;1;6;4;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;50;3,92;Muy bueno / Oso ona;1,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;61;100;1018,9;0;11,1;0,91;Muy bueno / Oso ona
25/12/2024;04:00;1;7;5;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;53;3,67;Muy bueno / Oso ona;1,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;81;100;1019,4;0;11,2;0,76;Muy bueno / Oso ona
25/12/2024;03:00;1;11;9;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;56;3,63;Muy bueno / Oso ona;1,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;33;100;1019,5;0;11,4;0,64;Muy bueno / Oso ona
25/12/2024;02:00;1;13;11;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;59;3,83;Muy bueno / Oso ona;1,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;32;100;1019,6;0,1;11,3;0,18;Muy bueno / Oso ona
25/12/2024;01:00;1;23;21;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;62;4,13;Muy bueno / Oso ona;1,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;51;100;1019,8;0;11,7;0,7;Muy bueno / Oso ona
24/12/2024;24:00;1;15;13;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;66;4,29;Muy bueno / Oso ona;1,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;80;100;1020;0;11,8;0,66;Muy bueno / Oso ona
24/12/2024;23:00;1;20;18;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;69;4,58;Muy bueno / Oso ona;1,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;84;100;1019,9;0,1;11,7;0,21;Muy bueno / Oso ona
24/12/2024;22:00;1;11;9;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;73;5,29;Muy bueno / Oso ona;1,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;280;100;1019,9;0,4;11,9;0,52;Muy bueno / Oso ona
24/12/2024;21:00;1;8;6;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;75;6,17;Muy bueno / Oso ona;2,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;290;100;1019,8;0,9;12,3;0,84;Muy bueno / Oso ona
24/12/2024;20:00;1;8;6;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;75;7,13;Muy bueno / Oso ona;2,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;289;100;1019,8;1,3;12,3;1,93;Muy bueno / Oso ona
24/12/2024;19:00;1;7;5;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;74;7,88;Muy bueno / Oso ona;2,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;283;100;1019,6;1,9;12,1;2,06;Muy bueno / Oso ona
24/12/2024;18:00;1;5;3;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;74;8,5;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;288;100;1019,4;1,1;11,9;2,55;Muy bueno / Oso ona
24/12/2024;17:00;1;6;4;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;73;9,04;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;287;100;1019,2;1,8;11,9;2,66;Muy bueno / Oso ona
24/12/2024;16:00;1;6;4;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;72;9,58;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;287;100;1019;2,1;11,9;2,54;Muy bueno / Oso ona
24/12/2024;15:00;1;5;3;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;72;10,08;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;285;100;1018,9;2,5;11,9;2,78;Muy bueno / Oso ona
24/12/2024;14:00;1;6;4;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;72;10,75;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;284;100;1018,8;1,6;11,8;2,43;Muy bueno / Oso ona
24/12/2024;13:00;1;7;5;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;73;11,33;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;279;100;1018,8;0,7;11,6;2,91;Muy bueno / Oso ona
24/12/2024;12:00;1;6;4;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;73;11,92;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;281;100;1019,1;0,7;11,4;2,77;Muy bueno / Oso ona
24/12/2024;11:00;1;6;4;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;74;12,5;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;281;100;1019,3;2,4;11,4;2,49;Muy bueno / Oso ona
24/12/2024;10:00;1;7;5;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;74;12,96;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;275;99;1019,1;2,3;10,8;2,78;Muy bueno / Oso ona
24/12/2024;09:00;1;9;7;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;76;13,5;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;266;99;1019;1,8;10,3;2,17;Muy bueno / Oso ona
24/12/2024;08:00;1;7;5;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;77;14,04;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;265;99;1018,9;0,7;10,2;2,16;Muy bueno / Oso ona
24/12/2024;07:00;1;4;2;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;79;14,79;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;269;99;1018,7;0,4;9,8;2,02;Muy bueno / Oso ona
24/12/2024;06:00;1;3;1;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;80;15,46;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;268;99;1018,9;0,7;9,8;2,43;Muy bueno / Oso ona
24/12/2024;05:00;1;3;1;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;80;16,08;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;268;99;1019,1;0,8;9,6;2,21;Muy bueno / Oso ona
24/12/2024;04:00;1;3;1;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;81;17,04;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;266;97;1019,4;0,5;9,8;2;Muy bueno / Oso ona
24/12/2024;03:00;1;2;0;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;82;17,96;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;276;94;1019,8;0,1;10,4;2,39;Muy bueno / Oso ona
24/12/2024;02:00;1;4;2;Muy bueno / Oso ona;81;81;Bueno / Ona;82;18,25;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;288;93;1019,9;0;9,7;1,36;Bueno / Ona
24/12/2024;01:00;1;3;1;Muy bueno / Oso ona;83;83;Bueno / Ona;82;18,54;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;307;91;1020,4;0,1;9,8;0,96;Bueno / Ona
23/12/2024;24:00;1;3;1;Muy bueno / Oso ona;85;85;Bueno / Ona;81;18,54;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;315;89;1020,8;0,1;9,8;1,45;Bueno / Ona
23/12/2024;23:00;1;4;2;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;79;18,63;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;353;82;1021;0;10,4;1,02;Muy bueno / Oso ona
23/12/2024;22:00;1;4;2;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;78;18,25;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;341;77;1021;0;11;1,57;Muy bueno / Oso ona
23/12/2024;21:00;1;4;2;Muy bueno / Oso ona;82;82;Bueno / Ona;77;18,04;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;296;78;1021,1;0;10,8;2,24;Bueno / Ona
23/12/2024;20:00;1;4;2;Muy bueno / Oso ona;83;83;Bueno / Ona;76;17,67;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;314;73;1021,1;0;11;2,77;Bueno / Ona
23/12/2024;19:00;1;4;2;Muy bueno / Oso ona;83;83;Bueno / Ona;74;17,79;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;333;67;1020,7;0;11,1;2,9;Bueno / Ona
23/12/2024;18:00;1;4;2;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;73;17,92;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;339;68;1020;0;10,7;3,1;Muy bueno / Oso ona
23/12/2024;17:00;1;5;3;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;72;18,33;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;346;77;1019,5;0;9,9;3,41;Muy bueno / Oso ona
23/12/2024;16:00;1;5;3;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;72;18,79;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;351;84;1019;0,3;9,6;3,08;Muy bueno / Oso ona
23/12/2024;15:00;1;5;3;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;73;19,21;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;350;77;1018,7;0;10,2;2,63;Muy bueno / Oso ona
23/12/2024;14:00;1;5;3;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;74;18,92;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;344;79;1018,9;0,3;10;3,11;Muy bueno / Oso ona
23/12/2024;13:00;1;7;5;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;76;18,46;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;353;70;1019,2;0;11,6;2,76;Muy bueno / Oso ona
23/12/2024;12:00;1;6;4;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;78;17,92;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;352;72;1019,5;0;11,2;3,05;Muy bueno / Oso ona
23/12/2024;11:00;1;4;2;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;81;17,42;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;344;69;1019,9;0;11,1;3,43;Muy bueno / Oso ona
23/12/2024;10:00;1;4;2;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;82;16,96;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;336;75;1019,7;0;10;3,49;Muy bueno / Oso ona
23/12/2024;09:00;1;3;1;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;84;16,46;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;338;74;1019;0;10,1;4,07;Muy bueno / Oso ona
23/12/2024;08:00;1;4;2;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;85;15,96;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;332;75;1018,2;0;9,8;3,27;Muy bueno / Oso ona
23/12/2024;07:00;1;4;2;Muy bueno / Oso ona;81;81;Bueno / Ona;86;15,25;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;313;81;1018,2;0,7;9,5;3,49;Bueno / Ona
23/12/2024;06:00;1;2;0;Muy bueno / Oso ona;82;82;Bueno / Ona;87;14,67;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;331;72;1017,5;0;10,2;3,72;Bueno / Ona
23/12/2024;05:00;1;2;1;Muy bueno / Oso ona;88;88;Bueno / Ona;88;14,17;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;317;75;1016,9;0,2;10,7;3,75;Bueno / Ona
23/12/2024;04:00;0;2;2;Muy bueno / Oso ona;91;91;Bueno / Ona;88;13,25;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;313;73;1016,9;0;11,3;3,91;Bueno / Ona
23/12/2024;03:00;0;2;2;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;87;12,79;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;296;73;1016,9;0;11;5,05;Muy bueno / Oso ona
23/12/2024;02:00;1;2;0;Muy bueno / Oso ona;89;89;Bueno / Ona;87;12,79;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;292;73;1016,8;0;10,8;5,35;Bueno / Ona
