Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);Tº (ºC);V.vien (m/s);ICA Estación
04/09/2025;13:00;0,19;0,23;2;14;11;Muy bueno / Oso ona;23,79;Bueno / Ona;8,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;;;Bueno / Ona
04/09/2025;12:00;0,23;0,25;2;13;9;Muy bueno / Oso ona;24,04;Bueno / Ona;8,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;;;;Bueno / Ona
04/09/2025;11:00;0,17;0,26;3;13;9;Muy bueno / Oso ona;24,17;Bueno / Ona;8,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;;;;Bueno / Ona
04/09/2025;10:00;0,19;0,28;5;21;14;Muy bueno / Oso ona;24;Bueno / Ona;8,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;;Bueno / Ona
04/09/2025;09:00;0,2;0,29;8;37;26;Muy bueno / Oso ona;23,33;Bueno / Ona;8,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;80;74;20,9;0,59;Bueno / Ona
04/09/2025;08:00;0,2;0,31;4;33;27;Muy bueno / Oso ona;23,25;Bueno / Ona;8,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;131;82;18,6;0,97;Bueno / Ona
04/09/2025;07:00;0,31;0,32;1;22;20;Muy bueno / Oso ona;23,38;Bueno / Ona;8,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;288;85;18;0,91;Bueno / Ona
04/09/2025;06:00;0,36;0,32;1;27;25;Muy bueno / Oso ona;23,33;Bueno / Ona;8,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;10;84;18,6;0,13;Bueno / Ona
04/09/2025;05:00;0,35;0,32;1;15;14;Muy bueno / Oso ona;23,91;Bueno / Ona;8,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;279;87;17,9;1,06;Bueno / Ona
04/09/2025;04:00;0,34;0,31;0;6;6;Muy bueno / Oso ona;24,09;Bueno / Ona;8,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;282;87;17,9;1,26;Bueno / Ona
04/09/2025;03:00;0,3;0,31;0;4;4;Muy bueno / Oso ona;24,48;Bueno / Ona;8,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;282;83;18,3;1,63;Bueno / Ona
04/09/2025;02:00;0,31;0,31;0;10;10;Muy bueno / Oso ona;25,09;Bueno / Ona;7,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;292;80;18,7;2,01;Bueno / Ona
04/09/2025;01:00;0,31;0,32;0;6;6;Muy bueno / Oso ona;24,83;Bueno / Ona;7,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;268;70;20,2;1,24;Bueno / Ona
03/09/2025;24:00;0,32;0,32;0;11;11;Muy bueno / Oso ona;24,7;Bueno / Ona;7,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;291;73;20,1;1,45;Bueno / Ona
03/09/2025;23:00;0,32;0,32;0;10;10;Muy bueno / Oso ona;24,61;Bueno / Ona;7,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;290;68;20,5;1,45;Bueno / Ona
03/09/2025;22:00;0,31;0,31;0;7;7;Muy bueno / Oso ona;24,83;Bueno / Ona;7,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;286;67;20,6;1,69;Bueno / Ona
03/09/2025;21:00;0,32;0,29;0;9;9;Muy bueno / Oso ona;24,74;Bueno / Ona;7,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;288;69;21,3;1,52;Bueno / Ona
03/09/2025;20:00;0,32;0,28;1;15;14;Muy bueno / Oso ona;25,35;Bueno / Ona;7,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;;;Bueno / Ona
03/09/2025;19:00;0,33;0,26;1;14;13;Muy bueno / Oso ona;25,74;Bueno / Ona;7,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;;;;Bueno / Ona
03/09/2025;18:00;0,33;0,24;2;17;15;Muy bueno / Oso ona;25,35;Bueno / Ona;7,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;;;;Bueno / Ona
03/09/2025;17:00;0,33;0,22;1;13;12;Muy bueno / Oso ona;25;Bueno / Ona;7,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;306;67;22,2;1,96;Bueno / Ona
03/09/2025;16:00;0,33;0,2;2;14;11;Muy bueno / Oso ona;24,78;Bueno / Ona;8,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;289;69;22,3;2,54;Bueno / Ona
03/09/2025;15:00;0,21;0,18;2;14;11;Muy bueno / Oso ona;24,48;Bueno / Ona;7,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;298;70;22,9;2,76;Bueno / Ona
03/09/2025;14:00;0,22;0,16;2;17;14;Muy bueno / Oso ona;23,74;Bueno / Ona;7,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;;;Bueno / Ona
03/09/2025;13:00;0,2;0,13;3;17;13;Muy bueno / Oso ona;23,3;Bueno / Ona;7,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;;;Bueno / Ona
03/09/2025;12:00;0,18;0,12;3;16;12;Muy bueno / Oso ona;22,7;Bueno / Ona;6,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;;;Bueno / Ona
03/09/2025;11:00;0,15;0,14;2;9;7;Muy bueno / Oso ona;22,35;Bueno / Ona;6,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;;Bueno / Ona
03/09/2025;10:00;0,16;0,22;2;8;6;Muy bueno / Oso ona;22,35;Bueno / Ona;6,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;;;;Bueno / Ona
03/09/2025;09:00;0,16;0,41;1;8;7;Muy bueno / Oso ona;22,39;Bueno / Ona;6,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;;;;Bueno / Ona
03/09/2025;08:00;0,15;0,42;1;7;6;Muy bueno / Oso ona;22,22;Bueno / Ona;6,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;184;49;25,8;3,17;Bueno / Ona
03/09/2025;07:00;0,01;0,43;1;7;6;Muy bueno / Oso ona;22,22;Bueno / Ona;5,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;171;50;24,7;2,54;Bueno / Ona
03/09/2025;06:00;0;0,45;1;9;8;Muy bueno / Oso ona;22,7;Bueno / Ona;6,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;139;50;24,1;2,23;Bueno / Ona
03/09/2025;05:00;0,09;0,48;1;9;9;Muy bueno / Oso ona;22,38;Bueno / Ona;6,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;126;53;23,4;1,46;Bueno / Ona
03/09/2025;04:00;0,32;0,5;1;15;14;Muy bueno / Oso ona;22;Bueno / Ona;6,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;73;61;21,7;1,83;Bueno / Ona
03/09/2025;03:00;0,81;0,51;1;25;24;Muy bueno / Oso ona;21,83;Bueno / Ona;6,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;64;71;19,5;1,54;Bueno / Ona
03/09/2025;02:00;1,68;0,43;1;25;24;Muy bueno / Oso ona;21,63;Bueno / Ona;6,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;80;76;19,1;1,47;Bueno / Ona
03/09/2025;01:00;0,26;0,25;1;23;22;Muy bueno / Oso ona;21,71;Bueno / Ona;6,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;74;79;18,6;1,72;Bueno / Ona
02/09/2025;24:00;0,22;0,24;1;25;24;Muy bueno / Oso ona;21,58;Bueno / Ona;7,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;89;81;18,6;1,22;Bueno / Ona
02/09/2025;23:00;0,22;0,23;1;25;23;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;106;80;18,8;0,92;Muy bueno / Oso ona
02/09/2025;22:00;0,22;0,23;1;23;22;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;156;75;19,9;1,03;Muy bueno / Oso ona
02/09/2025;21:00;0,27;0,22;2;40;38;Muy bueno / Oso ona;19,46;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;120;72;21;0,8;Muy bueno / Oso ona
02/09/2025;20:00;0,42;0,21;1;18;17;Muy bueno / Oso ona;18,38;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;70;70;21,3;0,8;Muy bueno / Oso ona
02/09/2025;19:00;0,17;0,17;1;11;10;Muy bueno / Oso ona;16,92;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;334;66;21,8;0,84;Muy bueno / Oso ona
02/09/2025;18:00;0,19;0,17;1;12;11;Muy bueno / Oso ona;16,46;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;339;67;22;1,2;Muy bueno / Oso ona
02/09/2025;17:00;0,18;0,17;3;19;16;Muy bueno / Oso ona;16,17;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
02/09/2025;16:00;0,17;0,16;2;13;11;Muy bueno / Oso ona;15,96;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
02/09/2025;15:00;0,18;0,16;2;11;9;Muy bueno / Oso ona;15,88;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
02/09/2025;14:00;0,18;0,16;2;12;8;Muy bueno / Oso ona;16,33;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
02/09/2025;13:00;0,16;0,16;3;13;10;Muy bueno / Oso ona;16,96;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
02/09/2025;12:00;0,16;0,17;2;9;6;Muy bueno / Oso ona;17,17;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;;Muy bueno / Oso ona
02/09/2025;11:00;0,15;0,17;2;9;7;Muy bueno / Oso ona;17,13;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
02/09/2025;10:00;0,14;0,17;2;9;7;Muy bueno / Oso ona;16,88;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
02/09/2025;09:00;0,14;0,17;1;8;6;Muy bueno / Oso ona;16,29;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;169;53;21,2;1,56;Muy bueno / Oso ona
02/09/2025;08:00;0,16;0,17;2;14;12;Muy bueno / Oso ona;16,54;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;111;57;19,3;0,8;Muy bueno / Oso ona
02/09/2025;07:00;0,22;0,17;7;43;33;Muy bueno / Oso ona;16,71;Muy bueno / Oso ona;6;Muy bueno / Oso ona;3;Muy bueno / Oso ona;69;69;17,4;1,36;Muy bueno / Oso ona
02/09/2025;06:00;0,19;0,16;2;30;26;Muy bueno / Oso ona;16,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;4;Muy bueno / Oso ona;67;72;16,7;1,49;Muy bueno / Oso ona
02/09/2025;05:00;0,18;0,16;2;26;23;Muy bueno / Oso ona;16,63;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;80;74;16,4;1,41;Muy bueno / Oso ona
02/09/2025;04:00;0,18;0,15;1;21;20;Muy bueno / Oso ona;16,83;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;98;74;16,9;1,27;Muy bueno / Oso ona
02/09/2025;03:00;0,15;0,15;1;21;20;Muy bueno / Oso ona;16,92;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;102;73;17,3;1,4;Muy bueno / Oso ona
02/09/2025;02:00;0,16;0,15;1;22;21;Muy bueno / Oso ona;16,92;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;112;73;17,5;1,43;Muy bueno / Oso ona
02/09/2025;01:00;0,15;0,15;1;19;18;Muy bueno / Oso ona;16,75;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;124;71;17,8;1,67;Muy bueno / Oso ona
01/09/2025;24:00;0,14;0,15;1;16;15;Muy bueno / Oso ona;16,75;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;130;68;18,3;1,42;Muy bueno / Oso ona
01/09/2025;23:00;0,14;0,15;0;10;10;Muy bueno / Oso ona;16,96;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;141;63;19,6;0,41;Muy bueno / Oso ona
01/09/2025;22:00;0,15;0,16;1;11;11;Muy bueno / Oso ona;17;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;159;64;19,5;0,88;Muy bueno / Oso ona
01/09/2025;21:00;0,15;0,16;1;16;15;Muy bueno / Oso ona;17;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
01/09/2025;20:00;0,16;0,16;1;16;15;Muy bueno / Oso ona;16,96;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
01/09/2025;19:00;0,16;0,16;1;11;10;Muy bueno / Oso ona;17,38;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
01/09/2025;18:00;0,16;0,16;1;11;10;Muy bueno / Oso ona;17,54;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;294;63;20,8;2,58;Muy bueno / Oso ona
01/09/2025;17:00;0,15;0,16;2;13;10;Muy bueno / Oso ona;18,17;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
01/09/2025;16:00;0,16;0,15;2;12;9;Muy bueno / Oso ona;18,04;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
01/09/2025;15:00;0,18;0,16;2;11;9;Muy bueno / Oso ona;17,71;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;293;58;22,3;2,48;Muy bueno / Oso ona
01/09/2025;14:00;0,17;0,16;2;11;8;Muy bueno / Oso ona;17,57;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
01/09/2025;13:00;0,17;0,16;2;11;9;Muy bueno / Oso ona;16,65;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;;;;Muy bueno / Oso ona
01/09/2025;12:00;0,16;0,16;2;10;8;Muy bueno / Oso ona;16,35;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;287;51;22,9;2,7;Muy bueno / Oso ona
01/09/2025;11:00;0,14;0,17;2;10;8;Muy bueno / Oso ona;16,39;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;272;49;21,8;2,59;Muy bueno / Oso ona
01/09/2025;10:00;0,13;0,18;2;11;8;Muy bueno / Oso ona;16,57;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;277;52;21,6;2,03;Muy bueno / Oso ona
01/09/2025;09:00;0,16;0,19;5;22;14;Muy bueno / Oso ona;16,78;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;7;Muy bueno / Oso ona;126;63;20,7;0,22;Muy bueno / Oso ona
01/09/2025;08:00;0,22;0,2;14;46;24;Muy bueno / Oso ona;16,39;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;7;Muy bueno / Oso ona;124;75;18,7;1,44;Muy bueno / Oso ona
01/09/2025;07:00;0,19;0,2;10;45;31;Muy bueno / Oso ona;16,39;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;125;75;17,3;1,5;Muy bueno / Oso ona
01/09/2025;06:00;0,18;0,2;5;36;30;Muy bueno / Oso ona;16,48;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;120;76;16,9;1,27;Muy bueno / Oso ona
01/09/2025;05:00;0,18;0,2;3;32;27;Muy bueno / Oso ona;16,13;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;140;78;17,1;0,61;Muy bueno / Oso ona
01/09/2025;04:00;0,17;0,2;2;20;18;Muy bueno / Oso ona;15,83;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;169;80;16,9;0,88;Muy bueno / Oso ona
01/09/2025;03:00;0,21;0,21;1;17;16;Muy bueno / Oso ona;15,57;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;141;83;16,8;1,19;Muy bueno / Oso ona
01/09/2025;02:00;0,22;0,21;1;20;19;Muy bueno / Oso ona;15,09;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;130;84;16,7;1,54;Muy bueno / Oso ona
01/09/2025;01:00;0,2;0,21;1;15;14;Muy bueno / Oso ona;14,91;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;136;85;16,7;1,23;Muy bueno / Oso ona
31/08/2025;24:00;0,22;0,21;1;19;18;Muy bueno / Oso ona;14,74;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;115;83;17,1;1;Muy bueno / Oso ona
31/08/2025;23:00;0,21;0,21;1;14;13;Muy bueno / Oso ona;14,68;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;130;84;16,9;1,61;Muy bueno / Oso ona
31/08/2025;22:00;0,2;0,2;1;13;12;Muy bueno / Oso ona;14,67;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;142;81;17,2;1,53;Muy bueno / Oso ona
31/08/2025;21:00;0,2;0,2;1;16;15;Muy bueno / Oso ona;14,24;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;141;75;17,8;1,22;Muy bueno / Oso ona
31/08/2025;20:00;0,23;0,19;1;25;24;Muy bueno / Oso ona;13,62;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
31/08/2025;19:00;0,23;0,18;1;18;17;Muy bueno / Oso ona;13,29;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;206;67;19,4;0,63;Muy bueno / Oso ona
31/08/2025;18:00;0,21;0,17;1;14;13;Muy bueno / Oso ona;12,9;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;248;66;20,3;1,01;Muy bueno / Oso ona
31/08/2025;17:00;0,18;0,17;0;6;6;Muy bueno / Oso ona;11,67;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;284;66;20,1;2,04;Muy bueno / Oso ona
31/08/2025;16:00;0,2;0,17;1;9;8;Muy bueno / Oso ona;11,19;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;319;72;20,4;0,81;Muy bueno / Oso ona
31/08/2025;15:00;0,16;0,17;1;8;7;Muy bueno / Oso ona;10,81;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;292;80;19,9;1,42;Muy bueno / Oso ona
31/08/2025;14:00;0,17;0,17;1;7;6;Muy bueno / Oso ona;10,91;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;289;85;18,6;1,55;Muy bueno / Oso ona
31/08/2025;13:00;0,17;0,17;1;7;6;Muy bueno / Oso ona;11,23;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;294;90;18,2;1,45;Muy bueno / Oso ona
31/08/2025;12:00;0,17;0,17;1;10;9;Muy bueno / Oso ona;11,05;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;290;90;17,7;1,54;Muy bueno / Oso ona
31/08/2025;11:00;0,16;0,18;1;9;8;Muy bueno / Oso ona;10,82;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;284;91;17,9;1,61;Muy bueno / Oso ona
31/08/2025;10:00;0,17;0,18;1;6;5;Muy bueno / Oso ona;10,73;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;288;94;17,5;2,45;Muy bueno / Oso ona
31/08/2025;09:00;0,16;0,18;1;9;8;Muy bueno / Oso ona;10,77;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;287;94;18,1;1,97;Muy bueno / Oso ona
31/08/2025;08:00;0,18;0,19;2;15;13;Muy bueno / Oso ona;10,95;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;303;91;18,9;1,09;Muy bueno / Oso ona
31/08/2025;07:00;0,19;0,19;2;22;19;Muy bueno / Oso ona;10,77;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;356;84;19,8;0,44;Muy bueno / Oso ona
31/08/2025;06:00;0,18;0,19;1;17;16;Muy bueno / Oso ona;10,5;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;345;81;19,7;0,33;Muy bueno / Oso ona
31/08/2025;05:00;0,17;0,2;1;12;11;Muy bueno / Oso ona;10,59;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;151;82;19;0,78;Muy bueno / Oso ona
31/08/2025;04:00;0,19;0,2;2;19;17;Muy bueno / Oso ona;10,86;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;122;81;19,3;0,82;Muy bueno / Oso ona
31/08/2025;03:00;0,18;0,21;1;14;13;Muy bueno / Oso ona;11,23;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;141;81;19,4;0,91;Muy bueno / Oso ona
31/08/2025;02:00;0,21;0,21;2;24;22;Muy bueno / Oso ona;12,05;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;123;81;19,5;1,41;Muy bueno / Oso ona
31/08/2025;01:00;0,19;0,21;1;13;12;Muy bueno / Oso ona;12;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;143;80;19,7;1,2;Muy bueno / Oso ona
30/08/2025;24:00;0,19;0,21;1;15;14;Muy bueno / Oso ona;12;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;127;78;20,4;0,85;Muy bueno / Oso ona
30/08/2025;23:00;0,21;0,21;1;16;15;Muy bueno / Oso ona;12,29;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;104;77;20,6;1,12;Muy bueno / Oso ona
30/08/2025;22:00;0,23;0,2;1;21;20;Muy bueno / Oso ona;12,27;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;102;74;21;1,06;Muy bueno / Oso ona
30/08/2025;21:00;0,24;0,2;1;21;20;Muy bueno / Oso ona;12,32;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;150;72;21,9;0,85;Muy bueno / Oso ona
30/08/2025;20:00;0,24;0,2;1;18;17;Muy bueno / Oso ona;12,91;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;72;69;22,1;0,75;Muy bueno / Oso ona
30/08/2025;19:00;0,2;0,19;1;7;6;Muy bueno / Oso ona;13,45;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;67;69;22,5;0,88;Muy bueno / Oso ona
30/08/2025;18:00;0,18;0,18;1;5;5;Muy bueno / Oso ona;14,09;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;297;71;22,7;1,08;Muy bueno / Oso ona
30/08/2025;17:00;0,18;0,18;1;5;4;Muy bueno / Oso ona;15,14;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;300;67;22,9;1,92;Muy bueno / Oso ona
30/08/2025;16:00;0,18;0,18;3;12;9;Muy bueno / Oso ona;16,14;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;291;64;24;2,7;Muy bueno / Oso ona
30/08/2025;15:00;0,19;0,18;2;9;6;Muy bueno / Oso ona;17,09;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;288;62;24,7;3,14;Muy bueno / Oso ona
30/08/2025;14:00;0,2;0,18;3;15;11;Muy bueno / Oso ona;18,05;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;290;59;26,1;2,61;Muy bueno / Oso ona
30/08/2025;13:00;0,2;0,19;5;26;19;Muy bueno / Oso ona;18,64;Muy bueno / Oso ona;6;Muy bueno / Oso ona;3;Muy bueno / Oso ona;286;52;27,7;1,62;Muy bueno / Oso ona
30/08/2025;12:00;0,17;0,19;1;4;3;Muy bueno / Oso ona;19,36;Muy bueno / Oso ona;6;Muy bueno / Oso ona;2;Muy bueno / Oso ona;195;46;29,3;0,91;Muy bueno / Oso ona
30/08/2025;11:00;0,17;0,19;1;4;3;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
30/08/2025;10:00;0,17;0,19;2;7;5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;146;56;25,8;1,66;Muy bueno / Oso ona
30/08/2025;09:00;0,19;0,19;5;20;12;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;110;66;24,5;1,19;Muy bueno / Oso ona
30/08/2025;08:00;0,19;0,19;6;24;15;Muy bueno / Oso ona;21,09;Bueno / Ona;6,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;117;73;21,6;1,52;Bueno / Ona
30/08/2025;07:00;0,19;0,19;2;19;16;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;127;74;20,2;1,06;Muy bueno / Oso ona
30/08/2025;06:00;0,25;0,19;1;21;19;Muy bueno / Oso ona;21,09;Bueno / Ona;6,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;107;74;20;0,88;Bueno / Ona
30/08/2025;05:00;0,18;0,18;0;10;10;Muy bueno / Oso ona;21,14;Bueno / Ona;6,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;182;71;20,7;0,32;Bueno / Ona
