Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
30/10/2025;03:00;0;10;10;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;9,67;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;02:00;0;9;9;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;;9,88;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;01:00;0;10;10;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;;10,29;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;24:00;0;16;16;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;;11,63;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;23:00;0;20;20;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;;13,25;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;22:00;0;21;21;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;;14,67;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;21:00;0;16;15;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;;15,13;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;20:00;0;18;18;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;;16;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;19:00;0;16;16;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;;17,08;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;18:00;0;24;24;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;;18,5;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;17:00;1;27;26;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;;18,83;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;16:00;1;16;15;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;;18,83;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;15:00;1;17;16;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;;18,58;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;14:00;1;13;12;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;;18,21;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;13:00;1;7;7;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;;18,04;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;12:00;1;7;6;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;;18,25;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;11:00;1;10;9;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;;18,79;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;10:00;1;11;10;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;;19,21;Muy bueno / Oso ona;9;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;09:00;1;18;17;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;;19,75;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;08:00;1;29;27;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;9,67;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;07:00;1;24;24;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;06:00;0;11;11;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;;21,46;Bueno / Ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Bueno / Ona
29/10/2025;05:00;0;10;10;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;;21,96;Bueno / Ona;;Sin datos / Daturik gabe;5;Muy bueno / Oso ona;Bueno / Ona
29/10/2025;04:00;0;7;7;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;;22,54;Bueno / Ona;11,42;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
29/10/2025;03:00;0;10;10;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;23;Bueno / Ona;11,83;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
29/10/2025;02:00;0;9;9;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;;23,54;Bueno / Ona;12,08;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
29/10/2025;01:00;0;25;25;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;;23,58;Bueno / Ona;12,17;Bueno / Ona;11;Muy bueno / Oso ona;Bueno / Ona
28/10/2025;24:00;1;30;29;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;;22,75;Bueno / Ona;11,75;Bueno / Ona;10;Muy bueno / Oso ona;Bueno / Ona
28/10/2025;23:00;1;32;32;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;;21,38;Bueno / Ona;11,33;Bueno / Ona;9;Muy bueno / Oso ona;Bueno / Ona
28/10/2025;22:00;1;37;36;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;9;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;21:00;5;52;45;Bueno / Ona;13;13;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;12;Muy bueno / Oso ona;Bueno / Ona
28/10/2025;20:00;17;79;55;Bueno / Ona;3;3;Muy bueno / Oso ona;;19,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9;Muy bueno / Oso ona;Bueno / Ona
28/10/2025;19:00;19;87;60;Bueno / Ona;2;2;Muy bueno / Oso ona;;18,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;7;Muy bueno / Oso ona;Bueno / Ona
28/10/2025;18:00;14;79;59;Bueno / Ona;12;12;Muy bueno / Oso ona;;17,63;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
28/10/2025;17:00;1;27;26;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;;17,25;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;16:00;2;19;16;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;;17;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;15:00;1;14;13;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;;17,13;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;14:00;1;14;13;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;;17,25;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;13:00;2;18;15;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;;17,29;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;12:00;12;48;30;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;;17,21;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;11:00;14;49;28;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;;16,83;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;10;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;10:00;22;60;27;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;;17;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;09:00;27;68;28;Muy bueno / Oso ona;8;8;Muy bueno / Oso ona;;17,29;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;08:00;26;68;28;Muy bueno / Oso ona;4;4;Muy bueno / Oso ona;;17,04;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;07:00;29;72;28;Muy bueno / Oso ona;2;2;Muy bueno / Oso ona;;16,83;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;06:00;9;36;23;Muy bueno / Oso ona;3;3;Muy bueno / Oso ona;;16,63;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;05:00;9;33;19;Muy bueno / Oso ona;1;1;Muy bueno / Oso ona;;16,33;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;04:00;5;27;20;Muy bueno / Oso ona;3;3;Muy bueno / Oso ona;;15,92;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;03:00;1;21;20;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;15,63;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;02:00;1;20;19;Muy bueno / Oso ona;8;8;Muy bueno / Oso ona;;15;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;01:00;2;27;24;Muy bueno / Oso ona;6;6;Muy bueno / Oso ona;;14,75;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;24:00;2;31;28;Muy bueno / Oso ona;8;8;Muy bueno / Oso ona;;14,58;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;23:00;4;39;35;Muy bueno / Oso ona;4;4;Muy bueno / Oso ona;;14,46;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;22:00;3;37;34;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;;14,46;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;21:00;5;46;40;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;;14,29;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;20:00;6;58;50;Bueno / Ona;7;7;Muy bueno / Oso ona;;14,21;Muy bueno / Oso ona;7;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
27/10/2025;19:00;4;43;38;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;;14;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;18:00;1;26;25;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;;13,83;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;17:00;0;10;10;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;;13,75;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;16:00;1;9;8;Muy bueno / Oso ona;82;82;Bueno / Ona;;13,67;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
27/10/2025;15:00;1;9;8;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;;13,46;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;14:00;1;9;8;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;;13,29;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;13:00;1;10;9;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;;13,21;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;12:00;2;14;12;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;8;13,21;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;11:00;7;35;25;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;8;13,21;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;10:00;19;63;34;Muy bueno / Oso ona;15;15;Muy bueno / Oso ona;8;12,67;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;10;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;09:00;16;57;33;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;7;11,79;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;08:00;20;65;35;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;8;11,21;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;07:00;13;50;32;Muy bueno / Oso ona;4;4;Muy bueno / Oso ona;10;10,67;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;06:00;4;30;24;Muy bueno / Oso ona;8;8;Muy bueno / Oso ona;12;10,25;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;05:00;2;24;21;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;14;9,96;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;04:00;1;21;20;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;16;9,58;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;03:00;1;20;19;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;19;9,25;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;02:00;1;23;22;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;20;9,08;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;10;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;01:00;1;23;22;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;26;8,88;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;24:00;1;24;23;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;32;8,71;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;23:00;1;23;22;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;41;8,33;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;22:00;1;30;29;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;49;7,79;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;21:00;1;29;28;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;57;7,58;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;20:00;2;40;37;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;64;7,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;19:00;2;28;26;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;70;7,21;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;18:00;0;11;11;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;77;7,08;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;17:00;0;8;8;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;78;7;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;16:00;0;5;5;Muy bueno / Oso ona;83;83;Bueno / Ona;73;7;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
26/10/2025;15:00;0;5;5;Muy bueno / Oso ona;82;82;Bueno / Ona;66;7,08;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
26/10/2025;14:00;0;3;3;Muy bueno / Oso ona;84;84;Bueno / Ona;59;7,17;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
26/10/2025;13:00;0;5;5;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;52;7,25;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;12:00;1;8;7;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;45;7,29;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;11:00;0;5;4;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;41;7,42;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;10:00;1;9;9;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;35;7,75;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;09:00;1;15;14;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;29;8,08;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;08:00;1;16;15;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;27;9;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;07:00;0;15;14;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;27;9,38;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;06:00;0;11;11;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;30;9,71;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;05:00;0;9;9;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;28;10;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;04:00;0;9;9;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;28;10,33;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;03:00;0;13;13;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;26;10,58;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;02:00;0;12;12;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;28;10,83;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;01:00;0;13;12;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;29;11,17;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;24:00;0;15;15;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;34;11,42;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;23:00;0;13;13;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;38;11,79;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;22:00;1;26;24;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;41;12,13;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;21:00;1;26;25;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;47;12,46;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;20:00;1;30;28;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;48;12,79;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;19:00;1;26;25;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;51;13,08;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;18:00;0;17;17;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;49;13,42;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;17:00;0;10;10;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;47;13,67;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;16:00;0;10;10;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;42;13,92;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;15:00;0;9;8;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;35;14,17;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;14:00;1;15;14;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;28;14,38;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;13:00;2;29;26;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;22;14,46;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;12:00;3;29;25;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;20;14,58;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;11:00;5;34;27;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;18;14,63;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;10:00;5;30;22;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;19;14,71;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;09:00;9;35;22;Muy bueno / Oso ona;14;14;Muy bueno / Oso ona;18;15,08;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;08:00;7;36;26;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;18;14,96;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;07:00;3;32;27;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;19;15,5;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;06:00;1;24;23;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;22;15,79;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;05:00;1;23;22;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;23;16,17;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;04:00;1;20;19;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;23;16,38;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;03:00;1;19;18;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;21;16,63;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;02:00;1;22;21;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;23;16,79;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;01:00;1;24;23;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;28;16,83;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
24/10/2025;24:00;1;23;22;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;35;17;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
24/10/2025;23:00;1;22;21;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;43;17,17;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
24/10/2025;22:00;1;35;34;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;50;17,42;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
24/10/2025;21:00;1;42;41;Bueno / Ona;17;17;Muy bueno / Oso ona;57;17,75;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
