Date;Hour  (GMT);Benceno (µg/m3);CO (mg/m3);CO 8h (mg/m3);Etilbenceno (µg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;Ortoxileno (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;Tolueno (µg/m3);ICA Estación
30/10/2025;05:00;0,09;0,19;0,19;0;1;19;18;Muy bueno / Oso ona;0,04;10,46;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;6;Muy bueno / Oso ona;1,15;Muy bueno / Oso ona
30/10/2025;04:00;0,02;0,19;0,19;0;1;19;17;Muy bueno / Oso ona;0,1;10,33;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,84;Muy bueno / Oso ona
30/10/2025;03:00;0,02;0,18;0,19;0;1;13;12;Muy bueno / Oso ona;0,09;10,33;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,92;Muy bueno / Oso ona
30/10/2025;02:00;0,04;0,19;0,19;0;2;19;16;Muy bueno / Oso ona;0,03;10,29;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,94;Muy bueno / Oso ona
30/10/2025;01:00;0,02;0,2;0,19;0;1;13;12;Muy bueno / Oso ona;0,03;10,38;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,69;Muy bueno / Oso ona
29/10/2025;24:00;;0,17;0,2;;0;9;9;Muy bueno / Oso ona;;10,83;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;6;Muy bueno / Oso ona;;Muy bueno / Oso ona
29/10/2025;23:00;0,04;0,18;0,2;0;0;11;11;Muy bueno / Oso ona;0;11,67;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;8;Muy bueno / Oso ona;0,29;Muy bueno / Oso ona
29/10/2025;22:00;0,21;0,21;0,2;0;1;20;19;Muy bueno / Oso ona;0,02;12;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;8;Muy bueno / Oso ona;0,53;Muy bueno / Oso ona
29/10/2025;21:00;0,15;0,19;0,21;0;1;17;16;Muy bueno / Oso ona;0;12,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,46;Muy bueno / Oso ona
29/10/2025;20:00;0,06;0,19;0,21;0;1;17;16;Muy bueno / Oso ona;0,07;12,25;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,55;Muy bueno / Oso ona
29/10/2025;19:00;0,11;0,2;0,21;0;1;18;17;Muy bueno / Oso ona;0,08;12,67;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,65;Muy bueno / Oso ona
29/10/2025;18:00;0,26;0,24;0,21;0,06;1;25;24;Muy bueno / Oso ona;0,52;13,38;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;6;Muy bueno / Oso ona;1,36;Muy bueno / Oso ona
29/10/2025;17:00;0,03;0,23;0,2;0;2;37;35;Muy bueno / Oso ona;0,34;13,88;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,02;Muy bueno / Oso ona
29/10/2025;16:00;0;0,18;0,2;0;2;16;14;Muy bueno / Oso ona;0;14,42;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,67;Muy bueno / Oso ona
29/10/2025;15:00;0,02;0,22;0,19;0;3;16;13;Muy bueno / Oso ona;0;15;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,51;Muy bueno / Oso ona
29/10/2025;14:00;0,04;0,23;0,19;0;2;15;11;Muy bueno / Oso ona;0,02;15,29;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1;Muy bueno / Oso ona
29/10/2025;13:00;0,01;0,2;0,18;0;3;14;10;Muy bueno / Oso ona;0,17;15,5;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,74;Muy bueno / Oso ona
29/10/2025;12:00;0,04;0,18;0,17;0;4;16;11;Muy bueno / Oso ona;0,13;15,83;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,85;Muy bueno / Oso ona
29/10/2025;11:00;0,2;0,18;0,17;0;6;24;16;Muy bueno / Oso ona;0,13;16,17;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,69;Muy bueno / Oso ona
29/10/2025;10:00;0,1;0,19;0,16;0;6;29;20;Muy bueno / Oso ona;0,03;16,46;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona
29/10/2025;09:00;0,11;0,18;0,16;0;5;27;20;Muy bueno / Oso ona;0;16,88;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,85;Muy bueno / Oso ona
29/10/2025;08:00;0,15;0,18;0,16;0;4;26;20;Muy bueno / Oso ona;0;17,33;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,66;Muy bueno / Oso ona
29/10/2025;07:00;0,03;0,17;0,16;0;2;19;17;Muy bueno / Oso ona;0,02;17,88;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,49;Muy bueno / Oso ona
29/10/2025;06:00;0,01;0,15;0,17;0;1;12;10;Muy bueno / Oso ona;0;18,29;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,19;Muy bueno / Oso ona
29/10/2025;05:00;0;0,14;0,18;0;0;8;8;Muy bueno / Oso ona;0;18,63;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,19;Muy bueno / Oso ona
29/10/2025;04:00;0,02;0,13;0,2;0;0;7;7;Muy bueno / Oso ona;0,02;18,92;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,28;Muy bueno / Oso ona
29/10/2025;03:00;0,03;0,14;0,22;0;0;8;8;Muy bueno / Oso ona;0;19,29;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,5;Muy bueno / Oso ona
29/10/2025;02:00;0,12;0,16;0,24;0;0;11;10;Muy bueno / Oso ona;0,01;19,5;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,75;Muy bueno / Oso ona
29/10/2025;01:00;0,22;0,2;0,27;0;1;17;16;Muy bueno / Oso ona;0,32;19,58;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;10;Muy bueno / Oso ona;1,11;Muy bueno / Oso ona
28/10/2025;24:00;;0,26;0,29;;1;27;26;Muy bueno / Oso ona;;19,46;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;8;Muy bueno / Oso ona;;Muy bueno / Oso ona
28/10/2025;23:00;0,33;0,23;0,29;0;1;26;24;Muy bueno / Oso ona;0,28;19,04;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;8;Muy bueno / Oso ona;1,27;Muy bueno / Oso ona
28/10/2025;22:00;0,33;0,24;0,29;0,02;2;28;26;Muy bueno / Oso ona;0,35;19,04;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;8;Muy bueno / Oso ona;1,47;Muy bueno / Oso ona
28/10/2025;21:00;0,44;0,3;0,29;0,13;2;39;37;Muy bueno / Oso ona;0,72;19,17;Muy bueno / Oso ona;9,79;Muy bueno / Oso ona;10;Muy bueno / Oso ona;2,31;Muy bueno / Oso ona
28/10/2025;20:00;0,48;0,31;0,3;0,15;4;56;50;Bueno / Ona;0,8;19,33;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;9;Muy bueno / Oso ona;2,97;Bueno / Ona
28/10/2025;19:00;0,59;0,37;0,29;0,24;8;72;61;Bueno / Ona;1,3;19,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;10;Muy bueno / Oso ona;4,33;Bueno / Ona
28/10/2025;18:00;0,55;0,31;0,29;0,37;11;80;65;Bueno / Ona;1,97;19,08;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;6;Muy bueno / Oso ona;5,45;Bueno / Ona
28/10/2025;17:00;0,42;0,3;0,29;0,72;12;73;56;Bueno / Ona;2,9;18,79;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;6;Muy bueno / Oso ona;4,14;Bueno / Ona
28/10/2025;16:00;0,41;0,23;0,29;0,89;12;56;39;Muy bueno / Oso ona;3,13;18,08;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona
28/10/2025;15:00;0,36;0,26;0,3;0,17;13;57;38;Muy bueno / Oso ona;0,95;17,54;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;6;Muy bueno / Oso ona;2,84;Muy bueno / Oso ona
28/10/2025;14:00;0,4;0,29;0,31;0,14;14;52;32;Muy bueno / Oso ona;0,96;17,21;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;6;Muy bueno / Oso ona;3,47;Muy bueno / Oso ona
28/10/2025;13:00;0,3;0,3;0,31;0,19;22;72;40;Muy bueno / Oso ona;0,64;16,92;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;8;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona
28/10/2025;12:00;0,42;0,31;0,31;0,03;25;75;37;Muy bueno / Oso ona;0,43;16,63;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;11;Muy bueno / Oso ona;2,32;Muy bueno / Oso ona
28/10/2025;11:00;0,43;0,31;0,3;0,03;29;81;37;Muy bueno / Oso ona;0,44;16,54;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,61;Muy bueno / Oso ona
28/10/2025;10:00;0,48;0,32;0,29;0,02;25;70;32;Muy bueno / Oso ona;0,53;16,75;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;9;Muy bueno / Oso ona;2,68;Muy bueno / Oso ona
28/10/2025;09:00;0,57;0,37;0,29;0,02;37;91;35;Muy bueno / Oso ona;0,5;17,08;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;9;Muy bueno / Oso ona;2,97;Muy bueno / Oso ona
28/10/2025;08:00;0,51;0,33;0,28;0;39;94;35;Muy bueno / Oso ona;0,34;17,29;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;10;Muy bueno / Oso ona;2,42;Muy bueno / Oso ona
28/10/2025;07:00;0,57;0,3;0,27;0;30;79;33;Muy bueno / Oso ona;0,23;17,21;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;10;Muy bueno / Oso ona;1,77;Muy bueno / Oso ona
28/10/2025;06:00;0,3;0,26;0,27;0;10;42;28;Muy bueno / Oso ona;0,18;17,04;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;9;Muy bueno / Oso ona;1,23;Muy bueno / Oso ona
28/10/2025;05:00;0,23;0,25;0,27;0;7;38;27;Muy bueno / Oso ona;0,24;16,92;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;11;Muy bueno / Oso ona;1,29;Muy bueno / Oso ona
28/10/2025;04:00;0,23;0,26;0,29;0;3;29;25;Muy bueno / Oso ona;0,22;16,75;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;13;Muy bueno / Oso ona;1,2;Muy bueno / Oso ona
28/10/2025;03:00;0,21;0,25;0,3;0;3;28;24;Muy bueno / Oso ona;0,17;16,5;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;10;Muy bueno / Oso ona;1,38;Muy bueno / Oso ona
28/10/2025;02:00;0,27;0,28;0,32;0;2;31;28;Muy bueno / Oso ona;0,25;16,33;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona;12;Muy bueno / Oso ona;1,39;Muy bueno / Oso ona
28/10/2025;01:00;0,45;0,28;0,35;0,03;3;36;32;Muy bueno / Oso ona;0,32;16,17;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;11;Muy bueno / Oso ona;1,6;Muy bueno / Oso ona
27/10/2025;24:00;;0,29;0,41;;5;45;38;Muy bueno / Oso ona;;16,04;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;11;Muy bueno / Oso ona;;Muy bueno / Oso ona
27/10/2025;23:00;0,41;0,29;0,41;0,01;7;55;46;Bueno / Ona;0,54;15,92;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;13;Muy bueno / Oso ona;2,01;Bueno / Ona
27/10/2025;22:00;0,49;0,34;0,41;0,09;4;46;42;Bueno / Ona;0,74;15,54;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;17;Muy bueno / Oso ona;2,24;Bueno / Ona
27/10/2025;21:00;0,54;0,35;0,41;0,18;6;57;49;Bueno / Ona;0,97;15,13;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;9;Muy bueno / Oso ona;3,13;Bueno / Ona
27/10/2025;20:00;0,56;0,37;0,39;0,03;8;71;60;Bueno / Ona;0,33;14,63;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;6;Muy bueno / Oso ona;1,87;Bueno / Ona
27/10/2025;19:00;0,5;0,41;0,38;0;1;30;29;Muy bueno / Oso ona;0,02;14,21;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,62;Muy bueno / Oso ona
27/10/2025;18:00;0,63;0,73;0,35;0;1;29;28;Muy bueno / Oso ona;0;13,96;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,33;Muy bueno / Oso ona
27/10/2025;17:00;0,25;0,55;0,32;0;4;19;13;Muy bueno / Oso ona;0;13,67;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,01;Muy bueno / Oso ona
27/10/2025;16:00;0,32;0,3;0,27;0;6;18;9;Muy bueno / Oso ona;0;13,5;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,12;Muy bueno / Oso ona
27/10/2025;15:00;0,15;0,24;0,26;0;3;12;7;Muy bueno / Oso ona;0;13,33;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,25;Muy bueno / Oso ona
27/10/2025;14:00;0,13;0,29;0,27;0;4;15;10;Muy bueno / Oso ona;0,02;13,17;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;9;Muy bueno / Oso ona;0,44;Muy bueno / Oso ona
27/10/2025;13:00;0,12;0,21;0,27;0;3;16;12;Muy bueno / Oso ona;0,05;13,04;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;14;Muy bueno / Oso ona;0,67;Muy bueno / Oso ona
27/10/2025;12:00;0,17;0,21;0,27;0;8;36;24;Muy bueno / Oso ona;0,27;13;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1,61;Muy bueno / Oso ona
27/10/2025;11:00;0,43;0,25;0,27;0,07;17;58;33;Muy bueno / Oso ona;0,45;12,79;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;11;Muy bueno / Oso ona;2,38;Muy bueno / Oso ona
27/10/2025;10:00;0,4;0,3;0,27;0,07;30;85;40;Muy bueno / Oso ona;0,36;12,21;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;14;Muy bueno / Oso ona;2,09;Muy bueno / Oso ona
27/10/2025;09:00;0,39;0,3;0,27;0;26;79;39;Muy bueno / Oso ona;0,22;11,29;Muy bueno / Oso ona;5;Muy bueno / Oso ona;12;Muy bueno / Oso ona;1,39;Muy bueno / Oso ona
27/10/2025;08:00;0,48;0,32;0,27;0;32;89;41;Bueno / Ona;0,11;10,38;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;14;Muy bueno / Oso ona;1,29;Bueno / Ona
27/10/2025;07:00;0,22;0,28;0,26;0;17;63;37;Muy bueno / Oso ona;0,08;9,79;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;13;Muy bueno / Oso ona;0,88;Muy bueno / Oso ona
27/10/2025;06:00;0,14;0,26;0,25;0;5;37;29;Muy bueno / Oso ona;0,03;9,46;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;13;Muy bueno / Oso ona;0,79;Muy bueno / Oso ona
27/10/2025;05:00;0,19;0,24;0,24;0;2;27;24;Muy bueno / Oso ona;0,03;9,17;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;10;Muy bueno / Oso ona;0,9;Muy bueno / Oso ona
27/10/2025;04:00;0,16;0,24;0,23;0;1;22;21;Muy bueno / Oso ona;0,02;8,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;9;Muy bueno / Oso ona;0,54;Muy bueno / Oso ona
27/10/2025;03:00;0,17;0,25;0,22;0;2;24;23;Muy bueno / Oso ona;0;8,67;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;10;Muy bueno / Oso ona;0,55;Muy bueno / Oso ona
27/10/2025;02:00;0,18;0,25;0,21;0;1;26;25;Muy bueno / Oso ona;0;8,42;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;11;Muy bueno / Oso ona;0,48;Muy bueno / Oso ona
27/10/2025;01:00;0,14;0,26;0,2;0;1;26;25;Muy bueno / Oso ona;0;8,29;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;10;Muy bueno / Oso ona;0,64;Muy bueno / Oso ona
26/10/2025;24:00;;0,25;0,18;;2;30;28;Muy bueno / Oso ona;;8;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;8;Muy bueno / Oso ona;;Muy bueno / Oso ona
26/10/2025;23:00;0,17;0,2;0,17;0;1;19;18;Muy bueno / Oso ona;0;7,63;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,18;Muy bueno / Oso ona
26/10/2025;22:00;0,11;0,16;0,15;0;0;12;12;Muy bueno / Oso ona;0;7,54;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,19;Muy bueno / Oso ona
26/10/2025;21:00;0,2;0,17;0,16;0;0;15;15;Muy bueno / Oso ona;0;7,54;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,34;Muy bueno / Oso ona
26/10/2025;20:00;0,09;0,16;0,16;0;0;15;15;Muy bueno / Oso ona;0;7,54;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,25;Muy bueno / Oso ona
26/10/2025;19:00;0,14;0,16;0,17;0;0;15;15;Muy bueno / Oso ona;0;7,54;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,2;Muy bueno / Oso ona
26/10/2025;18:00;0,02;0,15;0,18;0;1;12;12;Muy bueno / Oso ona;0;7,5;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0;Muy bueno / Oso ona
26/10/2025;17:00;0,03;0,13;0,21;0;2;12;10;Muy bueno / Oso ona;0;7,42;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0;Muy bueno / Oso ona
26/10/2025;16:00;0,01;0,11;0,22;0;2;9;6;Muy bueno / Oso ona;0;7,42;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,03;Muy bueno / Oso ona
26/10/2025;15:00;0,08;0,21;0,23;0;1;9;7;Muy bueno / Oso ona;0;7,54;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0;Muy bueno / Oso ona
26/10/2025;14:00;0,02;0,17;0,24;0;2;6;4;Muy bueno / Oso ona;0;7,58;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0;Muy bueno / Oso ona
26/10/2025;13:00;0,06;0,25;0,24;0;1;7;6;Muy bueno / Oso ona;0;7,58;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;0,08;Muy bueno / Oso ona
26/10/2025;12:00;0,08;0,25;0,24;0;2;13;10;Muy bueno / Oso ona;0;7,67;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,14;Muy bueno / Oso ona
26/10/2025;11:00;0,05;0,33;0,24;0;2;12;9;Muy bueno / Oso ona;0;7,67;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,05;Muy bueno / Oso ona
26/10/2025;10:00;0,11;0,26;0,23;0;2;9;7;Muy bueno / Oso ona;0;8;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,39;Muy bueno / Oso ona
26/10/2025;09:00;0,12;0,21;0,22;0;2;18;15;Muy bueno / Oso ona;0,03;8,67;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,49;Muy bueno / Oso ona
26/10/2025;08:00;0,12;0,22;0,22;0;2;19;16;Muy bueno / Oso ona;0,02;9,29;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,34;Muy bueno / Oso ona
26/10/2025;07:00;0,14;0,2;0,21;0;1;14;13;Muy bueno / Oso ona;0;9,75;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,23;Muy bueno / Oso ona
26/10/2025;06:00;0,27;0,23;0,21;0;0;13;13;Muy bueno / Oso ona;0;10,13;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,56;Muy bueno / Oso ona
26/10/2025;05:00;0,26;0,26;0,21;0;1;12;11;Muy bueno / Oso ona;0;10,42;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,54;Muy bueno / Oso ona
26/10/2025;04:00;0,06;0,2;0,21;0;0;7;7;Muy bueno / Oso ona;0,01;10,63;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,14;Muy bueno / Oso ona
26/10/2025;03:00;0,11;0,19;0,21;0;1;10;10;Muy bueno / Oso ona;0,01;10,96;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,23;Muy bueno / Oso ona
26/10/2025;02:00;0,12;0,22;0,21;0;1;17;16;Muy bueno / Oso ona;0;11,33;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,53;Muy bueno / Oso ona
26/10/2025;01:00;0,08;0,2;0,21;0;2;18;16;Muy bueno / Oso ona;0;11,63;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,36;Muy bueno / Oso ona
25/10/2025;24:00;;0,19;0,21;;1;12;11;Muy bueno / Oso ona;;12,42;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;7;Muy bueno / Oso ona;;Muy bueno / Oso ona
25/10/2025;23:00;0,15;0,2;0,2;0;1;16;15;Muy bueno / Oso ona;0,01;12,88;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;8;Muy bueno / Oso ona;0,56;Muy bueno / Oso ona
25/10/2025;22:00;0,21;0,2;0,2;0;1;18;17;Muy bueno / Oso ona;0,08;13,29;Muy bueno / Oso ona;7;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,65;Muy bueno / Oso ona
25/10/2025;21:00;0,24;0,23;0,2;0;2;31;29;Muy bueno / Oso ona;0,02;13,92;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;8;Muy bueno / Oso ona;0,73;Muy bueno / Oso ona
25/10/2025;20:00;0,25;0,24;0,19;0;4;42;37;Muy bueno / Oso ona;0;14,29;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;10;Muy bueno / Oso ona;0,58;Muy bueno / Oso ona
25/10/2025;19:00;0,15;0,2;0,19;0;1;22;21;Muy bueno / Oso ona;0;14,67;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;13;Muy bueno / Oso ona;0,23;Muy bueno / Oso ona
25/10/2025;18:00;0,06;0,19;0,19;0;1;19;17;Muy bueno / Oso ona;0;15,13;Muy bueno / Oso ona;8;Muy bueno / Oso ona;11;Muy bueno / Oso ona;0,28;Muy bueno / Oso ona
25/10/2025;17:00;0,07;0,17;0,2;0;1;15;14;Muy bueno / Oso ona;0;15,54;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,17;Muy bueno / Oso ona
25/10/2025;16:00;0,02;0,16;0,22;0;1;15;14;Muy bueno / Oso ona;0;15,79;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,12;Muy bueno / Oso ona
25/10/2025;15:00;0,02;0,17;0,23;0;1;10;9;Muy bueno / Oso ona;0;15,96;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,11;Muy bueno / Oso ona
25/10/2025;14:00;0,12;0,18;0,25;0;2;14;12;Muy bueno / Oso ona;0,02;16,21;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;0,47;Muy bueno / Oso ona
25/10/2025;13:00;0,2;0,21;0,26;0;4;30;24;Muy bueno / Oso ona;0,01;16,38;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,72;Muy bueno / Oso ona
25/10/2025;12:00;0,2;0,23;0,26;0;5;33;26;Muy bueno / Oso ona;0,08;16,42;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,81;Muy bueno / Oso ona
25/10/2025;11:00;0,31;0,25;0,27;0,02;9;46;33;Muy bueno / Oso ona;0,35;16,54;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;8;Muy bueno / Oso ona;1,41;Muy bueno / Oso ona
25/10/2025;10:00;0,38;0,28;0,27;0;14;54;33;Muy bueno / Oso ona;0,55;16,71;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;11;Muy bueno / Oso ona;1,87;Muy bueno / Oso ona
25/10/2025;09:00;0,38;0,31;0,27;0,02;14;48;29;Muy bueno / Oso ona;0,39;16,63;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;12;Muy bueno / Oso ona;1,46;Muy bueno / Oso ona
25/10/2025;08:00;0,25;0,29;0,26;0,02;11;50;33;Muy bueno / Oso ona;0,23;16,75;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;11;Muy bueno / Oso ona;1,51;Muy bueno / Oso ona
25/10/2025;07:00;0,25;0,26;0,26;0;5;43;36;Muy bueno / Oso ona;0,18;17,13;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;10;Muy bueno / Oso ona;1,3;Muy bueno / Oso ona
25/10/2025;06:00;0,19;0,25;0,26;0;2;32;30;Muy bueno / Oso ona;0,15;17,42;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;11;Muy bueno / Oso ona;1,14;Muy bueno / Oso ona
25/10/2025;05:00;0,22;0,25;0,27;0;2;30;27;Muy bueno / Oso ona;0,14;17,71;Muy bueno / Oso ona;9;Muy bueno / Oso ona;11;Muy bueno / Oso ona;0,93;Muy bueno / Oso ona
25/10/2025;04:00;0,19;0,25;0,28;0;1;27;25;Muy bueno / Oso ona;0,24;17,88;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;12;Muy bueno / Oso ona;1,13;Muy bueno / Oso ona
25/10/2025;03:00;0,16;0,26;0,29;0;2;25;23;Muy bueno / Oso ona;0,28;17,96;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;11;Muy bueno / Oso ona;1,26;Muy bueno / Oso ona
