Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);Tº (ºC);V.vien (m/s);ICA Estación
26/12/2024;18:00;0,26;0,27;12;59;40;Muy bueno / Oso ona;12,67;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;304;82;11,7;0,78;Muy bueno / Oso ona
26/12/2024;17:00;0,25;0,27;9;49;37;Muy bueno / Oso ona;12,13;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;307;80;11,9;0,79;Muy bueno / Oso ona
26/12/2024;16:00;0,24;0,35;7;38;27;Muy bueno / Oso ona;11,71;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;301;78;12,1;0,96;Muy bueno / Oso ona
26/12/2024;15:00;0,31;0,35;7;33;24;Muy bueno / Oso ona;11,46;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;308;78;12,7;0,77;Muy bueno / Oso ona
26/12/2024;14:00;0,39;0,34;6;32;23;Muy bueno / Oso ona;11,29;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;1;Muy bueno / Oso ona;306;78;12,4;0,75;Muy bueno / Oso ona
26/12/2024;13:00;0,23;0,32;9;36;23;Muy bueno / Oso ona;11,17;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;343;82;12,6;0,44;Muy bueno / Oso ona
26/12/2024;12:00;0,23;0,31;7;33;23;Muy bueno / Oso ona;10,96;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;47;84;11,4;0,69;Muy bueno / Oso ona
26/12/2024;11:00;0,24;0,3;6;36;27;Muy bueno / Oso ona;10,75;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;1;Muy bueno / Oso ona;51;86;11;0,75;Muy bueno / Oso ona
26/12/2024;10:00;0,26;0,3;6;36;28;Muy bueno / Oso ona;10,79;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;1;Muy bueno / Oso ona;52;88;10,7;0,76;Muy bueno / Oso ona
26/12/2024;09:00;0,91;0,29;9;33;20;Muy bueno / Oso ona;10,92;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;46;89;10,3;0,83;Muy bueno / Oso ona
26/12/2024;08:00;0,23;0,2;2;27;24;Muy bueno / Oso ona;11,13;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;1;Muy bueno / Oso ona;49;89;10,4;0,92;Muy bueno / Oso ona
26/12/2024;07:00;0,22;0,2;1;21;20;Muy bueno / Oso ona;11,38;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;1;Muy bueno / Oso ona;53;88;10,6;0,83;Muy bueno / Oso ona
26/12/2024;06:00;0,25;0,21;2;17;15;Muy bueno / Oso ona;11,63;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;66;86;10,9;0,8;Muy bueno / Oso ona
26/12/2024;05:00;0,17;0,21;0;7;7;Muy bueno / Oso ona;11,58;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;1;Muy bueno / Oso ona;53;86;11,1;0,75;Muy bueno / Oso ona
26/12/2024;04:00;0,17;0,22;0;7;7;Muy bueno / Oso ona;11,58;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;1;Muy bueno / Oso ona;48;85;11,3;0,82;Muy bueno / Oso ona
26/12/2024;03:00;0,17;0,28;0;6;6;Muy bueno / Oso ona;11,96;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;21;83;11,8;0,45;Muy bueno / Oso ona
26/12/2024;02:00;0,19;0,28;0;7;7;Muy bueno / Oso ona;12,29;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;1;Muy bueno / Oso ona;37;83;11,9;0,54;Muy bueno / Oso ona
26/12/2024;01:00;0,19;0,29;0;8;8;Muy bueno / Oso ona;12,83;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;1;Muy bueno / Oso ona;63;83;11,8;0,65;Muy bueno / Oso ona
25/12/2024;24:00;0,25;0,29;1;13;12;Muy bueno / Oso ona;13,29;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;47;83;12;0,53;Muy bueno / Oso ona
25/12/2024;23:00;0,29;0,28;1;16;15;Muy bueno / Oso ona;13,79;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;28;84;12,2;0,41;Muy bueno / Oso ona
25/12/2024;22:00;0,25;0,27;1;17;16;Muy bueno / Oso ona;14,17;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;1;Muy bueno / Oso ona;32;85;12;0,44;Muy bueno / Oso ona
25/12/2024;21:00;0,28;0,26;1;16;15;Muy bueno / Oso ona;14,42;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;50;86;11,7;0,69;Muy bueno / Oso ona
25/12/2024;20:00;0,6;0,25;2;21;18;Muy bueno / Oso ona;14,75;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;46;84;11,8;0,72;Muy bueno / Oso ona
25/12/2024;19:00;0,23;0,22;2;20;18;Muy bueno / Oso ona;14,88;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;41;84;12;0,66;Muy bueno / Oso ona
25/12/2024;18:00;0,22;0,25;1;15;14;Muy bueno / Oso ona;14,92;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;10;84;12,2;0,48;Muy bueno / Oso ona
25/12/2024;17:00;0,2;0,25;1;10;9;Muy bueno / Oso ona;15;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;46;81;12,5;0,86;Muy bueno / Oso ona
25/12/2024;16:00;0,19;0,27;1;6;5;Muy bueno / Oso ona;15;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;41;77;13,5;0,79;Muy bueno / Oso ona
25/12/2024;15:00;0,18;0,27;1;5;4;Muy bueno / Oso ona;15,04;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;34;74;14,3;0,79;Muy bueno / Oso ona
25/12/2024;14:00;0,17;0,28;1;6;5;Muy bueno / Oso ona;14,96;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;359;77;14,9;0,59;Muy bueno / Oso ona
25/12/2024;13:00;0,18;0,28;1;8;6;Muy bueno / Oso ona;14,96;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;29;77;14,3;0,75;Muy bueno / Oso ona
25/12/2024;12:00;0,43;0,28;2;11;9;Muy bueno / Oso ona;15,13;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;42;84;14,1;0,87;Muy bueno / Oso ona
25/12/2024;11:00;0,43;0,25;2;19;16;Muy bueno / Oso ona;15,13;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;1;Muy bueno / Oso ona;24;84;14,3;0,5;Muy bueno / Oso ona
25/12/2024;10:00;0,26;0,22;2;19;16;Muy bueno / Oso ona;15,04;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;345;87;14;0,24;Muy bueno / Oso ona
25/12/2024;09:00;0,32;0,21;1;18;17;Muy bueno / Oso ona;14,54;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;2;89;13,3;0,23;Muy bueno / Oso ona
25/12/2024;08:00;0,23;0,2;1;17;16;Muy bueno / Oso ona;14,17;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;296;91;12,7;0,35;Muy bueno / Oso ona
25/12/2024;07:00;0,22;0,2;1;13;12;Muy bueno / Oso ona;13,88;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;340;92;12,7;0,33;Muy bueno / Oso ona
25/12/2024;06:00;0,18;0,2;1;12;12;Muy bueno / Oso ona;13,75;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;35;91;12,8;0,3;Muy bueno / Oso ona
25/12/2024;05:00;0,16;0,21;0;7;7;Muy bueno / Oso ona;13,75;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;8;91;12,8;0,29;Muy bueno / Oso ona
25/12/2024;04:00;0,17;0,22;0;10;10;Muy bueno / Oso ona;13,71;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;296;94;12,2;0,57;Muy bueno / Oso ona
25/12/2024;03:00;0,19;0,22;1;16;15;Muy bueno / Oso ona;13,29;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;292;94;12,2;0,62;Muy bueno / Oso ona
25/12/2024;02:00;0,21;0,23;1;22;21;Muy bueno / Oso ona;12,79;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;325;87;13,4;0,28;Muy bueno / Oso ona
25/12/2024;01:00;0,21;0,23;1;24;23;Muy bueno / Oso ona;12,42;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;26;88;13,2;0,28;Muy bueno / Oso ona
24/12/2024;24:00;0,24;0,23;1;27;25;Muy bueno / Oso ona;12,25;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;342;90;12,8;0,18;Muy bueno / Oso ona
24/12/2024;23:00;0,25;0,22;1;27;26;Muy bueno / Oso ona;12,33;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;27;87;13,2;0,33;Muy bueno / Oso ona
24/12/2024;22:00;0,23;0,21;1;28;27;Muy bueno / Oso ona;12,33;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;336;87;13,1;0,31;Muy bueno / Oso ona
24/12/2024;21:00;0,24;0,21;1;31;30;Muy bueno / Oso ona;12,5;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;289;92;12,8;0,48;Muy bueno / Oso ona
24/12/2024;20:00;0,22;0,21;2;25;23;Muy bueno / Oso ona;12,63;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;279;91;12,3;1,16;Muy bueno / Oso ona
24/12/2024;19:00;0,21;0,21;1;24;22;Muy bueno / Oso ona;13;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;286;90;12,2;1,63;Muy bueno / Oso ona
24/12/2024;18:00;0,22;0,22;2;26;24;Muy bueno / Oso ona;13,38;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;277;92;11,9;1,26;Muy bueno / Oso ona
24/12/2024;17:00;0,2;0,22;3;25;21;Muy bueno / Oso ona;13,92;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;285;90;12,2;1,81;Muy bueno / Oso ona
24/12/2024;16:00;0,2;0,23;2;21;19;Muy bueno / Oso ona;14,75;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;287;89;12,2;1,94;Muy bueno / Oso ona
24/12/2024;15:00;0,2;0,23;2;21;18;Muy bueno / Oso ona;15,29;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;287;92;12,1;1,77;Muy bueno / Oso ona
24/12/2024;14:00;0,23;0,23;2;21;19;Muy bueno / Oso ona;16,08;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;288;90;12,3;2,16;Muy bueno / Oso ona
24/12/2024;13:00;0,23;0,23;2;20;17;Muy bueno / Oso ona;16,88;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;6;Muy bueno / Oso ona;286;88;12,3;2,35;Muy bueno / Oso ona
24/12/2024;12:00;0,23;0,22;2;19;16;Muy bueno / Oso ona;17,46;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;287;82;12,8;2,42;Muy bueno / Oso ona
24/12/2024;11:00;0,27;0,22;8;47;35;Muy bueno / Oso ona;18,08;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;7;Muy bueno / Oso ona;287;82;12,6;0,9;Muy bueno / Oso ona
24/12/2024;10:00;0,24;0,2;3;37;32;Muy bueno / Oso ona;18,38;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;9;Muy bueno / Oso ona;310;81;12,5;0,39;Muy bueno / Oso ona
24/12/2024;09:00;0,25;0,2;3;43;39;Muy bueno / Oso ona;19,08;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;207;84;11,5;0,13;Muy bueno / Oso ona
24/12/2024;08:00;0,23;0,19;3;50;45;Bueno / Ona;19,58;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;136;84;11,2;0,77;Bueno / Ona
24/12/2024;07:00;0,22;0,18;1;35;33;Muy bueno / Oso ona;20;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;114;84;11,2;0,56;Muy bueno / Oso ona
24/12/2024;06:00;0,19;0,18;1;22;21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;104;86;11;0,62;Muy bueno / Oso ona
24/12/2024;05:00;0,18;0,17;0;11;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;89;83;10,9;0,55;Muy bueno / Oso ona
24/12/2024;04:00;0,17;0,17;0;7;7;Muy bueno / Oso ona;21,42;Bueno / Ona;4,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;293;83;10,9;0,84;Bueno / Ona
24/12/2024;03:00;0,17;0,17;0;5;5;Muy bueno / Oso ona;21,92;Bueno / Ona;4,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;287;88;10,5;1,15;Bueno / Ona
24/12/2024;02:00;0,18;0,18;0;6;6;Muy bueno / Oso ona;22,5;Bueno / Ona;4,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;274;90;9,9;1,13;Bueno / Ona
24/12/2024;01:00;0,17;0,18;0;6;6;Muy bueno / Oso ona;22,92;Bueno / Ona;4,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;287;90;9,6;1,63;Bueno / Ona
23/12/2024;24:00;0,17;0,18;0;8;8;Muy bueno / Oso ona;23,29;Bueno / Ona;4,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;283;78;10,8;1,91;Bueno / Ona
23/12/2024;23:00;0,18;0,18;0;11;11;Muy bueno / Oso ona;23,67;Bueno / Ona;4,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;283;73;11,3;2,06;Bueno / Ona
23/12/2024;22:00;0,17;0,17;1;11;10;Muy bueno / Oso ona;23,96;Bueno / Ona;4,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;287;68;11,9;2,47;Bueno / Ona
23/12/2024;21:00;0,17;0,18;1;13;12;Muy bueno / Oso ona;24;Bueno / Ona;4,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;291;65;12,2;2,15;Bueno / Ona
23/12/2024;20:00;0,18;0,18;1;17;16;Muy bueno / Oso ona;24,42;Bueno / Ona;4,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;290;65;12,2;2,07;Bueno / Ona
23/12/2024;19:00;0,18;0,18;1;18;17;Muy bueno / Oso ona;24,83;Bueno / Ona;4,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;289;63;12,1;2,67;Bueno / Ona
23/12/2024;18:00;0,18;0,18;1;17;16;Muy bueno / Oso ona;25,29;Bueno / Ona;5,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;290;64;11,7;2,58;Bueno / Ona
23/12/2024;17:00;0,17;0,18;1;15;14;Muy bueno / Oso ona;25,38;Bueno / Ona;5,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;294;63;11,9;2,9;Bueno / Ona
23/12/2024;16:00;0,17;0,18;1;13;12;Muy bueno / Oso ona;25,42;Bueno / Ona;5,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;304;66;12;2,5;Bueno / Ona
23/12/2024;15:00;0,17;0,18;1;11;10;Muy bueno / Oso ona;24,79;Bueno / Ona;5,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;307;67;11,8;2,07;Bueno / Ona
23/12/2024;14:00;0,19;0,18;1;11;9;Muy bueno / Oso ona;24,04;Bueno / Ona;5,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;308;65;12,2;2,6;Bueno / Ona
23/12/2024;13:00;0,19;0,18;1;12;10;Muy bueno / Oso ona;23,42;Bueno / Ona;5,21;Muy bueno / Oso ona;1;Muy bueno / Oso ona;299;62;12,5;2,96;Bueno / Ona
23/12/2024;12:00;0,18;0,18;2;11;9;Muy bueno / Oso ona;22,67;Bueno / Ona;5,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;304;65;12,3;2,52;Bueno / Ona
23/12/2024;11:00;0,19;0,17;2;13;10;Muy bueno / Oso ona;22;Bueno / Ona;5,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;304;68;12;2,39;Bueno / Ona
23/12/2024;10:00;0,19;0,17;1;13;12;Muy bueno / Oso ona;21,38;Bueno / Ona;4,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;299;69;11,6;2,47;Bueno / Ona
23/12/2024;09:00;0,18;0,16;1;11;10;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;300;63;11,7;2,7;Muy bueno / Oso ona
23/12/2024;08:00;0,17;0,16;1;12;11;Muy bueno / Oso ona;19,96;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;298;64;11,6;2,91;Muy bueno / Oso ona
23/12/2024;07:00;0,17;0,15;1;10;10;Muy bueno / Oso ona;19,29;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;294;63;11,6;2,95;Muy bueno / Oso ona
23/12/2024;06:00;0,16;0,15;1;8;7;Muy bueno / Oso ona;18,58;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;290;67;11,5;3,45;Muy bueno / Oso ona
23/12/2024;05:00;0,16;0,15;0;5;5;Muy bueno / Oso ona;18,46;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;293;66;11,7;3,5;Muy bueno / Oso ona
23/12/2024;04:00;0,16;0,14;0;5;5;Muy bueno / Oso ona;18;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;291;69;11,4;3,23;Muy bueno / Oso ona
23/12/2024;03:00;0,16;0,15;0;5;5;Muy bueno / Oso ona;17,67;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;298;79;10,4;2,69;Muy bueno / Oso ona
23/12/2024;02:00;0,14;0,14;0;4;4;Muy bueno / Oso ona;17,25;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;293;74;11,2;3,26;Muy bueno / Oso ona
23/12/2024;01:00;0,14;0,15;0;6;6;Muy bueno / Oso ona;16,92;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;297;74;11,6;3,2;Muy bueno / Oso ona
22/12/2024;24:00;0,14;0,15;0;5;5;Muy bueno / Oso ona;16,5;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;294;71;11,8;4,02;Muy bueno / Oso ona
22/12/2024;23:00;0,14;0,15;0;4;4;Muy bueno / Oso ona;15,75;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;290;73;12;4,72;Muy bueno / Oso ona
22/12/2024;22:00;0,14;0,15;0;5;5;Muy bueno / Oso ona;15,08;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;287;78;11,3;4,02;Muy bueno / Oso ona
22/12/2024;21:00;0,14;0,16;1;6;6;Muy bueno / Oso ona;14,46;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;285;75;11,5;4,51;Muy bueno / Oso ona
22/12/2024;20:00;0,16;0,16;1;8;8;Muy bueno / Oso ona;13,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3;Muy bueno / Oso ona;288;80;11,6;3,84;Muy bueno / Oso ona
22/12/2024;19:00;0,16;0,17;1;7;6;Muy bueno / Oso ona;12,71;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;286;84;11;4,76;Muy bueno / Oso ona
22/12/2024;18:00;0,15;0,17;0;6;6;Muy bueno / Oso ona;11,96;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;287;73;12,9;4,68;Muy bueno / Oso ona
22/12/2024;17:00;0,16;0,17;1;6;6;Muy bueno / Oso ona;11,25;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;289;82;11,6;4,48;Muy bueno / Oso ona
22/12/2024;16:00;0,17;0,18;1;7;6;Muy bueno / Oso ona;10,42;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;288;93;11,2;4,13;Muy bueno / Oso ona
22/12/2024;15:00;0,17;0,17;1;5;4;Muy bueno / Oso ona;10,42;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;288;92;11,8;5,6;Muy bueno / Oso ona
22/12/2024;14:00;0,18;0,17;1;9;8;Muy bueno / Oso ona;10,33;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;7;Muy bueno / Oso ona;284;72;14,6;4,19;Muy bueno / Oso ona
22/12/2024;13:00;0,18;0,17;1;8;7;Muy bueno / Oso ona;10,17;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;7;Muy bueno / Oso ona;281;70;15,3;3,58;Muy bueno / Oso ona
22/12/2024;12:00;0,18;0,17;1;9;8;Muy bueno / Oso ona;10,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;6;Muy bueno / Oso ona;286;71;14,8;3,84;Muy bueno / Oso ona
22/12/2024;11:00;0,17;0,17;1;8;7;Muy bueno / Oso ona;10,13;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;284;69;15,5;2,73;Muy bueno / Oso ona
22/12/2024;10:00;0,18;0,18;1;8;7;Muy bueno / Oso ona;10,38;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;285;72;14,7;2,35;Muy bueno / Oso ona
22/12/2024;09:00;0,17;0,18;0;7;7;Muy bueno / Oso ona;10,5;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;282;71;14,4;2,04;Muy bueno / Oso ona
22/12/2024;08:00;0,16;0,18;0;6;6;Muy bueno / Oso ona;10,67;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;5;Muy bueno / Oso ona;274;72;14,2;2,03;Muy bueno / Oso ona
22/12/2024;07:00;0,17;0,18;1;12;11;Muy bueno / Oso ona;10,63;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;274;72;13,6;1,35;Muy bueno / Oso ona
22/12/2024;06:00;0,18;0,18;2;19;17;Muy bueno / Oso ona;10,67;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;6;Muy bueno / Oso ona;128;75;12,4;1,3;Muy bueno / Oso ona
22/12/2024;05:00;0,18;0,18;0;12;12;Muy bueno / Oso ona;10,33;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;123;74;12,8;1,01;Muy bueno / Oso ona
22/12/2024;04:00;0,18;0,18;1;10;9;Muy bueno / Oso ona;10,38;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;146;76;12,3;1,22;Muy bueno / Oso ona
22/12/2024;03:00;0,19;0,18;1;18;17;Muy bueno / Oso ona;10,5;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;8;Muy bueno / Oso ona;138;78;12,7;0,63;Muy bueno / Oso ona
22/12/2024;02:00;0,21;0,18;1;29;28;Muy bueno / Oso ona;10,46;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;7;Muy bueno / Oso ona;144;75;13,5;0,63;Muy bueno / Oso ona
22/12/2024;01:00;0,19;0,17;1;18;17;Muy bueno / Oso ona;10,17;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;9;Muy bueno / Oso ona;269;75;14,2;0,57;Muy bueno / Oso ona
21/12/2024;24:00;0,15;0,18;0;11;11;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;10;Muy bueno / Oso ona;285;74;14,3;1,71;Muy bueno / Oso ona
21/12/2024;23:00;0,16;0,18;0;8;8;Muy bueno / Oso ona;9,79;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;7;Muy bueno / Oso ona;286;74;14,3;2,35;Muy bueno / Oso ona
21/12/2024;22:00;0,16;0,18;1;12;11;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;7;Muy bueno / Oso ona;286;74;14,2;2,18;Muy bueno / Oso ona
21/12/2024;21:00;0,17;0,21;1;14;13;Muy bueno / Oso ona;10,08;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;10;Muy bueno / Oso ona;286;75;14,1;2,41;Muy bueno / Oso ona
21/12/2024;20:00;0,18;0,22;1;21;20;Muy bueno / Oso ona;10,08;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;14;Muy bueno / Oso ona;286;77;13,9;1,78;Muy bueno / Oso ona
21/12/2024;19:00;0,2;0,22;1;28;27;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;12;Muy bueno / Oso ona;279;75;14,1;1,18;Muy bueno / Oso ona
21/12/2024;18:00;0,19;0,22;1;25;24;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;10;Muy bueno / Oso ona;271;75;13,9;1,37;Muy bueno / Oso ona
21/12/2024;17:00;0,2;0,23;2;25;23;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;268;79;13,3;1,18;Muy bueno / Oso ona
21/12/2024;16:00;0,17;0,23;1;13;12;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;288;75;13,4;2;Muy bueno / Oso ona
21/12/2024;15:00;0,19;0,23;2;22;19;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;7;Muy bueno / Oso ona;321;63;15,4;0,78;Muy bueno / Oso ona
21/12/2024;14:00;0,34;0,23;4;34;28;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;19;62;15,4;0,48;Muy bueno / Oso ona
