Date;Hour  (GMT);O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
24/10/2025;22:00;;;Sin datos / Daturik gabe;;;;;;;;;Sin datos / Daturik gabe
24/10/2025;21:00;;;Sin datos / Daturik gabe;;;;;;;;;Sin datos / Daturik gabe
24/10/2025;20:00;;;Sin datos / Daturik gabe;;;;;;;;;Sin datos / Daturik gabe
24/10/2025;19:00;;;Sin datos / Daturik gabe;;;;;;;;;Sin datos / Daturik gabe
24/10/2025;18:00;;;Sin datos / Daturik gabe;;;;;;;;;Sin datos / Daturik gabe
24/10/2025;17:00;;;Sin datos / Daturik gabe;;;;;;;;;Sin datos / Daturik gabe
24/10/2025;16:00;;;Sin datos / Daturik gabe;;;;;;;;;Sin datos / Daturik gabe
24/10/2025;15:00;;;Sin datos / Daturik gabe;;;;;;;;;Sin datos / Daturik gabe
24/10/2025;14:00;;;Sin datos / Daturik gabe;;;;;;;;;Sin datos / Daturik gabe
24/10/2025;13:00;;;Sin datos / Daturik gabe;;;;;;;;;Sin datos / Daturik gabe
24/10/2025;12:00;;;Sin datos / Daturik gabe;;;;;;;;;Sin datos / Daturik gabe
24/10/2025;11:00;;;Sin datos / Daturik gabe;;;;;;;;;Sin datos / Daturik gabe
24/10/2025;10:00;;;Sin datos / Daturik gabe;;;;;;;;;Sin datos / Daturik gabe
24/10/2025;09:00;;;Sin datos / Daturik gabe;;;;;;;;;Sin datos / Daturik gabe
24/10/2025;08:00;;;Sin datos / Daturik gabe;;;;;;;;;Sin datos / Daturik gabe
24/10/2025;07:00;;;Sin datos / Daturik gabe;25;;;;;;;;Sin datos / Daturik gabe
24/10/2025;06:00;;;Sin datos / Daturik gabe;26;;;;;;;;Sin datos / Daturik gabe
24/10/2025;05:00;22;22;Muy bueno / Oso ona;28;71;86;951,4;0;0;6,4;0,51;Muy bueno / Oso ona
24/10/2025;04:00;27;27;Muy bueno / Oso ona;31;66;84;951,4;0;0;6,6;0,37;Muy bueno / Oso ona
24/10/2025;03:00;29;29;Muy bueno / Oso ona;33;355;84;951,6;0;0;6,9;0,31;Muy bueno / Oso ona
24/10/2025;02:00;31;31;Muy bueno / Oso ona;37;338;82;951,9;0;0;7,3;0,18;Muy bueno / Oso ona
24/10/2025;01:00;;;Sin datos / Daturik gabe;41;247;81;952,2;0;0;7,5;0,21;Sin datos / Daturik gabe
23/10/2025;24:00;32;32;Muy bueno / Oso ona;;348;79;952,3;0;0;7,9;0,33;Muy bueno / Oso ona
23/10/2025;23:00;35;35;Muy bueno / Oso ona;;312;78;952,5;0;0;8,3;0,15;Muy bueno / Oso ona
23/10/2025;22:00;36;36;Muy bueno / Oso ona;;259;76;952,3;0;0;8,8;0,21;Muy bueno / Oso ona
23/10/2025;21:00;38;38;Muy bueno / Oso ona;;189;70;952,2;0;0;10,2;0,05;Muy bueno / Oso ona
23/10/2025;20:00;48;48;Muy bueno / Oso ona;;13;65;952,3;0;0;11,5;0,2;Muy bueno / Oso ona
23/10/2025;19:00;61;61;Muy bueno / Oso ona;;28;61;951,9;0;0;12,4;0,72;Muy bueno / Oso ona
23/10/2025;18:00;64;64;Muy bueno / Oso ona;;4;56;951,5;0;0,5;13,3;0,91;Muy bueno / Oso ona
23/10/2025;17:00;72;72;Muy bueno / Oso ona;;355;48;951,2;0;31,9;14,8;1,14;Muy bueno / Oso ona
23/10/2025;16:00;74;74;Muy bueno / Oso ona;;356;40;950,8;0;165;16,1;1,34;Muy bueno / Oso ona
23/10/2025;15:00;77;77;Muy bueno / Oso ona;;358;38;950,5;0;289;16,7;1,42;Muy bueno / Oso ona
23/10/2025;14:00;78;78;Muy bueno / Oso ona;;356;39;950,5;0;475,8;16,5;1,71;Muy bueno / Oso ona
23/10/2025;13:00;78;78;Muy bueno / Oso ona;;356;40;950,7;0;522,1;16,1;1,83;Muy bueno / Oso ona
23/10/2025;12:00;77;77;Muy bueno / Oso ona;;356;42;951;0;379,1;15,5;2,06;Muy bueno / Oso ona
23/10/2025;11:00;;;Sin datos / Daturik gabe;;352;46;950,5;0;474,5;15,4;1,75;Sin datos / Daturik gabe
23/10/2025;10:00;;;Sin datos / Daturik gabe;59;342;50;949,9;0;259,2;14,6;0,8;Sin datos / Daturik gabe
23/10/2025;09:00;67;67;Muy bueno / Oso ona;57;314;61;949;0;118,4;13,2;0,99;Muy bueno / Oso ona
23/10/2025;08:00;65;65;Muy bueno / Oso ona;56;342;73;947,9;0;19,7;12,3;1,21;Muy bueno / Oso ona
23/10/2025;07:00;63;63;Muy bueno / Oso ona;55;341;82;946,1;0;0;12,5;1,49;Muy bueno / Oso ona
23/10/2025;06:00;64;64;Muy bueno / Oso ona;53;347;82;944,7;0;0;13,7;1,25;Muy bueno / Oso ona
23/10/2025;05:00;55;55;Muy bueno / Oso ona;;347;79;943;0;0;16,4;1,26;Muy bueno / Oso ona
23/10/2025;04:00;49;49;Muy bueno / Oso ona;;210;70;941,7;0;0;18,4;4,48;Muy bueno / Oso ona
23/10/2025;03:00;47;47;Muy bueno / Oso ona;;203;74;941,4;0;0;18;5,17;Muy bueno / Oso ona
23/10/2025;02:00;46;46;Muy bueno / Oso ona;;200;79;942,1;0,4;0;17,4;6;Muy bueno / Oso ona
23/10/2025;01:00;;;Sin datos / Daturik gabe;;205;77;942,4;0,5;0;17,9;5,34;Sin datos / Daturik gabe
22/10/2025;24:00;46;46;Muy bueno / Oso ona;;207;74;942,7;0,3;0;18,4;5,98;Muy bueno / Oso ona
22/10/2025;23:00;48;48;Muy bueno / Oso ona;;202;67;942,7;0,1;0,1;19,6;5,95;Muy bueno / Oso ona
22/10/2025;22:00;47;47;Muy bueno / Oso ona;;200;68;943,3;0;0;19,6;5,8;Muy bueno / Oso ona
22/10/2025;21:00;49;49;Muy bueno / Oso ona;;197;68;943,4;0;0;19,3;5,76;Muy bueno / Oso ona
22/10/2025;20:00;54;54;Muy bueno / Oso ona;;202;64;943,9;0;0;19,8;4,93;Muy bueno / Oso ona
22/10/2025;19:00;57;57;Muy bueno / Oso ona;;203;58;943,9;0;0;20,4;4,94;Muy bueno / Oso ona
22/10/2025;18:00;58;58;Muy bueno / Oso ona;;202;56;944;0;0,5;20,8;4,09;Muy bueno / Oso ona
22/10/2025;17:00;60;60;Muy bueno / Oso ona;;202;55;944;0;42,6;21,3;4,59;Muy bueno / Oso ona
22/10/2025;16:00;60;60;Muy bueno / Oso ona;;203;53;944,1;0;137,6;21,8;5,05;Muy bueno / Oso ona
22/10/2025;15:00;61;61;Muy bueno / Oso ona;;207;52;943,9;0;311,5;22,2;5,87;Muy bueno / Oso ona
22/10/2025;14:00;57;57;Muy bueno / Oso ona;;205;55;944,5;0;213;21,3;5,61;Muy bueno / Oso ona
22/10/2025;13:00;56;56;Muy bueno / Oso ona;;208;56;945,1;0;210,2;21;5,22;Muy bueno / Oso ona
22/10/2025;12:00;53;53;Muy bueno / Oso ona;;208;58;945,4;0;324,4;21,2;5,29;Muy bueno / Oso ona
22/10/2025;11:00;51;51;Muy bueno / Oso ona;;210;61;945,3;0;424,9;20,6;5,45;Muy bueno / Oso ona
22/10/2025;10:00;49;49;Muy bueno / Oso ona;;211;65;945,5;0;335;19,7;5,05;Muy bueno / Oso ona
22/10/2025;09:00;46;46;Muy bueno / Oso ona;;207;69;945,3;0;201;18,9;4,67;Muy bueno / Oso ona
22/10/2025;08:00;45;45;Muy bueno / Oso ona;;213;71;944,9;0;75,5;18;3,95;Muy bueno / Oso ona
22/10/2025;07:00;43;43;Muy bueno / Oso ona;;207;74;944,8;0;3,1;17,3;4,31;Muy bueno / Oso ona
22/10/2025;06:00;44;44;Muy bueno / Oso ona;;202;74;944,8;0;0;17,3;4,73;Muy bueno / Oso ona
22/10/2025;05:00;44;44;Muy bueno / Oso ona;;211;74;944,7;0;0;17,1;3,77;Muy bueno / Oso ona
22/10/2025;04:00;45;45;Muy bueno / Oso ona;;218;74;944,8;0;0;17,2;3,13;Muy bueno / Oso ona
22/10/2025;03:00;45;45;Muy bueno / Oso ona;;208;75;944,9;0;0;17,1;3,73;Muy bueno / Oso ona
22/10/2025;02:00;43;43;Muy bueno / Oso ona;;207;75;945,2;0;0;17,2;1,73;Muy bueno / Oso ona
22/10/2025;01:00;;;Sin datos / Daturik gabe;;58;75;945,3;0;0;17,7;0,11;Sin datos / Daturik gabe
21/10/2025;24:00;45;45;Muy bueno / Oso ona;;207;75;944,7;0;0;17,8;2,8;Muy bueno / Oso ona
21/10/2025;23:00;47;47;Muy bueno / Oso ona;;210;74;944,6;0;0;17,9;2,13;Muy bueno / Oso ona
21/10/2025;22:00;50;50;Muy bueno / Oso ona;;201;72;944,3;0;0;18,3;3,72;Muy bueno / Oso ona
21/10/2025;21:00;47;47;Muy bueno / Oso ona;;209;75;944,3;0;0;18,1;2,12;Muy bueno / Oso ona
21/10/2025;20:00;52;52;Muy bueno / Oso ona;;197;71;944,1;0;0;18,8;2,37;Muy bueno / Oso ona
21/10/2025;19:00;56;56;Muy bueno / Oso ona;;207;64;943,7;0;0;20;3,51;Muy bueno / Oso ona
21/10/2025;18:00;58;58;Muy bueno / Oso ona;;199;58;942,9;0;0,1;21;3,28;Muy bueno / Oso ona
21/10/2025;17:00;59;59;Muy bueno / Oso ona;;206;54;942,9;0;33,6;21,9;2,77;Muy bueno / Oso ona
21/10/2025;16:00;65;65;Muy bueno / Oso ona;;218;46;942,9;0;202,3;23,8;2,83;Muy bueno / Oso ona
21/10/2025;15:00;65;65;Muy bueno / Oso ona;;240;45;942,9;0;274;23,8;2,5;Muy bueno / Oso ona
21/10/2025;14:00;62;62;Muy bueno / Oso ona;;272;49;942,9;0;438,6;23,5;2,33;Muy bueno / Oso ona
21/10/2025;13:00;55;55;Muy bueno / Oso ona;;230;53;943,1;0;576;23,3;3,02;Muy bueno / Oso ona
21/10/2025;12:00;52;52;Muy bueno / Oso ona;;219;58;943,5;0;494,4;22;3,58;Muy bueno / Oso ona
21/10/2025;11:00;48;48;Muy bueno / Oso ona;;213;62;943,6;0;486,9;20,7;3,46;Muy bueno / Oso ona
21/10/2025;10:00;47;47;Muy bueno / Oso ona;;208;67;943,9;0;199,4;18,7;3,84;Muy bueno / Oso ona
21/10/2025;09:00;44;44;Muy bueno / Oso ona;;212;72;943,4;0;215,7;17,6;4,25;Muy bueno / Oso ona
21/10/2025;08:00;44;44;Muy bueno / Oso ona;;209;76;943,2;0;78,9;16,3;4,19;Muy bueno / Oso ona
21/10/2025;07:00;44;44;Muy bueno / Oso ona;;203;78;943;0;5,3;15,4;4,14;Muy bueno / Oso ona
21/10/2025;06:00;48;48;Muy bueno / Oso ona;;200;77;943,3;0;0;15,3;4,27;Muy bueno / Oso ona
21/10/2025;05:00;53;53;Muy bueno / Oso ona;;205;75;943;0;0;15,4;4,15;Muy bueno / Oso ona
21/10/2025;04:00;57;57;Muy bueno / Oso ona;;231;72;943,3;0;0;15,6;1,62;Muy bueno / Oso ona
21/10/2025;03:00;59;59;Muy bueno / Oso ona;;214;73;943,5;0;0;15,3;2;Muy bueno / Oso ona
21/10/2025;02:00;61;61;Muy bueno / Oso ona;;219;74;943,5;0;0;15;3,31;Muy bueno / Oso ona
21/10/2025;01:00;;;Sin datos / Daturik gabe;;207;72;943,8;0;0;15,3;4,21;Sin datos / Daturik gabe
20/10/2025;24:00;61;61;Muy bueno / Oso ona;;210;67;944,3;0,1;0;15,9;4,56;Muy bueno / Oso ona
20/10/2025;23:00;60;60;Muy bueno / Oso ona;;195;66;944,1;0;0;15,7;3,87;Muy bueno / Oso ona
20/10/2025;22:00;58;58;Muy bueno / Oso ona;;196;65;944,7;0;0;15,9;3,12;Muy bueno / Oso ona
20/10/2025;21:00;60;60;Muy bueno / Oso ona;;208;64;945;0;0;16,1;2,52;Muy bueno / Oso ona
20/10/2025;20:00;60;60;Muy bueno / Oso ona;;198;65;945,2;0;0;15,9;1,75;Muy bueno / Oso ona
20/10/2025;19:00;59;59;Muy bueno / Oso ona;;204;63;945,2;0;0;16,2;2;Muy bueno / Oso ona
20/10/2025;18:00;62;62;Muy bueno / Oso ona;;203;59;944,8;0;0,6;16,7;2,56;Muy bueno / Oso ona
20/10/2025;17:00;65;65;Muy bueno / Oso ona;;213;56;944,5;0;24,3;17,5;2,33;Muy bueno / Oso ona
20/10/2025;16:00;62;62;Muy bueno / Oso ona;;216;55;944,5;0;85,7;18;1,98;Muy bueno / Oso ona
20/10/2025;15:00;65;65;Muy bueno / Oso ona;;218;54;944,7;0;128,1;17,9;3,09;Muy bueno / Oso ona
20/10/2025;14:00;65;65;Muy bueno / Oso ona;;214;53;944,3;0;240;18,4;3,43;Muy bueno / Oso ona
20/10/2025;13:00;64;64;Muy bueno / Oso ona;;207;54;944,2;0;344,4;18,2;4,02;Muy bueno / Oso ona
20/10/2025;12:00;61;61;Muy bueno / Oso ona;;213;55;944,4;0;425,8;18,2;3,3;Muy bueno / Oso ona
20/10/2025;11:00;55;55;Muy bueno / Oso ona;41;202;61;944,6;0;391,3;16,9;3,47;Muy bueno / Oso ona
20/10/2025;10:00;51;51;Muy bueno / Oso ona;42;198;64;944,9;0;266,1;16,3;3,15;Muy bueno / Oso ona
20/10/2025;09:00;49;49;Muy bueno / Oso ona;43;207;64;944,5;0;236,6;16,9;2,11;Muy bueno / Oso ona
20/10/2025;08:00;32;32;Muy bueno / Oso ona;42;338;67;944,4;0;87,8;16,5;0,28;Muy bueno / Oso ona
20/10/2025;07:00;40;40;Muy bueno / Oso ona;42;246;71;943,9;0;6,7;15,2;0,96;Muy bueno / Oso ona
20/10/2025;06:00;50;50;Muy bueno / Oso ona;44;227;70;943,5;0;0;15,7;2,03;Muy bueno / Oso ona
20/10/2025;05:00;42;42;Muy bueno / Oso ona;44;229;77;943,5;0;0;15,8;1,15;Muy bueno / Oso ona
20/10/2025;04:00;44;44;Muy bueno / Oso ona;46;201;78;943,4;0;0;16,2;2,1;Muy bueno / Oso ona
20/10/2025;03:00;48;48;Muy bueno / Oso ona;47;200;78;943,3;0;0;16,4;3,12;Muy bueno / Oso ona
20/10/2025;02:00;50;50;Muy bueno / Oso ona;49;198;79;943,8;0;0;16,2;1,71;Muy bueno / Oso ona
20/10/2025;01:00;;;Sin datos / Daturik gabe;51;142;81;944,5;0;0;16,2;0,08;Sin datos / Daturik gabe
19/10/2025;24:00;42;42;Muy bueno / Oso ona;53;352;82;944,9;0;0;15,9;0,32;Muy bueno / Oso ona
19/10/2025;23:00;41;41;Muy bueno / Oso ona;56;85;84;945,4;0;0;15,5;0,36;Muy bueno / Oso ona
19/10/2025;22:00;51;51;Muy bueno / Oso ona;61;126;84;946,2;0;0;15,1;1,18;Muy bueno / Oso ona
19/10/2025;21:00;54;54;Muy bueno / Oso ona;64;100;85;946,7;0,2;0;15,1;1,12;Muy bueno / Oso ona
19/10/2025;20:00;60;60;Muy bueno / Oso ona;67;188;80;946,9;0,6;0;15,8;1,29;Muy bueno / Oso ona
19/10/2025;19:00;63;63;Muy bueno / Oso ona;68;180;65;946,5;0,5;0;17,6;1,67;Muy bueno / Oso ona
19/10/2025;18:00;60;60;Muy bueno / Oso ona;69;173;60;946,2;0;0,1;18,2;1,97;Muy bueno / Oso ona
19/10/2025;17:00;63;63;Muy bueno / Oso ona;70;148;59;946,2;0;9,4;18,8;1,78;Muy bueno / Oso ona
19/10/2025;16:00;66;66;Muy bueno / Oso ona;67;174;55;946,6;0;55,7;19,7;2,13;Muy bueno / Oso ona
19/10/2025;15:00;75;75;Muy bueno / Oso ona;64;181;53;947,1;0;69,6;20,1;1,93;Muy bueno / Oso ona
19/10/2025;14:00;78;78;Muy bueno / Oso ona;57;193;54;947,3;0;118,4;19,5;3;Muy bueno / Oso ona
19/10/2025;13:00;75;75;Muy bueno / Oso ona;51;191;55;948,1;0;149,7;19,3;3,04;Muy bueno / Oso ona
19/10/2025;12:00;67;67;Muy bueno / Oso ona;46;184;56;948,9;0;124,1;19;1,79;Muy bueno / Oso ona
19/10/2025;11:00;66;66;Muy bueno / Oso ona;43;189;57;949,5;0;88,4;18,8;1,11;Muy bueno / Oso ona
19/10/2025;10:00;59;59;Muy bueno / Oso ona;39;198;62;949,8;0;74,4;17,5;0,39;Muy bueno / Oso ona
19/10/2025;09:00;36;36;Muy bueno / Oso ona;34;37;71;949,8;0;39,9;15,9;0,45;Muy bueno / Oso ona
19/10/2025;08:00;37;37;Muy bueno / Oso ona;32;333;74;949,9;0;29,5;14,9;0,45;Muy bueno / Oso ona
19/10/2025;07:00;28;28;Muy bueno / Oso ona;30;9;75;949,9;0;4,6;14,3;0,36;Muy bueno / Oso ona
19/10/2025;06:00;35;35;Muy bueno / Oso ona;30;21;74;950,2;0;0;14,3;0,5;Muy bueno / Oso ona
19/10/2025;05:00;34;34;Muy bueno / Oso ona;29;1;72;950,7;0;0;14,5;0,26;Muy bueno / Oso ona
19/10/2025;04:00;37;37;Muy bueno / Oso ona;27;10;73;951,2;0;0;14,1;0,38;Muy bueno / Oso ona
19/10/2025;03:00;33;33;Muy bueno / Oso ona;24;67;72;951,6;0;0;14,1;0,23;Muy bueno / Oso ona
19/10/2025;02:00;29;29;Muy bueno / Oso ona;25;280;75;951,7;0;0;13,1;0,26;Muy bueno / Oso ona
19/10/2025;01:00;;;Sin datos / Daturik gabe;28;291;76;952;0;0;13;0,29;Sin datos / Daturik gabe
18/10/2025;24:00;24;24;Muy bueno / Oso ona;34;321;73;952,5;0;0;13,7;0,32;Muy bueno / Oso ona
18/10/2025;23:00;27;27;Muy bueno / Oso ona;41;333;72;952,8;0;0;14,1;0,17;Muy bueno / Oso ona
18/10/2025;22:00;15;15;Muy bueno / Oso ona;48;284;70;953;0;0;15,2;0,14;Muy bueno / Oso ona
18/10/2025;21:00;18;18;Muy bueno / Oso ona;56;356;66;953,2;0;0;16,8;0,22;Muy bueno / Oso ona
18/10/2025;20:00;22;22;Muy bueno / Oso ona;63;28;62;953;0;0;17,9;0,18;Muy bueno / Oso ona
18/10/2025;19:00;50;50;Muy bueno / Oso ona;70;244;58;952,8;0;0;19;0,28;Muy bueno / Oso ona
18/10/2025;18:00;60;60;Muy bueno / Oso ona;71;195;50;952,5;0;1,3;20,7;0,78;Muy bueno / Oso ona
18/10/2025;17:00;78;78;Muy bueno / Oso ona;69;163;35;952,3;0;31,5;25,5;0,57;Muy bueno / Oso ona
18/10/2025;16:00;79;79;Muy bueno / Oso ona;60;204;36;952,4;0;246,8;25,7;0,74;Muy bueno / Oso ona
18/10/2025;15:00;81;81;Bueno / Ona;51;211;38;952,5;0;406,2;25,8;0,8;Bueno / Ona
18/10/2025;14:00;80;80;Muy bueno / Oso ona;41;203;41;952,6;0;545,3;24,7;1;Muy bueno / Oso ona
18/10/2025;13:00;72;72;Muy bueno / Oso ona;31;193;47;953;0;551;23,1;1,25;Muy bueno / Oso ona
18/10/2025;12:00;61;61;Muy bueno / Oso ona;23;305;53;953,7;0;499,4;22,8;0,2;Muy bueno / Oso ona
18/10/2025;11:00;50;50;Muy bueno / Oso ona;16;298;60;954,2;0;456,2;20,3;0,27;Muy bueno / Oso ona
18/10/2025;10:00;26;26;Muy bueno / Oso ona;11;354;67;954,5;0;350,9;17,5;0,2;Muy bueno / Oso ona
18/10/2025;09:00;2;2;Muy bueno / Oso ona;7;353;72;954,6;0;207,7;14,4;0,1;Muy bueno / Oso ona
18/10/2025;08:00;0;0;Muy bueno / Oso ona;9;356;82;954,5;0;95,9;10,7;0,22;Muy bueno / Oso ona
18/10/2025;07:00;2;2;Muy bueno / Oso ona;11;345;87;954,3;0;12,6;8,7;0,29;Muy bueno / Oso ona
18/10/2025;06:00;4;4;Muy bueno / Oso ona;13;360;85;954,2;0;0;9,5;0,17;Muy bueno / Oso ona
18/10/2025;05:00;12;12;Muy bueno / Oso ona;15;358;87;953,9;0;0;9,8;0,17;Muy bueno / Oso ona
18/10/2025;04:00;15;15;Muy bueno / Oso ona;15;337;89;953,7;0;0;9,8;0,14;Muy bueno / Oso ona
18/10/2025;03:00;11;11;Muy bueno / Oso ona;15;353;89;953,7;0;0;10,2;0,32;Muy bueno / Oso ona
18/10/2025;02:00;14;14;Muy bueno / Oso ona;16;324;89;953,8;0;0;10,7;0,23;Muy bueno / Oso ona
18/10/2025;01:00;;;Sin datos / Daturik gabe;20;350;85;953,8;0;0;11,8;0,23;Sin datos / Daturik gabe
17/10/2025;24:00;21;21;Muy bueno / Oso ona;26;351;84;953,9;0;0;12,6;0,26;Muy bueno / Oso ona
17/10/2025;23:00;18;18;Muy bueno / Oso ona;31;331;82;953,8;0;0;13,2;0,26;Muy bueno / Oso ona
17/10/2025;22:00;17;17;Muy bueno / Oso ona;37;2;80;953,8;0;0;14;0,25;Muy bueno / Oso ona
17/10/2025;21:00;10;10;Muy bueno / Oso ona;43;336;75;953,6;0;0;15,5;0,15;Muy bueno / Oso ona
17/10/2025;20:00;27;27;Muy bueno / Oso ona;50;357;71;953,2;0;0;16,8;0,16;Muy bueno / Oso ona
17/10/2025;19:00;33;33;Muy bueno / Oso ona;54;221;72;952,7;0;0;16,8;0,32;Muy bueno / Oso ona
17/10/2025;18:00;48;48;Muy bueno / Oso ona;56;220;61;952,1;0;2,3;19,3;0,75;Muy bueno / Oso ona
17/10/2025;17:00;62;62;Muy bueno / Oso ona;57;323;53;951,8;0;33,5;22,2;0,6;Muy bueno / Oso ona
17/10/2025;16:00;63;63;Muy bueno / Oso ona;52;321;54;951,6;0;239,1;22,3;0,73;Muy bueno / Oso ona
17/10/2025;15:00;66;66;Muy bueno / Oso ona;48;360;53;951,5;0;393,2;23,2;0,49;Muy bueno / Oso ona
17/10/2025;14:00;60;60;Muy bueno / Oso ona;41;10;56;951,6;0;517,4;22,4;0,54;Muy bueno / Oso ona
17/10/2025;13:00;58;58;Muy bueno / Oso ona;36;327;60;952;0;526,5;21,6;0,28;Muy bueno / Oso ona
17/10/2025;12:00;50;50;Muy bueno / Oso ona;32;240;65;952,6;0;369,6;19,8;0,43;Muy bueno / Oso ona
17/10/2025;11:00;44;44;Muy bueno / Oso ona;29;318;72;953;0;240,4;17,5;0,54;Muy bueno / Oso ona
17/10/2025;10:00;35;35;Muy bueno / Oso ona;27;358;71;952,9;0;290,3;17,9;0,37;Muy bueno / Oso ona
17/10/2025;09:00;26;26;Muy bueno / Oso ona;26;1;79;952,6;0;202;15,6;0,29;Muy bueno / Oso ona
17/10/2025;08:00;18;18;Muy bueno / Oso ona;27;6;88;952,5;0;77,9;13;0,26;Muy bueno / Oso ona
17/10/2025;07:00;17;17;Muy bueno / Oso ona;28;206;93;952,1;0;2,7;11,7;0,34;Muy bueno / Oso ona
17/10/2025;06:00;23;23;Muy bueno / Oso ona;29;195;91;951,8;0;0;12;0,65;Muy bueno / Oso ona
17/10/2025;05:00;25;25;Muy bueno / Oso ona;31;206;91;951,8;0;0;12,5;0,28;Muy bueno / Oso ona
17/10/2025;04:00;29;29;Muy bueno / Oso ona;33;261;92;951,7;0;0;12,5;0,21;Muy bueno / Oso ona
17/10/2025;03:00;31;31;Muy bueno / Oso ona;34;200;92;951,8;0;0;12,8;1,04;Muy bueno / Oso ona
17/10/2025;02:00;39;39;Muy bueno / Oso ona;35;197;91;952;0;0;13,7;0,66;Muy bueno / Oso ona
17/10/2025;01:00;;;Sin datos / Daturik gabe;38;247;89;952,2;0;0;14,3;0,39;Sin datos / Daturik gabe
16/10/2025;24:00;31;31;Muy bueno / Oso ona;;217;89;952,5;0;0;14;0,5;Muy bueno / Oso ona
16/10/2025;23:00;21;21;Muy bueno / Oso ona;;288;87;952,6;0;0;13,7;0,21;Muy bueno / Oso ona
16/10/2025;22:00;40;40;Muy bueno / Oso ona;;358;87;952,7;0;0;14,7;0,4;Muy bueno / Oso ona
16/10/2025;21:00;39;39;Muy bueno / Oso ona;;355;85;952,5;0;0;15,1;0,47;Muy bueno / Oso ona
16/10/2025;20:00;35;35;Muy bueno / Oso ona;;283;81;952,2;0;0;15,7;0,21;Muy bueno / Oso ona
16/10/2025;19:00;46;46;Muy bueno / Oso ona;;356;78;952;0;0;17,1;0,61;Muy bueno / Oso ona
16/10/2025;18:00;57;57;Muy bueno / Oso ona;;350;66;951,6;0;1,2;19,1;0,7;Muy bueno / Oso ona
16/10/2025;17:00;61;61;Muy bueno / Oso ona;;194;54;951,2;0;26,4;21,8;0,92;Muy bueno / Oso ona
16/10/2025;16:00;82;82;Bueno / Ona;;39;44;951;0;232,7;23,9;0,61;Bueno / Ona
16/10/2025;15:00;78;78;Muy bueno / Oso ona;;23;46;951;0;388,1;24,3;0,5;Muy bueno / Oso ona
16/10/2025;14:00;74;74;Muy bueno / Oso ona;;81;49;951,2;0;517,6;23,7;0,5;Muy bueno / Oso ona
16/10/2025;13:00;64;64;Muy bueno / Oso ona;;39;53;951,8;0;528,3;23;0,38;Muy bueno / Oso ona
16/10/2025;12:00;50;50;Muy bueno / Oso ona;;37;60;952,3;0;490,5;21,2;0,36;Muy bueno / Oso ona
16/10/2025;11:00;40;40;Muy bueno / Oso ona;;337;70;952,9;0;442,4;18;0,32;Muy bueno / Oso ona
16/10/2025;10:00;38;38;Muy bueno / Oso ona;;347;76;953,4;0;258,9;15,6;0,2;Muy bueno / Oso ona
16/10/2025;09:00;37;37;Muy bueno / Oso ona;;63;87;953,7;0;93,7;12,6;0,56;Muy bueno / Oso ona
16/10/2025;08:00;32;32;Muy bueno / Oso ona;;149;91;953,5;0;34,3;11,6;0,74;Muy bueno / Oso ona
16/10/2025;07:00;31;31;Muy bueno / Oso ona;;143;92;953,1;0;3;11,5;0,75;Muy bueno / Oso ona
16/10/2025;06:00;32;32;Muy bueno / Oso ona;;162;92;953;0;0;11,9;0,83;Muy bueno / Oso ona
16/10/2025;05:00;38;38;Muy bueno / Oso ona;;183;91;952,9;0;0;12,4;0,8;Muy bueno / Oso ona
16/10/2025;04:00;44;44;Muy bueno / Oso ona;;185;88;953;0;0;13,1;0,66;Muy bueno / Oso ona
16/10/2025;03:00;44;44;Muy bueno / Oso ona;;331;88;953,3;0;0;13,6;0,19;Muy bueno / Oso ona
16/10/2025;02:00;45;45;Muy bueno / Oso ona;;338;89;953,7;0;0;13,3;0,48;Muy bueno / Oso ona
16/10/2025;01:00;;;Sin datos / Daturik gabe;;355;89;953,9;0;0;13,5;0,43;Sin datos / Daturik gabe
15/10/2025;24:00;43;43;Muy bueno / Oso ona;;2;84;954;0;0;14,1;0,52;Muy bueno / Oso ona
15/10/2025;23:00;44;44;Muy bueno / Oso ona;;354;82;954,3;0;0;14,7;0,41;Muy bueno / Oso ona
15/10/2025;22:00;33;33;Muy bueno / Oso ona;;291;85;954,5;0;0;14,2;0,29;Muy bueno / Oso ona
15/10/2025;21:00;48;48;Muy bueno / Oso ona;;360;83;954,4;0;0;15;0,54;Muy bueno / Oso ona
15/10/2025;20:00;44;44;Muy bueno / Oso ona;;1;83;954,1;0;0;15,6;0,53;Muy bueno / Oso ona
15/10/2025;19:00;49;49;Muy bueno / Oso ona;;360;79;953,8;0;0;16,9;0,53;Muy bueno / Oso ona
15/10/2025;18:00;62;62;Muy bueno / Oso ona;;12;67;953,3;0;2,7;18,9;0,9;Muy bueno / Oso ona
15/10/2025;17:00;73;73;Muy bueno / Oso ona;;27;54;953;0;31,8;21,9;0,98;Muy bueno / Oso ona
15/10/2025;16:00;80;80;Muy bueno / Oso ona;;49;40;952,9;0;261,8;23;0,83;Muy bueno / Oso ona
15/10/2025;15:00;82;82;Bueno / Ona;;46;37;953,1;0;421,8;23,4;0,64;Bueno / Ona
