Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;ICA Estación
27/10/2025;17:00;1;23;21;Muy bueno / Oso ona;7,78;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;16:00;2;18;15;Muy bueno / Oso ona;7,26;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;15:00;1;12;11;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;14:00;1;11;10;Muy bueno / Oso ona;6,95;Muy bueno / Oso ona;3,43;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;13:00;1;13;11;Muy bueno / Oso ona;6,9;Muy bueno / Oso ona;3,45;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;12:00;2;15;12;Muy bueno / Oso ona;6,8;Muy bueno / Oso ona;3,48;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;11:00;5;28;20;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;10:00;8;35;23;Muy bueno / Oso ona;6,47;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;09:00;6;32;23;Muy bueno / Oso ona;6,06;Muy bueno / Oso ona;3,1;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;08:00;19;59;30;Muy bueno / Oso ona;5,56;Muy bueno / Oso ona;2,81;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;07:00;15;62;40;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;2,76;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;06:00;1;22;21;Muy bueno / Oso ona;5,28;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;05:00;0;13;13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,81;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;04:00;0;11;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,81;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;03:00;0;6;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,86;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;02:00;0;9;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,9;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;01:00;0;8;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,9;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;24:00;0;9;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,9;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;23:00;0;12;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,86;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;22:00;0;12;12;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,81;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;21:00;0;14;13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,71;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;20:00;0;16;15;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,67;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;19:00;1;16;15;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,62;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;18:00;0;15;15;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,48;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;17:00;0;11;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,52;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;16:00;0;9;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,52;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;15:00;0;7;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,48;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;14:00;0;8;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,86;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;13:00;0;7;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,52;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;12:00;1;8;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,52;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;11:00;1;8;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,65;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;10:00;0;8;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,78;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;09:00;0;8;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;08:00;0;8;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4,22;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;07:00;0;8;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4,43;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;06:00;0;4;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4,48;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;05:00;0;6;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4,52;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;04:00;0;6;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4,61;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;03:00;0;6;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4,7;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;02:00;0;5;5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4,87;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;01:00;0;8;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;24:00;0;8;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5,09;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;23:00;0;8;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5,26;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;22:00;0;7;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5,52;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;21:00;0;10;10;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5,87;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;20:00;0;11;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6,09;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;19:00;0;15;14;Muy bueno / Oso ona;10,22;Muy bueno / Oso ona;6,3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;18:00;1;20;19;Muy bueno / Oso ona;11;Muy bueno / Oso ona;6,74;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;17:00;0;17;17;Muy bueno / Oso ona;11,39;Muy bueno / Oso ona;6,86;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;16:00;1;24;22;Muy bueno / Oso ona;11,39;Muy bueno / Oso ona;7,05;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;15:00;2;34;31;Muy bueno / Oso ona;11,84;Muy bueno / Oso ona;7,43;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;14:00;1;21;19;Muy bueno / Oso ona;11,72;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;13:00;1;16;14;Muy bueno / Oso ona;11,72;Muy bueno / Oso ona;6,68;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;12:00;2;19;16;Muy bueno / Oso ona;11,72;Muy bueno / Oso ona;6,68;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;11:00;4;24;18;Muy bueno / Oso ona;11,72;Muy bueno / Oso ona;6,89;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;10:00;5;32;24;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/10/2025;09:00;2;25;22;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/10/2025;08:00;1;16;13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/10/2025;07:00;0;12;12;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/10/2025;06:00;0;8;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/10/2025;05:00;0;8;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/10/2025;04:00;0;9;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/10/2025;03:00;0;8;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/10/2025;02:00;0;10;10;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/10/2025;01:00;0;14;13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/10/2025;24:00;0;12;12;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/10/2025;23:00;0;11;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/10/2025;22:00;0;10;10;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/10/2025;21:00;0;11;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/10/2025;20:00;0;15;15;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/10/2025;19:00;0;26;26;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/10/2025;18:00;0;25;25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/10/2025;17:00;1;17;16;Muy bueno / Oso ona;15,78;Muy bueno / Oso ona;6,94;Muy bueno / Oso ona;Muy bueno / Oso ona
24/10/2025;16:00;0;11;10;Muy bueno / Oso ona;15,95;Muy bueno / Oso ona;7,05;Muy bueno / Oso ona;Muy bueno / Oso ona
24/10/2025;15:00;0;8;8;Muy bueno / Oso ona;15,68;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;Muy bueno / Oso ona
24/10/2025;14:00;0;7;7;Muy bueno / Oso ona;15,35;Muy bueno / Oso ona;6,6;Muy bueno / Oso ona;Muy bueno / Oso ona
24/10/2025;13:00;0;6;6;Muy bueno / Oso ona;15,24;Muy bueno / Oso ona;6,43;Muy bueno / Oso ona;Muy bueno / Oso ona
24/10/2025;12:00;1;7;6;Muy bueno / Oso ona;15,24;Muy bueno / Oso ona;6,43;Muy bueno / Oso ona;Muy bueno / Oso ona
24/10/2025;11:00;0;6;6;Muy bueno / Oso ona;15,24;Muy bueno / Oso ona;6,43;Muy bueno / Oso ona;Muy bueno / Oso ona
24/10/2025;10:00;18;54;26;Muy bueno / Oso ona;15,27;Muy bueno / Oso ona;6,45;Muy bueno / Oso ona;Muy bueno / Oso ona
24/10/2025;09:00;15;52;30;Muy bueno / Oso ona;13,81;Muy bueno / Oso ona;5,73;Muy bueno / Oso ona;Muy bueno / Oso ona
24/10/2025;08:00;17;54;28;Muy bueno / Oso ona;13,5;Muy bueno / Oso ona;5,27;Muy bueno / Oso ona;Muy bueno / Oso ona
24/10/2025;07:00;22;65;31;Muy bueno / Oso ona;13;Muy bueno / Oso ona;5,05;Muy bueno / Oso ona;Muy bueno / Oso ona
24/10/2025;06:00;9;47;32;Muy bueno / Oso ona;13,11;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
24/10/2025;05:00;0;15;15;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5;Muy bueno / Oso ona;Muy bueno / Oso ona
24/10/2025;04:00;0;11;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5,06;Muy bueno / Oso ona;Muy bueno / Oso ona
24/10/2025;03:00;0;8;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/10/2025;02:00;0;7;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/10/2025;01:00;0;11;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;24:00;0;8;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;23:00;1;13;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;22:00;0;12;12;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;21:00;0;20;20;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;20:00;0;23;22;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;19:00;1;24;23;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;18:00;0;18;18;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;17:00;0;11;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;16:00;0;9;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;15:00;0;7;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;14:00;0;7;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;13:00;0;7;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;12:00;0;7;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;11:00;1;8;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;10:00;1;11;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;09:00;1;11;10;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;08:00;0;10;10;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;07:00;0;11;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;06:00;0;9;9;Muy bueno / Oso ona;7,89;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;05:00;0;6;6;Muy bueno / Oso ona;7,74;Muy bueno / Oso ona;2,83;Muy bueno / Oso ona;Muy bueno / Oso ona
23/10/2025;04:00;0;3;3;Muy bueno / Oso ona;7,6;Muy bueno / Oso ona;2,84;Muy bueno / Oso ona;Muy bueno / Oso ona
23/10/2025;03:00;0;2;2;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;Muy bueno / Oso ona
23/10/2025;02:00;0;2;2;Muy bueno / Oso ona;7,14;Muy bueno / Oso ona;2,62;Muy bueno / Oso ona;Muy bueno / Oso ona
23/10/2025;01:00;0;2;2;Muy bueno / Oso ona;6,91;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;24:00;0;2;2;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;2,52;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;23:00;0;2;2;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;2,52;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;22:00;0;3;3;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;2,52;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;21:00;0;3;3;Muy bueno / Oso ona;6,61;Muy bueno / Oso ona;2,55;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;20:00;0;5;5;Muy bueno / Oso ona;6,68;Muy bueno / Oso ona;2,73;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;19:00;0;5;5;Muy bueno / Oso ona;6,27;Muy bueno / Oso ona;2,55;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;18:00;0;6;6;Muy bueno / Oso ona;6,41;Muy bueno / Oso ona;2,73;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;17:00;0;6;6;Muy bueno / Oso ona;6,27;Muy bueno / Oso ona;2,68;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;16:00;0;5;5;Muy bueno / Oso ona;6,24;Muy bueno / Oso ona;2,91;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;15:00;0;5;5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;2,9;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;14:00;0;6;5;Muy bueno / Oso ona;5,89;Muy bueno / Oso ona;2,95;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;13:00;1;9;7;Muy bueno / Oso ona;5,78;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;12:00;1;7;5;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;3,11;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;11:00;2;9;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,11;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;10:00;1;7;5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,05;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;09:00;3;10;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,05;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;08:00;1;11;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,05;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;07:00;0;8;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,05;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;06:00;0;4;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,1;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;05:00;0;4;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,15;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;04:00;0;4;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,2;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;03:00;0;2;2;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,25;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;02:00;0;4;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,4;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;01:00;0;5;5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,5;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;24:00;0;4;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,5;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;23:00;0;4;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,6;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;22:00;0;4;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,55;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;21:00;0;6;6;Muy bueno / Oso ona;6,06;Muy bueno / Oso ona;3,48;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;20:00;0;5;5;Muy bueno / Oso ona;5,95;Muy bueno / Oso ona;3,24;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;19:00;0;7;7;Muy bueno / Oso ona;5,89;Muy bueno / Oso ona;3,14;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;18:00;0;7;7;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;2,95;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;17:00;0;7;7;Muy bueno / Oso ona;5,68;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;16:00;0;5;5;Muy bueno / Oso ona;5,65;Muy bueno / Oso ona;2,67;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;15:00;0;6;6;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;2,68;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;14:00;0;6;6;Muy bueno / Oso ona;5,73;Muy bueno / Oso ona;2,65;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;13:00;1;8;7;Muy bueno / Oso ona;5,65;Muy bueno / Oso ona;2,58;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;12:00;1;7;5;Muy bueno / Oso ona;5,64;Muy bueno / Oso ona;2,61;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;11:00;5;18;10;Muy bueno / Oso ona;5,64;Muy bueno / Oso ona;2,68;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;10:00;1;9;7;Muy bueno / Oso ona;5,62;Muy bueno / Oso ona;2,59;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;09:00;1;9;7;Muy bueno / Oso ona;5,7;Muy bueno / Oso ona;2,62;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;08:00;2;10;7;Muy bueno / Oso ona;5,68;Muy bueno / Oso ona;2,6;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;07:00;0;8;7;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;2,53;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;06:00;0;5;5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,44;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;05:00;0;4;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,44;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;04:00;0;4;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,33;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;03:00;0;3;3;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,44;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;02:00;0;3;3;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,39;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;01:00;0;4;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,39;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;24:00;0;4;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,5;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;23:00;0;4;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,56;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;22:00;0;6;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,72;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;21:00;0;6;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2,89;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;20:00;0;6;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,17;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;19:00;0;6;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3,78;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;18:00;0;7;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4,44;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;17:00;0;8;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4,67;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;16:00;0;7;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5,17;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;15:00;0;6;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5,44;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;14:00;2;12;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5,78;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;13:00;0;6;5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6,06;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;12:00;1;6;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;11:00;2;10;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;10:00;2;10;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6,33;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;09:00;1;9;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6,58;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;08:00;2;28;25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6,9;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;07:00;3;37;33;Muy bueno / Oso ona;11,61;Muy bueno / Oso ona;7,24;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;06:00;4;42;36;Muy bueno / Oso ona;11,74;Muy bueno / Oso ona;7,32;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;05:00;1;14;13;Muy bueno / Oso ona;11,95;Muy bueno / Oso ona;7,64;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;04:00;0;4;4;Muy bueno / Oso ona;12,55;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;03:00;0;3;3;Muy bueno / Oso ona;13,15;Muy bueno / Oso ona;8,27;Muy bueno / Oso ona;Muy bueno / Oso ona
20/10/2025;02:00;0;4;4;Muy bueno / Oso ona;13,8;Muy bueno / Oso ona;8,68;Muy bueno / Oso ona;Muy bueno / Oso ona
