Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;ICA Estación
28/10/2025;10:00;0,29;0,24;41;103;41;Bueno / Ona;15,25;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;Bueno / Ona
28/10/2025;09:00;0,26;0,23;28;82;39;Muy bueno / Oso ona;15,21;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;08:00;0,21;0,22;10;50;35;Muy bueno / Oso ona;16,42;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;07:00;0,24;0,22;6;36;27;Muy bueno / Oso ona;17,13;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;06:00;0,22;0,22;1;25;24;Muy bueno / Oso ona;17,17;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;05:00;0,27;0,22;1;19;19;Muy bueno / Oso ona;17;Muy bueno / Oso ona;7,65;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;04:00;0,21;0,21;0;18;17;Muy bueno / Oso ona;16,83;Muy bueno / Oso ona;7,43;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;03:00;0,19;0,21;1;21;20;Muy bueno / Oso ona;16,54;Muy bueno / Oso ona;7,22;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;02:00;0,2;0,21;1;25;25;Muy bueno / Oso ona;15,83;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
28/10/2025;01:00;0,19;0,21;1;22;21;Muy bueno / Oso ona;15,54;Muy bueno / Oso ona;6,74;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;24:00;0,26;0,21;4;43;38;Muy bueno / Oso ona;15,29;Muy bueno / Oso ona;6,48;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;23:00;0,22;0,2;2;38;35;Muy bueno / Oso ona;15,04;Muy bueno / Oso ona;6,22;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;22:00;0,22;0,19;5;41;34;Muy bueno / Oso ona;14,88;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;21:00;0,17;0,18;0;22;21;Muy bueno / Oso ona;14,46;Muy bueno / Oso ona;5,78;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;20:00;0,19;0,17;3;33;29;Muy bueno / Oso ona;14,29;Muy bueno / Oso ona;5,61;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;19:00;0,21;0,17;6;48;40;Muy bueno / Oso ona;14,08;Muy bueno / Oso ona;5,52;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;18:00;0,21;0,16;6;48;40;Muy bueno / Oso ona;13,79;Muy bueno / Oso ona;5,41;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;17:00;0,18;0,16;5;38;31;Muy bueno / Oso ona;13,29;Muy bueno / Oso ona;5,43;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;16:00;0,16;0,18;4;26;20;Muy bueno / Oso ona;13,13;Muy bueno / Oso ona;5,45;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;15:00;0,13;0,2;4;19;14;Muy bueno / Oso ona;13,42;Muy bueno / Oso ona;5,47;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;14:00;0,14;0,24;4;18;12;Muy bueno / Oso ona;13,29;Muy bueno / Oso ona;5,61;Muy bueno / Oso ona;Muy bueno / Oso ona
27/10/2025;13:00;0,14;0,25;3;16;13;Muy bueno / Oso ona;13,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
27/10/2025;12:00;0,15;0,26;3;17;13;Muy bueno / Oso ona;13,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
27/10/2025;11:00;0,21;0,26;13;49;31;Muy bueno / Oso ona;12,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
27/10/2025;10:00;0,26;0,25;33;90;40;Muy bueno / Oso ona;11,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
27/10/2025;09:00;0,3;0,23;43;106;41;Bueno / Ona;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Bueno / Ona
27/10/2025;08:00;0,39;0,21;75;155;42;Bueno / Ona;9,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Bueno / Ona
27/10/2025;07:00;0,37;0,18;71;158;51;Bueno / Ona;8,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Bueno / Ona
27/10/2025;06:00;0,25;0,14;10;51;36;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
27/10/2025;05:00;0,14;0,12;2;25;23;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
27/10/2025;04:00;0,12;0,11;0;13;13;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
27/10/2025;03:00;0,12;0,11;0;13;13;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
27/10/2025;02:00;0,11;0,11;0;14;14;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
27/10/2025;01:00;0,11;0,11;0;10;10;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/10/2025;24:00;0,1;0,11;0;6;6;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/10/2025;23:00;0,11;0,11;0;10;10;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/10/2025;22:00;0,14;0,11;0;12;12;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/10/2025;21:00;0,11;0,11;0;10;10;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/10/2025;20:00;0,11;0,11;0;10;10;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/10/2025;19:00;0,12;0,11;17;33;8;Muy bueno / Oso ona;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/10/2025;18:00;0,12;0,11;1;19;17;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/10/2025;17:00;0,11;0,11;3;24;20;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/10/2025;16:00;0,11;0,11;1;11;10;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/10/2025;15:00;0,1;0,1;2;13;11;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/10/2025;14:00;0,1;0,1;1;8;7;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/10/2025;13:00;0,11;0,1;3;14;10;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/10/2025;12:00;0,11;0,09;1;8;7;Muy bueno / Oso ona;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/10/2025;11:00;0,11;0,09;0;5;5;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/10/2025;10:00;0,1;0,09;1;8;7;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/10/2025;09:00;0,09;0,09;1;10;9;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/10/2025;08:00;0,09;0,09;0;5;5;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
26/10/2025;07:00;0,08;0,09;0;6;6;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;4,28;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;06:00;0,08;0,09;0;3;3;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;05:00;0,08;0,09;0;3;3;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;04:00;0,09;0,09;0;4;4;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;5,05;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;03:00;0,09;0,09;0;4;4;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;02:00;0,09;0,09;0;4;4;Muy bueno / Oso ona;10,25;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;Muy bueno / Oso ona
26/10/2025;01:00;0,09;0,09;0;4;4;Muy bueno / Oso ona;10,75;Muy bueno / Oso ona;6,26;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;24:00;0,1;0,1;0;10;10;Muy bueno / Oso ona;11;Muy bueno / Oso ona;6,55;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;23:00;0,09;0,1;0;6;5;Muy bueno / Oso ona;11,17;Muy bueno / Oso ona;6,76;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;22:00;0,09;0,11;0;5;5;Muy bueno / Oso ona;11,71;Muy bueno / Oso ona;6,91;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;21:00;0,09;0,12;0;7;6;Muy bueno / Oso ona;12,38;Muy bueno / Oso ona;7,09;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;20:00;0,09;0,13;1;6;5;Muy bueno / Oso ona;12,88;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;19:00;0,1;0,15;0;8;8;Muy bueno / Oso ona;13,46;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;18:00;0,12;0,16;0;17;17;Muy bueno / Oso ona;14,13;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;17:00;0,11;0,18;0;13;13;Muy bueno / Oso ona;14,71;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;16:00;0,12;0,19;3;30;26;Muy bueno / Oso ona;15,17;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;15:00;0,21;0,19;5;47;40;Muy bueno / Oso ona;14,79;Muy bueno / Oso ona;8,09;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;14:00;0,18;0,19;2;30;28;Muy bueno / Oso ona;14,46;Muy bueno / Oso ona;8,36;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;13:00;0,17;0,18;3;26;22;Muy bueno / Oso ona;14,42;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;12:00;0,23;0,18;11;48;32;Muy bueno / Oso ona;14,13;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;11:00;0,22;0,18;13;49;29;Muy bueno / Oso ona;14,33;Muy bueno / Oso ona;8,6;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;10:00;0,19;0,17;8;39;28;Muy bueno / Oso ona;15,42;Muy bueno / Oso ona;9,1;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;09:00;0,17;0,16;4;28;23;Muy bueno / Oso ona;16,75;Muy bueno / Oso ona;9,6;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;08:00;0,16;0,15;2;24;20;Muy bueno / Oso ona;17,88;Muy bueno / Oso ona;9,85;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;07:00;0,15;0,15;1;19;18;Muy bueno / Oso ona;19,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/10/2025;06:00;0,18;0,15;1;18;18;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
25/10/2025;05:00;0,17;0,15;1;22;21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9,9;Muy bueno / Oso ona;Muy bueno / Oso ona
25/10/2025;04:00;0,16;0,14;0;10;10;Muy bueno / Oso ona;21;Bueno / Ona;9,85;Muy bueno / Oso ona;Bueno / Ona
25/10/2025;03:00;0,13;0,13;0;8;8;Muy bueno / Oso ona;21,58;Bueno / Ona;9,8;Muy bueno / Oso ona;Bueno / Ona
25/10/2025;02:00;0,14;0,13;0;10;10;Muy bueno / Oso ona;21,96;Bueno / Ona;9,85;Muy bueno / Oso ona;Bueno / Ona
25/10/2025;01:00;0,14;0,13;0;11;11;Muy bueno / Oso ona;22,42;Bueno / Ona;9,7;Muy bueno / Oso ona;Bueno / Ona
24/10/2025;24:00;0,15;0,14;0;14;14;Muy bueno / Oso ona;22,96;Bueno / Ona;9,4;Muy bueno / Oso ona;Bueno / Ona
24/10/2025;23:00;0,15;0,13;0;13;13;Muy bueno / Oso ona;23,25;Bueno / Ona;9,1;Muy bueno / Oso ona;Bueno / Ona
24/10/2025;22:00;0,13;0,13;2;12;10;Muy bueno / Oso ona;23,42;Bueno / Ona;8,9;Muy bueno / Oso ona;Bueno / Ona
24/10/2025;21:00;0,13;0,12;0;12;12;Muy bueno / Oso ona;23,71;Bueno / Ona;8,75;Muy bueno / Oso ona;Bueno / Ona
24/10/2025;20:00;0,14;0,12;2;22;20;Muy bueno / Oso ona;24,04;Bueno / Ona;8,7;Muy bueno / Oso ona;Bueno / Ona
24/10/2025;19:00;0,13;0,12;1;14;13;Muy bueno / Oso ona;24,38;Bueno / Ona;8,75;Muy bueno / Oso ona;Bueno / Ona
24/10/2025;18:00;0,16;0,12;4;38;33;Muy bueno / Oso ona;24,63;Bueno / Ona;8,75;Muy bueno / Oso ona;Bueno / Ona
24/10/2025;17:00;0,14;0,13;4;30;25;Muy bueno / Oso ona;24,88;Bueno / Ona;8,6;Muy bueno / Oso ona;Bueno / Ona
24/10/2025;16:00;0,11;0,14;0;9;9;Muy bueno / Oso ona;24,75;Bueno / Ona;8,63;Muy bueno / Oso ona;Bueno / Ona
24/10/2025;15:00;0,11;0,16;0;7;7;Muy bueno / Oso ona;24,71;Bueno / Ona;8,63;Muy bueno / Oso ona;Bueno / Ona
24/10/2025;14:00;0,11;0,19;1;10;9;Muy bueno / Oso ona;24,83;Bueno / Ona;8,63;Muy bueno / Oso ona;Bueno / Ona
24/10/2025;13:00;0,12;0,22;3;12;8;Muy bueno / Oso ona;24,92;Bueno / Ona;8,63;Muy bueno / Oso ona;Bueno / Ona
24/10/2025;12:00;0,11;0,23;1;7;6;Muy bueno / Oso ona;25,04;Bueno / Ona;8,63;Muy bueno / Oso ona;Bueno / Ona
24/10/2025;11:00;0,14;0,24;3;13;10;Muy bueno / Oso ona;24,63;Bueno / Ona;8,78;Muy bueno / Oso ona;Bueno / Ona
24/10/2025;10:00;0,25;0,25;36;92;38;Muy bueno / Oso ona;23,29;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
24/10/2025;09:00;0,29;0,24;50;116;40;Muy bueno / Oso ona;21,83;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
24/10/2025;08:00;0,28;0,22;54;122;40;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/10/2025;07:00;0,36;0,2;81;166;42;Bueno / Ona;19,75;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Bueno / Ona
24/10/2025;06:00;0,28;0,18;44;104;37;Muy bueno / Oso ona;18,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/10/2025;05:00;0,21;0,15;26;73;34;Muy bueno / Oso ona;18,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/10/2025;04:00;0,16;0,14;8;35;25;Muy bueno / Oso ona;17,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/10/2025;03:00;0,12;0,13;2;23;20;Muy bueno / Oso ona;16,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/10/2025;02:00;0,12;0,13;1;29;29;Muy bueno / Oso ona;15,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/10/2025;01:00;0,12;0,14;0;26;27;Muy bueno / Oso ona;15,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;24:00;0,12;0,14;0;14;14;Muy bueno / Oso ona;14,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;23:00;0,14;0,14;0;25;25;Muy bueno / Oso ona;13,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;22:00;0,15;0,13;0;26;27;Muy bueno / Oso ona;13,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;21:00;0,16;0,12;2;33;31;Muy bueno / Oso ona;12,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;20:00;0,14;0,1;2;26;24;Muy bueno / Oso ona;11,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;19:00;0,15;0,09;2;36;34;Muy bueno / Oso ona;10,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;18:00;0,14;0,08;2;27;24;Muy bueno / Oso ona;10,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;17:00;0,11;0,07;0;10;10;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;16:00;0,09;0,06;1;9;8;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;15:00;0,05;0,05;1;8;7;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;14:00;0,05;0,05;0;5;5;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;13:00;0,05;0,05;0;6;5;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;12:00;0,06;0,05;0;5;5;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;11:00;0,05;0,06;0;5;5;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;10:00;0,04;0,05;0;8;7;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;09:00;0,05;0,06;0;8;8;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;08:00;0,05;0,06;0;6;6;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;07:00;0,06;0,06;0;7;7;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;06:00;0,07;0,07;0;6;6;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;05:00;0,07;0,07;0;6;5;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;04:00;0,06;0,07;0;2;2;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;03:00;0,06;0,07;0;0;0;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;02:00;0,07;0,07;0;1;1;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/10/2025;01:00;0,07;0,07;0;1;1;Muy bueno / Oso ona;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
22/10/2025;24:00;0,07;0,07;0;2;2;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
22/10/2025;23:00;0,07;0,07;0;2;2;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
22/10/2025;22:00;0,08;0,07;0;2;2;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
22/10/2025;21:00;0,08;0,08;0;3;3;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
22/10/2025;20:00;0,08;0,08;0;4;4;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
22/10/2025;19:00;0,07;0,08;0;5;5;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
22/10/2025;18:00;0,08;0,09;0;6;6;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
22/10/2025;17:00;0,08;0,09;0;6;6;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
22/10/2025;16:00;0,07;0,09;0;5;5;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
22/10/2025;15:00;0,1;0,09;0;4;4;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
22/10/2025;14:00;0,1;0,09;0;4;4;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
22/10/2025;13:00;0,1;0,09;0;5;5;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
22/10/2025;12:00;0,1;0,09;0;4;4;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
22/10/2025;11:00;0,11;0,09;0;4;4;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;4,11;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;10:00;0,1;0,08;1;5;4;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;09:00;0,09;0,08;0;4;4;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;4,56;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;08:00;0,08;0,08;0;7;7;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;4,78;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;07:00;0,09;0,08;0;6;6;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;06:00;0,09;0,08;0;5;4;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;05:00;0,08;0,08;0;2;2;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;04:00;0,07;0,08;0;2;2;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;5,56;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;03:00;0,07;0,08;0;2;2;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;02:00;0,07;0,08;0;2;2;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;5,61;Muy bueno / Oso ona;Muy bueno / Oso ona
22/10/2025;01:00;0,08;0,08;0;5;5;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;24:00;0,08;0,09;0;2;2;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;5,06;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;23:00;0,08;0,09;0;3;3;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;4,89;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;22:00;0,08;0,09;0;2;2;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;21:00;0,09;0,09;0;4;4;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;4,39;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;20:00;0,09;0,1;0;5;5;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;4,11;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;19:00;0,09;0,11;0;5;5;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;18:00;0,09;0,11;0;6;6;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;3,89;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;17:00;0,09;0,11;0;6;6;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;3,89;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;16:00;0,07;0,12;0;5;5;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;3,89;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;15:00;0,13;0,12;0;6;5;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;3,89;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;14:00;0,13;0,12;0;5;5;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;3,89;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;13:00;0,13;0,12;0;5;5;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;3,89;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;12:00;0,13;0,12;0;4;4;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;4,06;Muy bueno / Oso ona;Muy bueno / Oso ona
21/10/2025;11:00;0,12;0,12;1;6;4;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
