Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
26/12/2024;02:00;0,46;0,46;1;11;10;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
26/12/2024;01:00;0,45;0,47;0;10;9;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;24:00;0,44;0,47;0;8;8;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;23:00;0,44;0,46;0;8;8;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;2,46;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;22:00;0,46;0,46;2;15;11;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;21:00;0,49;0,45;5;24;16;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;20:00;0,47;0,45;8;29;17;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;19:00;0,48;0,45;10;39;23;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;2,58;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;18:00;0,5;0,45;7;32;22;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;2,46;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;17:00;0,45;0,44;6;26;17;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;16:00;0,42;0,44;2;15;13;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;2,04;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;15:00;0,41;0,44;2;10;6;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;2,04;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;14:00;0,43;0,44;4;13;8;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;2,08;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;13:00;0,49;0,44;5;18;11;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2,08;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;12:00;0,45;0,43;4;13;7;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2,08;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;11:00;0,45;0,43;2;15;13;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;2,08;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;10:00;0,45;0,43;2;19;16;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;2,13;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;09:00;0,47;0,43;1;21;19;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;2,13;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;08:00;0,4;0,44;0;8;8;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;2,13;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;07:00;0,41;0,45;0;9;9;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;2,08;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;06:00;0,42;0,46;0;8;8;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;2,08;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;05:00;0,42;0,47;0;8;7;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;2,04;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;04:00;0,44;0,48;0;12;11;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;2,04;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;03:00;0,46;0,5;2;17;15;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;2,04;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;02:00;0,47;0,51;2;25;23;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;1,96;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
25/12/2024;01:00;0,5;0,53;3;36;33;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;2,08;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;24:00;0,51;0,53;5;37;30;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;2,17;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;23:00;0,49;0,54;2;30;28;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;22:00;0,5;0,54;2;39;37;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;1,83;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;21:00;0,5;0,55;2;38;35;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;1,83;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;20:00;0,53;0,55;6;36;28;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;1,83;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;19:00;0,6;0,55;12;60;43;Bueno / Ona;3,71;Muy bueno / Oso ona;1,79;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;18:00;0,57;0,54;9;53;39;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;1,71;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;17:00;0,56;0,53;3;50;46;Bueno / Ona;3,79;Muy bueno / Oso ona;1,71;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Bueno / Ona
24/12/2024;16:00;0,54;0,52;7;38;28;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;1,79;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;15:00;0,53;0,51;7;37;27;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;1,71;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;14:00;0,56;0,5;9;47;34;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;1,83;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;13:00;0,52;0,49;6;40;30;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;2,08;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;12:00;0,52;0,48;6;42;32;Muy bueno / Oso ona;4,43;Muy bueno / Oso ona;2,17;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;11:00;0,5;0,46;7;39;28;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;2,27;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;10:00;0,49;0,45;3;30;26;Muy bueno / Oso ona;4,82;Muy bueno / Oso ona;2,23;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;09:00;0,49;0,45;5;36;29;Muy bueno / Oso ona;5,05;Muy bueno / Oso ona;2,27;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;08:00;0,49;0,44;1;28;26;Muy bueno / Oso ona;5,23;Muy bueno / Oso ona;2,36;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;07:00;0,46;0,44;1;18;17;Muy bueno / Oso ona;5,45;Muy bueno / Oso ona;2,41;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;06:00;0,43;0,43;1;9;8;Muy bueno / Oso ona;5,73;Muy bueno / Oso ona;2,59;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;05:00;0,43;0,44;0;7;7;Muy bueno / Oso ona;6;Muy bueno / Oso ona;2,73;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;04:00;0,43;0,44;0;6;6;Muy bueno / Oso ona;6,09;Muy bueno / Oso ona;2,77;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;03:00;0,42;0,45;2;8;5;Muy bueno / Oso ona;6,23;Muy bueno / Oso ona;2,91;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;02:00;0,42;0,46;0;7;7;Muy bueno / Oso ona;6,32;Muy bueno / Oso ona;3,05;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
24/12/2024;01:00;0,43;0,46;0;8;8;Muy bueno / Oso ona;6,45;Muy bueno / Oso ona;3,14;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;24:00;0,46;0,47;1;17;15;Muy bueno / Oso ona;6,45;Muy bueno / Oso ona;3,09;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;23:00;0,44;0,47;0;15;15;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;3,05;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;22:00;0,45;0,47;3;24;19;Muy bueno / Oso ona;6,32;Muy bueno / Oso ona;2,91;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;21:00;0,48;0,48;5;30;22;Muy bueno / Oso ona;6,18;Muy bueno / Oso ona;2,95;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;20:00;0,5;0,48;5;44;36;Muy bueno / Oso ona;6;Muy bueno / Oso ona;2,95;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;19:00;0,49;0,47;6;45;35;Muy bueno / Oso ona;5,86;Muy bueno / Oso ona;2,82;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;18:00;0,45;;7;36;26;Muy bueno / Oso ona;5,95;Muy bueno / Oso ona;2,91;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;17:00;0,47;;7;36;25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;3,05;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;16:00;0,47;;7;34;23;Muy bueno / Oso ona;5,95;Muy bueno / Oso ona;3,09;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;15:00;0,49;;7;29;19;Muy bueno / Oso ona;5,86;Muy bueno / Oso ona;3,14;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;14:00;0,48;;4;24;17;Muy bueno / Oso ona;5,64;Muy bueno / Oso ona;2,91;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;13:00;;;8;38;26;Muy bueno / Oso ona;5,41;Muy bueno / Oso ona;2,86;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/12/2024;12:00;;;;;;Sin datos / Daturik gabe;5,39;Muy bueno / Oso ona;2,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
23/12/2024;11:00;0,45;;5;22;14;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;10:00;0,44;;5;23;15;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;09:00;;;4;20;14;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;08:00;;;3;14;10;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;2,88;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;07:00;;;2;13;10;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;06:00;;;1;9;8;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;05:00;;;1;7;5;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;04:00;;;1;6;5;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;03:00;;;1;7;5;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;02:00;;;1;5;4;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
23/12/2024;01:00;;;0;4;4;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;24:00;;;0;5;4;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;23:00;;;0;6;5;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;22:00;;0,25;1;9;8;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;21:00;;0,25;2;14;11;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;20:00;0,22;0,24;4;19;13;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;19:00;0,23;0,23;4;19;13;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;18:00;0,25;0,24;3;20;15;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;17:00;0,26;0,23;4;19;13;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;16:00;0,28;0,23;4;29;23;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;15:00;0,24;0,23;6;33;24;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;14:00;0,24;0,23;6;36;27;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;13:00;0,2;0,22;5;27;19;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;12:00;0,14;0,22;5;20;12;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;11:00;0,28;0,23;16;51;27;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;10:00;0,22;0,22;7;30;20;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;09:00;0,25;0,21;10;48;32;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;08:00;0,25;0,21;9;52;39;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;07:00;0,26;0,21;11;43;27;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;06:00;0,2;0,2;1;17;16;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;05:00;0,21;0,2;2;17;15;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;04:00;0,18;0,21;0;11;11;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;03:00;0,18;0,25;0;9;9;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;02:00;0,2;0,27;1;9;8;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;2,88;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
22/12/2024;01:00;0,19;0,3;1;15;15;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;2,83;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;24:00;0,23;0,32;1;19;18;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;2,88;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;23:00;0,21;0,32;0;17;16;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;2,88;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;22:00;0,22;0,32;3;34;29;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;21:00;0,24;0,33;5;42;35;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;20:00;0,47;0,32;38;125;67;Bueno / Ona;3,92;Muy bueno / Oso ona;2,38;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Bueno / Ona
21/12/2024;19:00;0,35;0,28;13;69;49;Bueno / Ona;3,75;Muy bueno / Oso ona;2,21;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Bueno / Ona
21/12/2024;18:00;0,43;0,26;9;48;34;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;17:00;0,34;0,24;8;43;30;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;1,96;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;16:00;0,27;0,22;4;31;25;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;15:00;0,23;0,22;3;25;20;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;2,04;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;14:00;0,23;0,22;1;16;14;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;13:00;0,21;0,22;4;21;15;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;2,08;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;12:00;0,2;0,22;3;19;15;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;2,08;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;11:00;0,2;0,22;3;19;15;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;2,13;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;10:00;0,22;0,22;5;26;19;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;2,17;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;09:00;0,22;0,22;4;28;23;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;2,17;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;08:00;0,23;0,22;1;21;19;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;2,21;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;07:00;0,22;0,22;1;18;16;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;06:00;0,23;0,22;1;20;19;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;05:00;0,22;0,22;1;16;14;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;2,17;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;04:00;0,21;0,23;0;13;13;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;2,08;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;03:00;0,2;0,24;0;10;10;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;2,08;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;02:00;0,21;0,25;0;9;9;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;2,17;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
21/12/2024;01:00;0,22;0,26;0;13;13;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;2,21;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;24:00;0,23;0,27;0;17;17;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;2,21;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;23:00;0,25;0,28;1;21;20;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;22:00;0,28;0,28;1;30;29;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;2,21;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;21:00;0,26;0,28;2;34;31;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;2,08;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;20:00;0,29;0,29;8;52;40;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;2,17;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;19:00;0,29;0,29;8;55;44;Bueno / Ona;4,04;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Bueno / Ona
20/12/2024;18:00;0,31;0,29;10;62;46;Bueno / Ona;4;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Bueno / Ona
20/12/2024;17:00;0,3;0,28;7;52;42;Bueno / Ona;4,04;Muy bueno / Oso ona;2,17;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Bueno / Ona
20/12/2024;16:00;0,27;0,29;9;48;35;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;2,46;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;15:00;0,28;0,29;11;43;26;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;2,58;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;14:00;0,29;0,28;8;41;29;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;2,54;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;13:00;0,3;0,27;10;43;27;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;12:00;0,27;0,26;7;34;24;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;11:00;0,28;0,24;6;45;36;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;2,58;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;10:00;0,31;0,23;7;52;42;Bueno / Ona;4;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Bueno / Ona
20/12/2024;09:00;0,34;0,21;8;67;55;Bueno / Ona;4,21;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Bueno / Ona
20/12/2024;08:00;0,26;0,19;5;59;51;Bueno / Ona;4,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Bueno / Ona
20/12/2024;07:00;0,22;0,18;4;46;40;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
20/12/2024;06:00;0,21;0,18;5;28;21;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;0;Muy bueno / Oso ona;Muy bueno / Oso ona
