Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;Benceno (µg/m3);Etilbenceno (µg/m3);Tolueno (µg/m3);ICA Estación
24/10/2024;04:00;0,25;0,23;4;29;23;Muy bueno / Oso ona;13,08;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
24/10/2024;03:00;0,18;0,24;0;17;17;Muy bueno / Oso ona;13,04;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
24/10/2024;02:00;0,18;0,29;0;22;22;Muy bueno / Oso ona;12,88;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
24/10/2024;01:00;0,19;0,29;0;19;18;Muy bueno / Oso ona;12,71;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
23/10/2024;24:00;0,21;0,28;1;28;27;Muy bueno / Oso ona;12,63;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
23/10/2024;23:00;0,23;0,28;2;40;38;Muy bueno / Oso ona;12,42;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
23/10/2024;22:00;0,3;0,27;6;59;50;Bueno / Ona;12,17;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;;;;Bueno / Ona
23/10/2024;21:00;0,31;0,26;12;80;62;Bueno / Ona;11,83;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;;;;Bueno / Ona
23/10/2024;20:00;0,57;0,25;84;204;76;Bueno / Ona;11,17;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;;;;Bueno / Ona
23/10/2024;19:00;0,31;0,22;22;79;46;Bueno / Ona;10,96;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;;;;Bueno / Ona
23/10/2024;18:00;0,17;0,18;1;20;19;Muy bueno / Oso ona;11,13;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
23/10/2024;17:00;0,16;0,18;1;16;14;Muy bueno / Oso ona;10,79;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
23/10/2024;16:00;0,16;0,18;3;23;18;Muy bueno / Oso ona;10,71;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
23/10/2024;15:00;0,15;0,19;4;22;16;Muy bueno / Oso ona;10,96;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
23/10/2024;14:00;0,21;0,2;4;21;15;Muy bueno / Oso ona;10,79;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
23/10/2024;13:00;0,2;0,21;3;16;11;Muy bueno / Oso ona;10,63;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
23/10/2024;12:00;0,18;0,21;3;16;11;Muy bueno / Oso ona;10,46;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
23/10/2024;11:00;0,2;0,22;7;28;18;Muy bueno / Oso ona;10,42;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
23/10/2024;10:00;0,2;0,22;9;39;25;Muy bueno / Oso ona;10,71;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
23/10/2024;09:00;0,2;0,21;6;41;32;Muy bueno / Oso ona;10,46;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
23/10/2024;08:00;0,23;0,2;21;74;41;Bueno / Ona;10;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;;;Bueno / Ona
23/10/2024;07:00;0,25;0,19;13;68;48;Bueno / Ona;9,79;Muy bueno / Oso ona;2,79;Muy bueno / Oso ona;;;;Bueno / Ona
23/10/2024;06:00;0,24;0,17;11;58;42;Bueno / Ona;9,54;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona;;;;Bueno / Ona
23/10/2024;05:00;0,24;0,16;10;49;34;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
23/10/2024;04:00;0,19;0,15;4;26;21;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;2,38;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
23/10/2024;03:00;0,15;0,14;0;8;8;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;2,38;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
23/10/2024;02:00;0,11;0,14;0;7;7;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
23/10/2024;01:00;0,14;0,15;0;9;9;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;2,04;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;24:00;0,13;0,16;0;8;8;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;1,83;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;23:00;0,14;0,16;0;5;5;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;1,88;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;22:00;0,13;0,16;0;8;8;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;1,96;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;21:00;0,15;0,17;0;11;11;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;1,96;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;20:00;0,17;0,17;1;17;16;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;1,92;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;19:00;0,21;0,18;2;25;21;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;2,13;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;18:00;0,17;0,18;3;28;23;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;2,54;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;17:00;0,17;0,18;5;33;25;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;2,79;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;16:00;0,16;0,18;4;26;20;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;2,79;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;15:00;0,15;0,18;5;23;16;Muy bueno / Oso ona;10,13;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;14:00;0,19;0,19;4;21;15;Muy bueno / Oso ona;10,46;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;13:00;0,18;0,2;4;18;12;Muy bueno / Oso ona;10,79;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;12:00;0,2;0,19;6;31;21;Muy bueno / Oso ona;11,21;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;11:00;0,19;0,19;4;22;16;Muy bueno / Oso ona;11,54;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;10:00;0,18;0,19;2;17;14;Muy bueno / Oso ona;11,5;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;09:00;0,19;0,18;3;20;16;Muy bueno / Oso ona;11,96;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;08:00;0,24;0,16;4;31;25;Muy bueno / Oso ona;13,25;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;07:00;0,2;0,15;4;33;28;Muy bueno / Oso ona;14,29;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;06:00;0,19;0,13;2;24;21;Muy bueno / Oso ona;14,58;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;05:00;0,18;0,11;2;16;14;Muy bueno / Oso ona;14,83;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;04:00;0,16;0,1;0;5;5;Muy bueno / Oso ona;15,13;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;03:00;0,14;0,08;1;7;6;Muy bueno / Oso ona;15,46;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;02:00;0,06;0,08;0;3;3;Muy bueno / Oso ona;16,67;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
22/10/2024;01:00;0,07;0,08;0;2;2;Muy bueno / Oso ona;18,21;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;24:00;0,06;0,08;0;4;4;Muy bueno / Oso ona;19,17;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;23:00;0,07;0,09;0;4;4;Muy bueno / Oso ona;19,08;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;22:00;0,07;0,1;0;6;6;Muy bueno / Oso ona;19,08;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;21:00;0,08;0,11;1;12;10;Muy bueno / Oso ona;19,54;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;20:00;0,09;0,13;1;13;11;Muy bueno / Oso ona;19,79;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;19:00;0,11;0,14;2;19;15;Muy bueno / Oso ona;19,71;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;18:00;0,11;0,15;2;18;14;Muy bueno / Oso ona;19,29;Muy bueno / Oso ona;8,88;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;17:00;0,12;0,16;3;19;15;Muy bueno / Oso ona;19,21;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;16:00;0,14;0,18;2;17;14;Muy bueno / Oso ona;18,71;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;15:00;0,12;0,22;1;9;7;Muy bueno / Oso ona;18,25;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;14:00;0,19;0,33;1;11;8;Muy bueno / Oso ona;17,96;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;13:00;0,18;0,37;1;10;8;Muy bueno / Oso ona;17,67;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;12:00;0,19;0,38;2;12;9;Muy bueno / Oso ona;17,33;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;11:00;0,18;0,39;4;16;10;Muy bueno / Oso ona;16,96;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;10:00;0,22;0,38;10;36;21;Muy bueno / Oso ona;16,67;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;09:00;0,37;0,37;64;143;46;Bueno / Ona;16,04;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;;;;Bueno / Ona
21/10/2024;08:00;0,6;0,37;109;224;58;Bueno / Ona;14,54;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;;;;Bueno / Ona
21/10/2024;07:00;0,9;0,33;99;208;57;Bueno / Ona;13,25;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;;;;Bueno / Ona
21/10/2024;06:00;0,38;0,23;47;115;42;Bueno / Ona;12,75;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;;;;Bueno / Ona
21/10/2024;05:00;0,25;0,21;22;63;30;Muy bueno / Oso ona;12,42;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;04:00;0,18;0,2;8;33;21;Muy bueno / Oso ona;12,17;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;03:00;0,13;0,2;1;20;19;Muy bueno / Oso ona;11,58;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;02:00;0,18;0,2;1;26;25;Muy bueno / Oso ona;10,17;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
21/10/2024;01:00;0,19;0,19;2;28;26;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;24:00;0,2;0,19;5;38;31;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;23:00;0,22;0,18;5;39;32;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;22:00;0,28;0,17;10;64;50;Bueno / Ona;6,75;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;;;;Bueno / Ona
20/10/2024;21:00;0,22;0,16;6;47;39;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;20:00;0,16;0,15;0;23;23;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;19:00;0,13;0,14;0;14;14;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;18:00;0,14;0,15;0;11;11;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;17:00;0,13;0,15;0;7;7;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;16:00;0,11;0,15;0;4;4;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;15:00;0,12;0,16;0;4;4;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;14:00;0,17;0,16;0;3;3;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;13:00;0,17;0,16;0;4;4;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;12:00;0,17;0,16;0;5;4;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;11:00;0,15;0,16;0;5;4;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;10:00;0,16;0,16;1;10;8;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;09:00;0,18;0,15;2;21;17;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;08:00;0,17;0,14;3;21;16;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;07:00;0,15;0,13;0;7;7;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;06:00;0,15;0,13;1;11;10;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;05:00;0,14;0,12;0;6;5;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;04:00;0,14;0,12;0;2;2;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;03:00;0,13;0,11;0;4;4;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;02:00;0,11;0,11;0;3;3;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
20/10/2024;01:00;0,11;0,11;0;2;2;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;24:00;0,11;0,11;0;2;2;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;23:00;0,11;0,11;0;2;2;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;22:00;0,11;0,11;0;2;2;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;21:00;0,11;0,12;0;3;3;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;20:00;0,11;0,13;0;4;4;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;19:00;0,11;0,13;0;8;8;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;18:00;0,12;0,14;0;8;8;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;17:00;0,12;0,15;0;7;7;Muy bueno / Oso ona;10,29;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;16:00;0,12;0,16;0;5;5;Muy bueno / Oso ona;10,46;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;15:00;0,12;0,18;0;5;5;Muy bueno / Oso ona;10,58;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;14:00;0,17;0,2;0;4;4;Muy bueno / Oso ona;10,42;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;13:00;0,17;0,2;0;4;4;Muy bueno / Oso ona;10,58;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;12:00;0,18;0,2;0;4;4;Muy bueno / Oso ona;10,63;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;11:00;0,18;0,2;1;7;5;Muy bueno / Oso ona;10,83;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;10:00;0,17;0,19;2;11;8;Muy bueno / Oso ona;10,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;09:00;0,26;0,18;20;58;27;Muy bueno / Oso ona;10,79;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;08:00;0,31;0,17;23;66;31;Muy bueno / Oso ona;11,21;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;07:00;0,2;0,15;9;45;32;Muy bueno / Oso ona;11,46;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;06:00;0,15;0,13;2;25;22;Muy bueno / Oso ona;11,46;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;05:00;0,15;0,12;3;22;18;Muy bueno / Oso ona;11,38;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;04:00;0,13;0,12;0;10;10;Muy bueno / Oso ona;11,25;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;03:00;0,13;0,12;0;8;7;Muy bueno / Oso ona;11,08;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;02:00;0,11;0,13;0;8;8;Muy bueno / Oso ona;10,96;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
19/10/2024;01:00;0,11;0,13;0;7;7;Muy bueno / Oso ona;10,54;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;24:00;0,11;0,13;0;8;8;Muy bueno / Oso ona;10,25;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;23:00;0,11;0,13;0;12;11;Muy bueno / Oso ona;10,17;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;22:00;0,1;0,13;0;6;6;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;21:00;0,13;0,13;0;18;18;Muy bueno / Oso ona;9,79;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;20:00;0,14;0,13;3;34;29;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;2,88;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;19:00;0,23;0,13;1;31;30;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;2,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;18:00;0,13;0,12;0;23;23;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;17:00;0,11;0,12;0;11;11;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;2,04;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;16:00;0,1;0,12;1;9;8;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;2,04;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;15:00;0,09;0,12;0;5;4;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;1,83;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;14:00;0,11;0,13;1;6;5;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;1,71;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;13:00;0,14;0,13;2;14;10;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;1,71;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;12:00;0,12;0,13;2;12;9;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;1,71;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;11:00;0,13;0,14;1;9;7;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;1,71;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;10:00;0,12;0,14;1;11;9;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;1,58;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;09:00;0,13;0,13;2;20;18;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;1,46;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;08:00;0,14;0,12;2;31;29;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;1,33;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;07:00;0,15;0,12;1;36;35;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;1,38;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;06:00;0,17;0,11;1;22;21;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;1,29;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;05:00;0,15;0,1;0;11;11;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;1,25;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;04:00;0,12;0,11;0;7;7;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;1,25;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;03:00;0,08;0,1;0;3;3;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;1,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;02:00;0,08;0,1;0;4;4;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;1,08;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
18/10/2024;01:00;0,08;0,1;0;4;4;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/10/2024;24:00;0,08;0,1;0;5;5;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/10/2024;23:00;0,11;0,1;0;7;7;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/10/2024;22:00;0,11;0,1;0;6;6;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/10/2024;21:00;0,14;0,1;0;10;10;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/10/2024;20:00;0,09;0,1;0;8;8;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;1,17;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/10/2024;19:00;0,09;0,1;0;7;7;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;1,58;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/10/2024;18:00;0,09;0,11;0;6;6;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;1,75;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/10/2024;17:00;0,1;0,11;0;7;7;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;1,92;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/10/2024;16:00;0,1;0,11;0;7;7;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;2,13;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
17/10/2024;15:00;0,09;0,12;0;7;6;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;;;;Muy bueno / Oso ona
