Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;ICA Estación
26/07/2024;17:00;2;8;5;Muy bueno / Oso ona;12,08;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;Muy bueno / Oso ona
26/07/2024;16:00;2;8;5;Muy bueno / Oso ona;11,92;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;Muy bueno / Oso ona
26/07/2024;15:00;1;7;5;Muy bueno / Oso ona;11,83;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;Muy bueno / Oso ona
26/07/2024;14:00;1;6;4;Muy bueno / Oso ona;11,38;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;Muy bueno / Oso ona
26/07/2024;13:00;1;6;4;Muy bueno / Oso ona;11;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;Muy bueno / Oso ona
26/07/2024;12:00;1;6;4;Muy bueno / Oso ona;10,38;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;Muy bueno / Oso ona
26/07/2024;11:00;1;6;4;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;Muy bueno / Oso ona
26/07/2024;10:00;1;6;4;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;Muy bueno / Oso ona
26/07/2024;09:00;1;5;3;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;Muy bueno / Oso ona
26/07/2024;08:00;1;6;4;Muy bueno / Oso ona;8,71;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;Muy bueno / Oso ona
26/07/2024;07:00;2;13;10;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;Muy bueno / Oso ona
26/07/2024;06:00;2;18;15;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;Muy bueno / Oso ona
26/07/2024;05:00;1;8;6;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;Muy bueno / Oso ona
26/07/2024;04:00;1;7;5;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;Muy bueno / Oso ona
26/07/2024;03:00;1;6;4;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;Muy bueno / Oso ona
26/07/2024;02:00;1;4;2;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;Muy bueno / Oso ona
26/07/2024;01:00;1;4;2;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;24:00;1;5;3;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;23:00;1;5;3;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;22:00;1;5;3;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;21:00;1;6;4;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;20:00;1;5;3;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;19:00;1;6;4;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;18:00;1;5;3;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;17:00;1;5;3;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;16:00;1;5;3;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;15:00;1;5;3;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;14:00;1;4;2;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;13:00;1;4;2;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;12:00;1;5;3;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;11:00;1;5;3;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;10:00;1;5;3;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;09:00;2;6;3;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;08:00;1;5;3;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;07:00;1;4;2;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;06:00;1;6;4;Muy bueno / Oso ona;10,13;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;05:00;1;5;3;Muy bueno / Oso ona;10,71;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;04:00;1;4;2;Muy bueno / Oso ona;11,04;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;03:00;1;5;3;Muy bueno / Oso ona;11,38;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;02:00;1;4;2;Muy bueno / Oso ona;11,71;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;Muy bueno / Oso ona
25/07/2024;01:00;1;4;2;Muy bueno / Oso ona;12,29;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;Muy bueno / Oso ona
24/07/2024;24:00;1;4;2;Muy bueno / Oso ona;12,75;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;Muy bueno / Oso ona
24/07/2024;23:00;1;4;2;Muy bueno / Oso ona;13,13;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;Muy bueno / Oso ona
24/07/2024;22:00;1;6;4;Muy bueno / Oso ona;13,63;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;Muy bueno / Oso ona
24/07/2024;21:00;1;6;4;Muy bueno / Oso ona;14,04;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;Muy bueno / Oso ona
24/07/2024;20:00;1;8;6;Muy bueno / Oso ona;14,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/07/2024;19:00;2;7;5;Muy bueno / Oso ona;14,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/07/2024;18:00;2;9;6;Muy bueno / Oso ona;14,75;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/07/2024;17:00;2;10;7;Muy bueno / Oso ona;14,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/07/2024;16:00;2;9;6;Muy bueno / Oso ona;14,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/07/2024;15:00;2;9;6;Muy bueno / Oso ona;15,13;Muy bueno / Oso ona;11,13;Bueno / Ona;Bueno / Ona
24/07/2024;14:00;2;11;8;Muy bueno / Oso ona;15,63;Muy bueno / Oso ona;11,5;Bueno / Ona;Bueno / Ona
24/07/2024;13:00;3;10;7;Muy bueno / Oso ona;15,58;Muy bueno / Oso ona;11,46;Bueno / Ona;Bueno / Ona
24/07/2024;12:00;2;7;5;Muy bueno / Oso ona;15,46;Muy bueno / Oso ona;11,42;Bueno / Ona;Bueno / Ona
24/07/2024;11:00;1;7;5;Muy bueno / Oso ona;15,42;Muy bueno / Oso ona;11,46;Bueno / Ona;Bueno / Ona
24/07/2024;10:00;1;8;6;Muy bueno / Oso ona;15,17;Muy bueno / Oso ona;11,29;Bueno / Ona;Bueno / Ona
24/07/2024;09:00;2;10;7;Muy bueno / Oso ona;15,21;Muy bueno / Oso ona;11,21;Bueno / Ona;Bueno / Ona
24/07/2024;08:00;1;9;7;Muy bueno / Oso ona;15,46;Muy bueno / Oso ona;11,21;Bueno / Ona;Bueno / Ona
24/07/2024;07:00;2;17;14;Muy bueno / Oso ona;15,96;Muy bueno / Oso ona;11,29;Bueno / Ona;Bueno / Ona
24/07/2024;06:00;2;25;22;Muy bueno / Oso ona;15,92;Muy bueno / Oso ona;11,17;Bueno / Ona;Bueno / Ona
24/07/2024;05:00;1;10;8;Muy bueno / Oso ona;15,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/07/2024;04:00;1;11;9;Muy bueno / Oso ona;15,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/07/2024;03:00;1;6;4;Muy bueno / Oso ona;15,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/07/2024;02:00;1;8;6;Muy bueno / Oso ona;15,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
24/07/2024;01:00;1;9;7;Muy bueno / Oso ona;14,58;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;24:00;1;7;5;Muy bueno / Oso ona;14,17;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;23:00;1;8;6;Muy bueno / Oso ona;13,79;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;22:00;1;8;6;Muy bueno / Oso ona;13,33;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;21:00;1;9;7;Muy bueno / Oso ona;12,88;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;20:00;1;9;7;Muy bueno / Oso ona;12,54;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;19:00;1;9;7;Muy bueno / Oso ona;12,33;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;18:00;2;10;7;Muy bueno / Oso ona;12,54;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;17:00;2;10;7;Muy bueno / Oso ona;12,75;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;16:00;2;10;7;Muy bueno / Oso ona;12,83;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;15:00;1;8;5;Muy bueno / Oso ona;12,42;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;14:00;1;7;5;Muy bueno / Oso ona;12;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;13:00;1;8;6;Muy bueno / Oso ona;11,96;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;12:00;1;8;6;Muy bueno / Oso ona;12,25;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;11:00;1;8;6;Muy bueno / Oso ona;12,25;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;10:00;3;14;10;Muy bueno / Oso ona;12,42;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;09:00;8;30;18;Muy bueno / Oso ona;12,17;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;08:00;15;40;18;Muy bueno / Oso ona;12,04;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;07:00;13;37;17;Muy bueno / Oso ona;11,54;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;06:00;7;27;17;Muy bueno / Oso ona;11,54;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;05:00;1;11;9;Muy bueno / Oso ona;11,42;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;04:00;1;11;9;Muy bueno / Oso ona;11,46;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;03:00;1;7;5;Muy bueno / Oso ona;11,58;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;02:00;1;6;4;Muy bueno / Oso ona;11,63;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;Muy bueno / Oso ona
23/07/2024;01:00;1;8;6;Muy bueno / Oso ona;11,88;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;24:00;1;9;7;Muy bueno / Oso ona;12;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;23:00;1;11;9;Muy bueno / Oso ona;12,25;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;22:00;1;10;8;Muy bueno / Oso ona;12,46;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;21:00;1;11;9;Muy bueno / Oso ona;12,67;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;20:00;1;11;9;Muy bueno / Oso ona;12,83;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;19:00;1;10;8;Muy bueno / Oso ona;13,13;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;18:00;2;8;5;Muy bueno / Oso ona;13,29;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;17:00;2;8;5;Muy bueno / Oso ona;13,29;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;16:00;1;6;4;Muy bueno / Oso ona;12,88;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;15:00;1;7;5;Muy bueno / Oso ona;12,88;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;14:00;1;6;4;Muy bueno / Oso ona;12,88;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;13:00;1;6;4;Muy bueno / Oso ona;12,79;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;12:00;1;7;5;Muy bueno / Oso ona;12,42;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;11:00;1;8;6;Muy bueno / Oso ona;12,58;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;10:00;1;8;6;Muy bueno / Oso ona;12,79;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;09:00;2;12;9;Muy bueno / Oso ona;12,92;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;08:00;5;25;18;Muy bueno / Oso ona;13,13;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;07:00;3;16;12;Muy bueno / Oso ona;13,25;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;06:00;2;21;18;Muy bueno / Oso ona;13,25;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;05:00;1;11;9;Muy bueno / Oso ona;13,21;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;04:00;1;10;8;Muy bueno / Oso ona;13,17;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;03:00;1;6;4;Muy bueno / Oso ona;12,96;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;02:00;1;7;5;Muy bueno / Oso ona;12,79;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;Muy bueno / Oso ona
22/07/2024;01:00;1;6;4;Muy bueno / Oso ona;12,5;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;24:00;1;4;2;Muy bueno / Oso ona;12,29;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;23:00;1;5;3;Muy bueno / Oso ona;11,88;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;22:00;1;6;4;Muy bueno / Oso ona;11,46;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;21:00;1;7;5;Muy bueno / Oso ona;11,38;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;20:00;1;7;5;Muy bueno / Oso ona;11,33;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;19:00;1;7;5;Muy bueno / Oso ona;11,88;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;18:00;1;6;4;Muy bueno / Oso ona;11,75;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;17:00;1;5;3;Muy bueno / Oso ona;11,71;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;16:00;1;4;2;Muy bueno / Oso ona;11,75;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;15:00;1;4;2;Muy bueno / Oso ona;11,71;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;14:00;1;5;3;Muy bueno / Oso ona;11,88;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;13:00;1;5;3;Muy bueno / Oso ona;11,88;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;12:00;1;5;3;Muy bueno / Oso ona;11,88;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;11:00;1;4;2;Muy bueno / Oso ona;11,92;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;10:00;1;6;4;Muy bueno / Oso ona;11,67;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;09:00;1;4;2;Muy bueno / Oso ona;11,5;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;08:00;1;5;3;Muy bueno / Oso ona;11,5;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;07:00;1;7;5;Muy bueno / Oso ona;11,33;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;06:00;1;4;2;Muy bueno / Oso ona;11;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;05:00;1;4;2;Muy bueno / Oso ona;10,83;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;04:00;1;2;0;Muy bueno / Oso ona;11,04;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;03:00;1;5;3;Muy bueno / Oso ona;11,17;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;02:00;1;5;3;Muy bueno / Oso ona;11,29;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;Muy bueno / Oso ona
21/07/2024;01:00;1;4;2;Muy bueno / Oso ona;11,46;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;Muy bueno / Oso ona
20/07/2024;24:00;1;3;1;Muy bueno / Oso ona;11,58;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;Muy bueno / Oso ona
20/07/2024;23:00;1;5;3;Muy bueno / Oso ona;11,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
20/07/2024;22:00;1;6;4;Muy bueno / Oso ona;12,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
20/07/2024;21:00;1;7;5;Muy bueno / Oso ona;12,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
20/07/2024;20:00;1;8;6;Muy bueno / Oso ona;12,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
20/07/2024;19:00;1;8;6;Muy bueno / Oso ona;11,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
20/07/2024;18:00;1;7;5;Muy bueno / Oso ona;11,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
20/07/2024;17:00;1;6;4;Muy bueno / Oso ona;11,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
20/07/2024;16:00;1;6;4;Muy bueno / Oso ona;12,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
20/07/2024;15:00;1;6;4;Muy bueno / Oso ona;13,38;Muy bueno / Oso ona;11,17;Bueno / Ona;Bueno / Ona
20/07/2024;14:00;1;4;2;Muy bueno / Oso ona;15,42;Muy bueno / Oso ona;12,25;Bueno / Ona;Bueno / Ona
20/07/2024;13:00;1;5;3;Muy bueno / Oso ona;16,04;Muy bueno / Oso ona;12,46;Bueno / Ona;Bueno / Ona
20/07/2024;12:00;1;6;4;Muy bueno / Oso ona;16,25;Muy bueno / Oso ona;12,58;Bueno / Ona;Bueno / Ona
20/07/2024;11:00;1;6;4;Muy bueno / Oso ona;16,71;Muy bueno / Oso ona;12,79;Bueno / Ona;Bueno / Ona
20/07/2024;10:00;2;9;7;Muy bueno / Oso ona;17,67;Muy bueno / Oso ona;13,42;Bueno / Ona;Bueno / Ona
20/07/2024;09:00;2;14;10;Muy bueno / Oso ona;18,96;Muy bueno / Oso ona;14,17;Bueno / Ona;Bueno / Ona
20/07/2024;08:00;1;11;9;Muy bueno / Oso ona;19,58;Muy bueno / Oso ona;14,63;Bueno / Ona;Bueno / Ona
20/07/2024;07:00;1;9;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;15,13;Bueno / Ona;Bueno / Ona
20/07/2024;06:00;1;8;6;Muy bueno / Oso ona;21,21;Bueno / Ona;15,75;Bueno / Ona;Bueno / Ona
20/07/2024;05:00;1;7;5;Muy bueno / Oso ona;21,75;Bueno / Ona;16,25;Bueno / Ona;Bueno / Ona
20/07/2024;04:00;1;5;3;Muy bueno / Oso ona;22,04;Bueno / Ona;16,58;Bueno / Ona;Bueno / Ona
20/07/2024;03:00;1;4;2;Muy bueno / Oso ona;22,46;Bueno / Ona;17;Bueno / Ona;Bueno / Ona
20/07/2024;02:00;1;5;3;Muy bueno / Oso ona;23,04;Bueno / Ona;17,58;Bueno / Ona;Bueno / Ona
20/07/2024;01:00;1;6;4;Muy bueno / Oso ona;23,42;Bueno / Ona;17,96;Bueno / Ona;Bueno / Ona
19/07/2024;24:00;1;7;4;Muy bueno / Oso ona;24,38;Bueno / Ona;18,79;Bueno / Ona;Bueno / Ona
19/07/2024;23:00;1;6;4;Muy bueno / Oso ona;24,71;Bueno / Ona;19,21;Bueno / Ona;Bueno / Ona
19/07/2024;22:00;1;7;5;Muy bueno / Oso ona;25,04;Bueno / Ona;19,5;Bueno / Ona;Bueno / Ona
19/07/2024;21:00;1;8;6;Muy bueno / Oso ona;24,92;Bueno / Ona;19,5;Bueno / Ona;Bueno / Ona
19/07/2024;20:00;1;10;8;Muy bueno / Oso ona;25,08;Bueno / Ona;19,67;Bueno / Ona;Bueno / Ona
19/07/2024;19:00;1;10;8;Muy bueno / Oso ona;25,25;Bueno / Ona;19,79;Bueno / Ona;Bueno / Ona
19/07/2024;18:00;2;10;7;Muy bueno / Oso ona;25,46;Bueno / Ona;19,96;Bueno / Ona;Bueno / Ona
19/07/2024;17:00;2;10;7;Muy bueno / Oso ona;25,75;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
19/07/2024;16:00;2;11;8;Muy bueno / Oso ona;26;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
19/07/2024;15:00;2;11;9;Muy bueno / Oso ona;26,17;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
19/07/2024;14:00;1;10;8;Muy bueno / Oso ona;26,92;Bueno / Ona;21;Regular / Erregularra;Regular / Erregularra
19/07/2024;13:00;1;11;9;Muy bueno / Oso ona;27,21;Bueno / Ona;21,17;Regular / Erregularra;Regular / Erregularra
19/07/2024;12:00;1;13;11;Muy bueno / Oso ona;26,83;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
19/07/2024;11:00;2;19;16;Muy bueno / Oso ona;26,08;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
19/07/2024;10:00;4;29;23;Muy bueno / Oso ona;25,88;Bueno / Ona;19,96;Bueno / Ona;Bueno / Ona
19/07/2024;09:00;5;26;19;Muy bueno / Oso ona;25,42;Bueno / Ona;19,58;Bueno / Ona;Bueno / Ona
19/07/2024;08:00;3;21;16;Muy bueno / Oso ona;25,58;Bueno / Ona;19,5;Bueno / Ona;Bueno / Ona
19/07/2024;07:00;4;25;19;Muy bueno / Oso ona;26,04;Bueno / Ona;19,63;Bueno / Ona;Bueno / Ona
19/07/2024;06:00;3;23;19;Muy bueno / Oso ona;26,38;Bueno / Ona;19,75;Bueno / Ona;Bueno / Ona
19/07/2024;05:00;1;14;12;Muy bueno / Oso ona;26,79;Bueno / Ona;19,83;Bueno / Ona;Bueno / Ona
19/07/2024;04:00;1;9;7;Muy bueno / Oso ona;26,79;Bueno / Ona;19,63;Bueno / Ona;Bueno / Ona
19/07/2024;03:00;1;8;6;Muy bueno / Oso ona;26,96;Bueno / Ona;19,63;Bueno / Ona;Bueno / Ona
19/07/2024;02:00;1;7;5;Muy bueno / Oso ona;26,71;Bueno / Ona;19,29;Bueno / Ona;Bueno / Ona
19/07/2024;01:00;1;10;8;Muy bueno / Oso ona;26,71;Bueno / Ona;19,13;Bueno / Ona;Bueno / Ona
18/07/2024;24:00;1;8;6;Muy bueno / Oso ona;26,13;Bueno / Ona;18,58;Bueno / Ona;Bueno / Ona
18/07/2024;23:00;1;7;5;Muy bueno / Oso ona;26,04;Bueno / Ona;18,42;Bueno / Ona;Bueno / Ona
18/07/2024;22:00;2;8;6;Muy bueno / Oso ona;26,13;Bueno / Ona;18,46;Bueno / Ona;Bueno / Ona
