Date;Hour  (GMT);O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
07/06/2024;09:00;40;40;Muy bueno / Oso ona;50;331;75;953,5;0;288,8;17,5;0,61;Muy bueno / Oso ona
07/06/2024;08:00;32;32;Muy bueno / Oso ona;52;317;81;953,9;0;109,8;15,7;0,53;Muy bueno / Oso ona
07/06/2024;07:00;45;45;Muy bueno / Oso ona;55;163;81;953,9;0,1;26,9;14,9;0,43;Muy bueno / Oso ona
07/06/2024;06:00;52;52;Muy bueno / Oso ona;57;343;80;953,7;0;25;14,9;0,48;Muy bueno / Oso ona
07/06/2024;05:00;59;59;Muy bueno / Oso ona;58;12;80;954,2;0;0,4;14,5;0,67;Muy bueno / Oso ona
07/06/2024;04:00;60;60;Muy bueno / Oso ona;58;358;81;954,3;0;0;14,5;0,94;Muy bueno / Oso ona
07/06/2024;03:00;56;56;Muy bueno / Oso ona;58;2;82;953,7;0;0;14,8;1,01;Muy bueno / Oso ona
07/06/2024;02:00;57;57;Muy bueno / Oso ona;58;4;82;954,2;0;0;15;0,96;Muy bueno / Oso ona
07/06/2024;01:00;;;Sin datos / Daturik gabe;58;354;79;954,9;0;0;15,2;0,92;Sin datos / Daturik gabe
06/06/2024;24:00;59;59;Muy bueno / Oso ona;59;3;78;954,6;0;0;15,4;1;Muy bueno / Oso ona
06/06/2024;23:00;57;57;Muy bueno / Oso ona;59;360;78;954,7;0;0;15,5;1,08;Muy bueno / Oso ona
06/06/2024;22:00;58;58;Muy bueno / Oso ona;62;7;76;954,5;0;0;16;1,15;Muy bueno / Oso ona
06/06/2024;21:00;59;59;Muy bueno / Oso ona;66;8;75;954,1;0;0;16,4;1,43;Muy bueno / Oso ona
06/06/2024;20:00;57;57;Muy bueno / Oso ona;69;7;74;953,6;0;10,9;17,1;1,69;Muy bueno / Oso ona
06/06/2024;19:00;56;56;Muy bueno / Oso ona;73;2;73;953,1;0;61,9;18,3;1,72;Muy bueno / Oso ona
06/06/2024;18:00;60;60;Muy bueno / Oso ona;75;6;69;952,5;0;130,5;19,9;1,53;Muy bueno / Oso ona
06/06/2024;17:00;63;63;Muy bueno / Oso ona;75;8;66;951,9;0;167,1;21,5;1,55;Muy bueno / Oso ona
06/06/2024;16:00;65;65;Muy bueno / Oso ona;73;11;63;951,6;0;244,3;23,6;1,52;Muy bueno / Oso ona
06/06/2024;15:00;76;76;Muy bueno / Oso ona;71;9;57;951,4;0;381,4;26,3;1,64;Muy bueno / Oso ona
06/06/2024;14:00;89;89;Bueno / Ona;67;16;48;951,2;0;672,9;29;1,11;Bueno / Ona
06/06/2024;13:00;89;89;Bueno / Ona;60;41;48;951,2;0;445;28,9;0,95;Bueno / Ona
06/06/2024;12:00;86;86;Bueno / Ona;56;21;48;951,5;0;844,3;28,6;0,59;Bueno / Ona
06/06/2024;11:00;71;71;Muy bueno / Oso ona;52;335;51;951,8;0;737,6;27,3;0,2;Muy bueno / Oso ona
06/06/2024;10:00;60;60;Muy bueno / Oso ona;51;345;57;951,9;0;568,4;24,6;0,31;Muy bueno / Oso ona
06/06/2024;09:00;47;47;Muy bueno / Oso ona;51;4;64;952;0;423,6;21,4;0,38;Muy bueno / Oso ona
06/06/2024;08:00;48;48;Muy bueno / Oso ona;51;2;69;952,1;0;290,1;19,2;0,43;Muy bueno / Oso ona
06/06/2024;07:00;44;44;Muy bueno / Oso ona;54;7;70;951,9;0;168,8;18,3;0,33;Muy bueno / Oso ona
06/06/2024;06:00;35;35;Muy bueno / Oso ona;57;345;79;951,9;0;63,5;16,1;0,39;Muy bueno / Oso ona
06/06/2024;05:00;55;55;Muy bueno / Oso ona;63;349;79;951,7;0;2;15,5;0,44;Muy bueno / Oso ona
06/06/2024;04:00;57;57;Muy bueno / Oso ona;66;331;81;951,5;0;0;16,1;0,49;Muy bueno / Oso ona
06/06/2024;03:00;59;59;Muy bueno / Oso ona;70;350;81;951,4;0;0;16;0,48;Muy bueno / Oso ona
06/06/2024;02:00;60;60;Muy bueno / Oso ona;75;349;81;951,5;0;0;16,1;0,53;Muy bueno / Oso ona
06/06/2024;01:00;;;Sin datos / Daturik gabe;79;354;82;951,9;0;0;16,2;0,81;Sin datos / Daturik gabe
05/06/2024;24:00;68;68;Muy bueno / Oso ona;81;2;80;952,2;0;0;16,8;0,74;Muy bueno / Oso ona
05/06/2024;23:00;68;68;Muy bueno / Oso ona;85;360;78;952,3;0;0;17,4;0,79;Muy bueno / Oso ona
05/06/2024;22:00;75;75;Muy bueno / Oso ona;90;1;76;952,3;0;0;18,1;0,78;Muy bueno / Oso ona
05/06/2024;21:00;75;75;Muy bueno / Oso ona;94;357;73;952,1;0;0;18,9;0,94;Muy bueno / Oso ona
05/06/2024;20:00;87;87;Bueno / Ona;96;358;65;951,7;0;9,7;20,5;1,6;Bueno / Ona
05/06/2024;19:00;89;89;Bueno / Ona;96;4;62;951,2;0;77,9;22,1;1,54;Bueno / Ona
05/06/2024;18:00;91;91;Bueno / Ona;94;11;62;950,8;0;171,2;23,5;1,77;Bueno / Ona
05/06/2024;17:00;93;93;Bueno / Ona;89;6;57;950;0;430,2;26,3;1,48;Bueno / Ona
05/06/2024;16:00;101;101;Bueno / Ona;81;349;44;949,8;0;209,8;29,5;0,52;Bueno / Ona
05/06/2024;15:00;107;107;Bueno / Ona;71;222;31;949,5;0;612,7;32,2;1,5;Bueno / Ona
05/06/2024;14:00;105;105;Bueno / Ona;59;265;32;949,7;0;810;32,9;0,7;Bueno / Ona
05/06/2024;13:00;97;97;Bueno / Ona;49;279;35;950;0;393,8;32;0,61;Bueno / Ona
05/06/2024;12:00;84;84;Bueno / Ona;39;154;39;950,4;0;860,6;30,6;0,13;Bueno / Ona
05/06/2024;11:00;72;72;Muy bueno / Oso ona;31;8;43;950,8;0;766,2;28,3;0,2;Muy bueno / Oso ona
05/06/2024;10:00;55;55;Muy bueno / Oso ona;26;28;47;951;0;630,6;25,8;0,32;Muy bueno / Oso ona
05/06/2024;09:00;29;29;Muy bueno / Oso ona;23;53;55;951,3;0;449,4;22,1;0,34;Muy bueno / Oso ona
05/06/2024;08:00;19;19;Muy bueno / Oso ona;22;48;62;951,4;0;323,9;18,9;0,35;Muy bueno / Oso ona
05/06/2024;07:00;14;14;Muy bueno / Oso ona;23;39;68;951,2;0;265,5;17,3;0,22;Muy bueno / Oso ona
05/06/2024;06:00;19;19;Muy bueno / Oso ona;26;355;78;951,2;0;92,3;13,8;0,28;Muy bueno / Oso ona
05/06/2024;05:00;18;18;Muy bueno / Oso ona;30;358;85;951,2;0;4,1;12;0,31;Muy bueno / Oso ona
05/06/2024;04:00;24;24;Muy bueno / Oso ona;38;355;84;951,1;0;0;12,5;0,27;Muy bueno / Oso ona
05/06/2024;03:00;31;31;Muy bueno / Oso ona;45;343;84;951,2;0;0;12,9;0,28;Muy bueno / Oso ona
05/06/2024;02:00;28;28;Muy bueno / Oso ona;53;333;85;951,4;0;0;13,3;0,12;Muy bueno / Oso ona
05/06/2024;01:00;;;Sin datos / Daturik gabe;63;356;83;951,5;0;0;14,2;0,2;Sin datos / Daturik gabe
04/06/2024;24:00;29;29;Muy bueno / Oso ona;68;358;80;951,7;0;0;15,3;0,18;Muy bueno / Oso ona
04/06/2024;23:00;34;34;Muy bueno / Oso ona;76;171;81;951,7;0;0;15,7;0,08;Muy bueno / Oso ona
04/06/2024;22:00;47;47;Muy bueno / Oso ona;83;337;76;951,5;0;0;17,1;0,17;Muy bueno / Oso ona
04/06/2024;21:00;71;71;Muy bueno / Oso ona;88;10;69;951,1;0;0;19,1;0,66;Muy bueno / Oso ona
04/06/2024;20:00;77;77;Muy bueno / Oso ona;90;25;64;950,7;0;11,8;20,4;0,98;Muy bueno / Oso ona
04/06/2024;19:00;85;85;Bueno / Ona;91;17;57;950,3;0;99,2;22,4;1,35;Bueno / Ona
04/06/2024;18:00;98;98;Bueno / Ona;90;19;48;950;0;267,3;24,3;1,27;Bueno / Ona
04/06/2024;17:00;99;99;Bueno / Ona;87;27;40;949,7;0;438,3;25,8;1,14;Bueno / Ona
04/06/2024;16:00;94;94;Bueno / Ona;83;34;38;949,7;0;250,4;26,9;1,01;Bueno / Ona
04/06/2024;15:00;89;89;Bueno / Ona;80;141;41;949,7;0;666,9;27,7;0,55;Bueno / Ona
04/06/2024;14:00;88;88;Bueno / Ona;76;117;43;949,7;0;882;26,5;0,77;Bueno / Ona
04/06/2024;13:00;92;92;Bueno / Ona;70;52;44;950;0;432,9;25,4;0,72;Bueno / Ona
04/06/2024;12:00;85;85;Bueno / Ona;63;33;47;950,2;0;907,6;23,8;0,64;Bueno / Ona
04/06/2024;11:00;76;76;Muy bueno / Oso ona;58;47;52;950,6;0;834,5;22,3;0,36;Muy bueno / Oso ona
04/06/2024;10:00;71;71;Muy bueno / Oso ona;55;30;57;950,8;0;697,3;20,5;0,34;Muy bueno / Oso ona
04/06/2024;09:00;67;67;Muy bueno / Oso ona;54;243;67;951,2;0;393,5;17,1;0,42;Muy bueno / Oso ona
04/06/2024;08:00;69;69;Muy bueno / Oso ona;52;164;71;951,7;0;168,7;15,5;0,42;Muy bueno / Oso ona
04/06/2024;07:00;62;62;Muy bueno / Oso ona;50;264;74;951,7;0;59,5;14,7;0,31;Muy bueno / Oso ona
04/06/2024;06:00;40;40;Muy bueno / Oso ona;49;186;83;951,7;0;15,2;13,7;0,45;Muy bueno / Oso ona
04/06/2024;05:00;31;31;Muy bueno / Oso ona;52;193;86;951,8;0;0,2;13;0,38;Muy bueno / Oso ona
04/06/2024;04:00;44;44;Muy bueno / Oso ona;57;11;84;951,9;0;0;13,3;0,17;Muy bueno / Oso ona
04/06/2024;03:00;56;56;Muy bueno / Oso ona;60;14;82;952,2;0;0;13,7;0,51;Muy bueno / Oso ona
04/06/2024;02:00;60;60;Muy bueno / Oso ona;61;14;81;952,8;0;0;13,7;0,6;Muy bueno / Oso ona
04/06/2024;01:00;;;Sin datos / Daturik gabe;62;31;80;953,3;0;0;13,9;0,51;Sin datos / Daturik gabe
03/06/2024;24:00;54;54;Muy bueno / Oso ona;62;29;80;953,8;0;0;14,3;0,43;Muy bueno / Oso ona
03/06/2024;23:00;58;58;Muy bueno / Oso ona;64;8;80;954;0;0;14,1;0,78;Muy bueno / Oso ona
03/06/2024;22:00;62;62;Muy bueno / Oso ona;64;12;78;954,1;0;0;14,4;0,78;Muy bueno / Oso ona
03/06/2024;21:00;63;63;Muy bueno / Oso ona;64;18;77;953,8;0;0;14,8;0,96;Muy bueno / Oso ona
03/06/2024;20:00;65;65;Muy bueno / Oso ona;64;17;73;953,5;0;7,3;15,3;1,12;Muy bueno / Oso ona
03/06/2024;19:00;66;66;Muy bueno / Oso ona;63;18;71;953,2;0;42,7;16,1;1,23;Muy bueno / Oso ona
03/06/2024;18:00;65;65;Muy bueno / Oso ona;63;16;68;953,2;0;90,3;17;1,37;Muy bueno / Oso ona
03/06/2024;17:00;65;65;Muy bueno / Oso ona;62;20;65;953,1;0;317,9;18;1,64;Muy bueno / Oso ona
03/06/2024;16:00;64;64;Muy bueno / Oso ona;61;14;66;953,2;0;326;18;1,72;Muy bueno / Oso ona
03/06/2024;15:00;64;64;Muy bueno / Oso ona;60;16;66;953,6;0;374,2;18;1,36;Muy bueno / Oso ona
03/06/2024;14:00;61;61;Muy bueno / Oso ona;58;23;68;954;0;336,4;17,4;1,49;Muy bueno / Oso ona
03/06/2024;13:00;61;61;Muy bueno / Oso ona;57;13;67;954,5;0;300,3;17,1;1,13;Muy bueno / Oso ona
03/06/2024;12:00;61;61;Muy bueno / Oso ona;56;19;68;954,9;0;325,3;16,7;1,26;Muy bueno / Oso ona
03/06/2024;11:00;61;61;Muy bueno / Oso ona;56;19;70;955;0;251;16,1;1,1;Muy bueno / Oso ona
03/06/2024;10:00;59;59;Muy bueno / Oso ona;56;14;73;955,1;0;215,7;15,4;1,05;Muy bueno / Oso ona
03/06/2024;09:00;59;59;Muy bueno / Oso ona;57;18;77;955,2;0;118,8;14,5;0,95;Muy bueno / Oso ona
03/06/2024;08:00;57;57;Muy bueno / Oso ona;56;6;78;955,2;0;120,4;14,4;0,81;Muy bueno / Oso ona
03/06/2024;07:00;46;46;Muy bueno / Oso ona;58;355;82;955,2;0;80,5;13,6;0,74;Muy bueno / Oso ona
03/06/2024;06:00;53;53;Muy bueno / Oso ona;62;359;84;955,3;0;22,9;13,3;0,59;Muy bueno / Oso ona
03/06/2024;05:00;54;54;Muy bueno / Oso ona;64;356;86;955,3;0;2,2;12,9;0,7;Muy bueno / Oso ona
03/06/2024;04:00;58;58;Muy bueno / Oso ona;66;357;87;955,3;0;0;12,7;0,7;Muy bueno / Oso ona
03/06/2024;03:00;62;62;Muy bueno / Oso ona;67;359;87;955,6;0;0;12,6;0,73;Muy bueno / Oso ona
03/06/2024;02:00;64;64;Muy bueno / Oso ona;68;3;87;956,1;0;0;12,5;0,75;Muy bueno / Oso ona
03/06/2024;01:00;;;Sin datos / Daturik gabe;69;358;85;956,4;0;0;12,7;0,81;Sin datos / Daturik gabe
02/06/2024;24:00;72;72;Muy bueno / Oso ona;69;8;84;956,8;0;0;12,7;0,95;Muy bueno / Oso ona
02/06/2024;23:00;71;71;Muy bueno / Oso ona;69;10;83;957;0;0;12,8;1,01;Muy bueno / Oso ona
02/06/2024;22:00;70;70;Muy bueno / Oso ona;70;20;82;957,3;0;0;13;1,13;Muy bueno / Oso ona
02/06/2024;21:00;65;65;Muy bueno / Oso ona;71;38;81;957,1;0;0;13,2;1,24;Muy bueno / Oso ona
02/06/2024;20:00;67;67;Muy bueno / Oso ona;73;28;78;956,8;0;1,8;13,7;1,17;Muy bueno / Oso ona
02/06/2024;19:00;67;67;Muy bueno / Oso ona;74;14;76;956,7;0;19,3;14,2;1,23;Muy bueno / Oso ona
02/06/2024;18:00;68;68;Muy bueno / Oso ona;74;6;72;956,5;0;40,5;15,1;1,33;Muy bueno / Oso ona
02/06/2024;17:00;71;71;Muy bueno / Oso ona;74;9;67;956,3;0;167,7;16,3;1,54;Muy bueno / Oso ona
02/06/2024;16:00;73;73;Muy bueno / Oso ona;74;8;65;956,4;0;195,2;16,8;1,56;Muy bueno / Oso ona
02/06/2024;15:00;76;76;Muy bueno / Oso ona;72;15;60;956,2;0;354,5;17,9;1,61;Muy bueno / Oso ona
02/06/2024;14:00;80;80;Muy bueno / Oso ona;71;22;55;956,2;0;460,1;18,5;1,55;Muy bueno / Oso ona
02/06/2024;13:00;82;82;Bueno / Ona;69;20;52;956,1;0;358,1;19,1;1,21;Bueno / Ona
02/06/2024;12:00;76;76;Muy bueno / Oso ona;67;21;59;956,3;0;579,8;18,3;1,25;Muy bueno / Oso ona
02/06/2024;11:00;68;68;Muy bueno / Oso ona;67;11;68;956,7;0;477,3;16,7;1,04;Muy bueno / Oso ona
02/06/2024;10:00;69;69;Muy bueno / Oso ona;68;14;69;957;0;265,2;15,9;1,08;Muy bueno / Oso ona
02/06/2024;09:00;67;67;Muy bueno / Oso ona;68;23;73;957,1;0;227,6;15,3;1,09;Muy bueno / Oso ona
02/06/2024;08:00;61;61;Muy bueno / Oso ona;68;8;80;956,8;0;316,7;14,8;0,55;Muy bueno / Oso ona
02/06/2024;07:00;62;62;Muy bueno / Oso ona;69;333;85;957,3;0,5;16;12,4;0,46;Muy bueno / Oso ona
02/06/2024;06:00;66;66;Muy bueno / Oso ona;71;319;80;957,2;0;4,9;12,7;0,47;Muy bueno / Oso ona
02/06/2024;05:00;66;66;Muy bueno / Oso ona;71;256;80;957;0;0;12,3;0,57;Muy bueno / Oso ona
02/06/2024;04:00;76;76;Muy bueno / Oso ona;70;6;79;957;0;0;12,4;0,62;Muy bueno / Oso ona
02/06/2024;03:00;74;74;Muy bueno / Oso ona;69;3;80;957,1;0;0;12,4;0,67;Muy bueno / Oso ona
02/06/2024;02:00;72;72;Muy bueno / Oso ona;68;4;79;957,4;0;0;12,5;0,76;Muy bueno / Oso ona
02/06/2024;01:00;;;Sin datos / Daturik gabe;69;7;81;957,7;0;0;12,6;0,71;Sin datos / Daturik gabe
01/06/2024;24:00;68;68;Muy bueno / Oso ona;70;22;81;958;0;0;12,6;0,65;Muy bueno / Oso ona
01/06/2024;23:00;72;72;Muy bueno / Oso ona;71;11;79;958,1;0;0;12,5;0,85;Muy bueno / Oso ona
01/06/2024;22:00;68;68;Muy bueno / Oso ona;71;9;78;958,1;0;0;12,8;1,1;Muy bueno / Oso ona
01/06/2024;21:00;62;62;Muy bueno / Oso ona;71;11;77;957,9;0;0;12,9;0,98;Muy bueno / Oso ona
01/06/2024;20:00;67;67;Muy bueno / Oso ona;72;13;72;957,3;0;8,9;13,6;1,18;Muy bueno / Oso ona
01/06/2024;19:00;68;68;Muy bueno / Oso ona;72;12;67;956,8;0;44,6;14,8;1,19;Muy bueno / Oso ona
01/06/2024;18:00;75;75;Muy bueno / Oso ona;73;12;60;956,2;0;233,8;16,3;1,67;Muy bueno / Oso ona
01/06/2024;17:00;78;78;Muy bueno / Oso ona;73;12;57;955,9;0;429;17;1,49;Muy bueno / Oso ona
01/06/2024;16:00;77;77;Muy bueno / Oso ona;73;12;60;956;0;236,1;16,8;1,5;Muy bueno / Oso ona
01/06/2024;15:00;75;75;Muy bueno / Oso ona;73;10;64;955,9;0;333,5;16,3;1,3;Muy bueno / Oso ona
01/06/2024;14:00;69;69;Muy bueno / Oso ona;71;20;70;955,7;0;456,1;15,8;0,97;Muy bueno / Oso ona
01/06/2024;13:00;66;66;Muy bueno / Oso ona;70;37;77;956,2;0;155,2;13,9;1,12;Muy bueno / Oso ona
01/06/2024;12:00;71;71;Muy bueno / Oso ona;70;20;70;955,9;0;242,2;14,7;1,34;Muy bueno / Oso ona
01/06/2024;11:00;75;75;Muy bueno / Oso ona;67;27;64;955,6;0;383;15,7;1,23;Muy bueno / Oso ona
01/06/2024;10:00;75;75;Muy bueno / Oso ona;63;20;62;954,9;0;626,7;16;0,99;Muy bueno / Oso ona
01/06/2024;09:00;75;75;Muy bueno / Oso ona;58;12;66;955,1;0;367,7;14,5;0,94;Muy bueno / Oso ona
01/06/2024;08:00;74;74;Muy bueno / Oso ona;56;14;70;955,2;0;222,4;13,2;0,99;Muy bueno / Oso ona
01/06/2024;07:00;64;64;Muy bueno / Oso ona;53;4;77;955,1;0;108,9;11,8;0,84;Muy bueno / Oso ona
01/06/2024;06:00;62;62;Muy bueno / Oso ona;53;358;79;954,8;0;58,6;11,3;0,78;Muy bueno / Oso ona
01/06/2024;05:00;62;62;Muy bueno / Oso ona;54;359;80;954,7;0;1,4;10,8;0,72;Muy bueno / Oso ona
01/06/2024;04:00;49;49;Muy bueno / Oso ona;56;294;81;954,6;0;0;10,6;0,13;Muy bueno / Oso ona
01/06/2024;03:00;39;39;Muy bueno / Oso ona;61;257;83;954,6;0;0;10,1;0,52;Muy bueno / Oso ona
01/06/2024;02:00;42;42;Muy bueno / Oso ona;67;321;83;954,8;0;0;10;0,28;Muy bueno / Oso ona
01/06/2024;01:00;;;Sin datos / Daturik gabe;71;245;84;955,1;0;0;9,8;0,18;Sin datos / Daturik gabe
31/05/2024;24:00;52;52;Muy bueno / Oso ona;72;317;83;955,3;0;0;10,4;0,27;Muy bueno / Oso ona
31/05/2024;23:00;66;66;Muy bueno / Oso ona;75;10;81;955,4;0;0;11;0,83;Muy bueno / Oso ona
31/05/2024;22:00;68;68;Muy bueno / Oso ona;76;10;78;955,4;0;0;11,5;1,15;Muy bueno / Oso ona
31/05/2024;21:00;74;74;Muy bueno / Oso ona;77;13;74;955;0;0;12,1;1,42;Muy bueno / Oso ona
31/05/2024;20:00;86;86;Bueno / Ona;76;10;69;954,4;0;10,1;12,7;1,48;Bueno / Ona
31/05/2024;19:00;79;79;Muy bueno / Oso ona;75;9;69;954,1;0;54,2;13,5;1,5;Muy bueno / Oso ona
31/05/2024;18:00;73;73;Muy bueno / Oso ona;76;9;66;953,7;0;148,8;14,4;1,4;Muy bueno / Oso ona
31/05/2024;17:00;75;75;Muy bueno / Oso ona;77;9;64;953,7;0;196,1;15;1,62;Muy bueno / Oso ona
31/05/2024;16:00;75;75;Muy bueno / Oso ona;78;5;62;953,7;0;221,7;15,4;1,4;Muy bueno / Oso ona
31/05/2024;15:00;77;77;Muy bueno / Oso ona;80;6;67;954,1;0;190;14,5;1,38;Muy bueno / Oso ona
31/05/2024;14:00;73;73;Muy bueno / Oso ona;79;6;69;954,2;0;322,2;14,8;0,99;Muy bueno / Oso ona
31/05/2024;13:00;73;73;Muy bueno / Oso ona;79;1;73;954,6;0;182,8;13,4;1,45;Muy bueno / Oso ona
31/05/2024;12:00;78;78;Muy bueno / Oso ona;80;357;67;954,6;0;251,3;14,2;1,59;Muy bueno / Oso ona
31/05/2024;11:00;81;81;Bueno / Ona;81;7;63;954,3;0;377,2;14,9;1,33;Bueno / Ona
31/05/2024;10:00;84;84;Bueno / Ona;81;15;60;954,2;0;389,9;14,6;1,42;Bueno / Ona
31/05/2024;09:00;86;86;Bueno / Ona;81;5;58;954,1;0;418,8;14,7;1,23;Bueno / Ona
31/05/2024;08:00;84;84;Bueno / Ona;80;357;63;954,1;0;306,3;13,3;1,23;Bueno / Ona
31/05/2024;07:00;75;75;Muy bueno / Oso ona;79;5;72;954;0;177,1;11,9;1,06;Muy bueno / Oso ona
31/05/2024;06:00;73;73;Muy bueno / Oso ona;78;2;73;954,2;0;11,7;11,1;0,78;Muy bueno / Oso ona
31/05/2024;05:00;79;79;Muy bueno / Oso ona;79;358;76;954,1;0;0,4;10,9;0,87;Muy bueno / Oso ona
31/05/2024;04:00;84;84;Bueno / Ona;79;5;74;954;0;0;11,2;0,71;Bueno / Ona
31/05/2024;03:00;83;83;Bueno / Ona;77;6;75;954,3;0;0;11,1;1,01;Bueno / Ona
31/05/2024;02:00;83;83;Bueno / Ona;75;6;76;954,3;0;0;11,3;1,22;Bueno / Ona
31/05/2024;01:00;;;Sin datos / Daturik gabe;73;355;76;954,5;0;0;11,8;0,75;Sin datos / Daturik gabe
30/05/2024;24:00;73;73;Muy bueno / Oso ona;73;18;77;954,7;0;0;11,7;0,78;Muy bueno / Oso ona
30/05/2024;23:00;73;73;Muy bueno / Oso ona;72;15;75;954,8;0;0;11,7;1,21;Muy bueno / Oso ona
30/05/2024;22:00;78;78;Muy bueno / Oso ona;71;10;72;955;0;0;12;1,09;Muy bueno / Oso ona
30/05/2024;21:00;76;76;Muy bueno / Oso ona;69;8;72;954,8;0;0;12,4;0,86;Muy bueno / Oso ona
30/05/2024;20:00;74;74;Muy bueno / Oso ona;66;10;71;954,4;0;7,3;12,7;1,14;Muy bueno / Oso ona
30/05/2024;19:00;70;70;Muy bueno / Oso ona;62;8;70;954,2;0;52,5;13,5;1,49;Muy bueno / Oso ona
30/05/2024;18:00;69;69;Muy bueno / Oso ona;58;12;70;954,1;0;107,4;14,1;1,61;Muy bueno / Oso ona
30/05/2024;17:00;69;69;Muy bueno / Oso ona;52;13;68;953,5;0;428,3;15,5;1,65;Muy bueno / Oso ona
30/05/2024;16:00;70;70;Muy bueno / Oso ona;47;13;72;953,2;0;305,1;15;1,97;Muy bueno / Oso ona
30/05/2024;15:00;63;63;Muy bueno / Oso ona;39;10;75;953;0;281,6;15,2;1,91;Muy bueno / Oso ona
30/05/2024;14:00;61;61;Muy bueno / Oso ona;31;12;71;952,5;0;330,3;16,5;1,99;Muy bueno / Oso ona
30/05/2024;13:00;53;53;Muy bueno / Oso ona;24;11;73;952,6;0;181,9;16,9;1,74;Muy bueno / Oso ona
30/05/2024;12:00;44;44;Muy bueno / Oso ona;20;14;74;952,3;0;258,7;17,5;1,33;Muy bueno / Oso ona
30/05/2024;11:00;31;31;Muy bueno / Oso ona;16;20;75;952,6;0;137,3;17,5;0,73;Muy bueno / Oso ona
30/05/2024;10:00;27;27;Muy bueno / Oso ona;14;5;77;952,6;0;124,1;17,1;0,93;Muy bueno / Oso ona
30/05/2024;09:00;26;26;Muy bueno / Oso ona;13;265;75;952,5;0;160,6;17,4;0,69;Muy bueno / Oso ona
30/05/2024;08:00;6;6;Muy bueno / Oso ona;11;285;76;952,6;0;91,3;16,2;0,36;Muy bueno / Oso ona
30/05/2024;07:00;1;1;Muy bueno / Oso ona;13;10;75;952,4;0;33;15,7;0,19;Muy bueno / Oso ona
30/05/2024;06:00;7;7;Muy bueno / Oso ona;17;214;83;952,1;0;17,1;13,6;0,2;Muy bueno / Oso ona
30/05/2024;05:00;15;15;Muy bueno / Oso ona;21;259;85;952;0;1;12,8;0,12;Muy bueno / Oso ona
30/05/2024;04:00;16;16;Muy bueno / Oso ona;26;336;84;952,2;0;0;13,1;0,11;Muy bueno / Oso ona
30/05/2024;03:00;14;14;Muy bueno / Oso ona;34;182;84;952,7;0;0;13,2;0,08;Muy bueno / Oso ona
30/05/2024;02:00;15;15;Muy bueno / Oso ona;44;186;85;953,1;0;0;13,5;0,29;Muy bueno / Oso ona
30/05/2024;01:00;;;Sin datos / Daturik gabe;55;293;82;953,5;0;0;14,5;0,08;Sin datos / Daturik gabe
29/05/2024;24:00;21;21;Muy bueno / Oso ona;61;8;82;953,9;0;0;14,9;0,27;Muy bueno / Oso ona
29/05/2024;23:00;29;29;Muy bueno / Oso ona;72;123;81;954,5;0;0;15,7;0,46;Muy bueno / Oso ona
29/05/2024;22:00;39;39;Muy bueno / Oso ona;81;25;78;954,8;0;0;16,3;0,68;Muy bueno / Oso ona
29/05/2024;21:00;51;51;Muy bueno / Oso ona;88;21;74;954,7;0;0;16,7;0,99;Muy bueno / Oso ona
29/05/2024;20:00;66;66;Muy bueno / Oso ona;92;21;61;954,3;0;8,4;18,3;1,04;Muy bueno / Oso ona
29/05/2024;19:00;84;84;Bueno / Ona;94;23;50;953,9;0;105,2;20,6;1,32;Bueno / Ona
29/05/2024;18:00;97;97;Bueno / Ona;93;26;43;953,4;0;319,3;21,8;1,87;Bueno / Ona
29/05/2024;17:00;103;103;Bueno / Ona;89;18;38;953,1;0;506,1;23,5;1,81;Bueno / Ona
29/05/2024;16:00;104;104;Bueno / Ona;80;16;37;952,9;0;205,8;24,5;1,79;Bueno / Ona
29/05/2024;15:00;101;101;Bueno / Ona;69;15;36;953;0;682,6;25,4;1,45;Bueno / Ona
29/05/2024;14:00;94;94;Bueno / Ona;58;23;40;953,1;0;884,6;25,8;1,09;Bueno / Ona
29/05/2024;13:00;90;90;Bueno / Ona;49;50;43;953,4;0;483,6;25,2;1,16;Bueno / Ona
29/05/2024;12:00;82;82;Bueno / Ona;40;33;42;953,8;0;897,9;24,4;1;Bueno / Ona
29/05/2024;11:00;73;73;Muy bueno / Oso ona;33;57;43;954,3;0;809,1;23,9;0,72;Muy bueno / Oso ona
29/05/2024;10:00;66;66;Muy bueno / Oso ona;29;27;43;954,5;0;645;22,8;0,33;Muy bueno / Oso ona
29/05/2024;09:00;29;29;Muy bueno / Oso ona;25;40;56;955,1;0;459,7;20,2;0,3;Muy bueno / Oso ona
29/05/2024;08:00;18;18;Muy bueno / Oso ona;24;57;65;955,3;0;352,9;16,8;0,38;Muy bueno / Oso ona
29/05/2024;07:00;15;15;Muy bueno / Oso ona;27;36;72;955,3;0;172,7;13,3;0,29;Muy bueno / Oso ona
29/05/2024;06:00;20;20;Muy bueno / Oso ona;30;355;78;955,3;0;55,4;11;0,31;Muy bueno / Oso ona
29/05/2024;05:00;17;17;Muy bueno / Oso ona;37;207;82;955,2;0;1,6;9,7;0,24;Muy bueno / Oso ona
29/05/2024;04:00;28;28;Muy bueno / Oso ona;44;256;81;955,1;0;0;10,5;0,11;Muy bueno / Oso ona
