Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);P (mBar);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
04/06/2025;10:00;14;51;31;Muy bueno / Oso ona;23,46;Bueno / Ona;14,04;Bueno / Ona;4;Muy bueno / Oso ona;110;67;1007;703,4;20,5;0,17;Bueno / Ona
04/06/2025;09:00;21;68;36;Muy bueno / Oso ona;22,88;Bueno / Ona;13,96;Bueno / Ona;3;Muy bueno / Oso ona;76;80;1006,7;315,7;17;0,7;Bueno / Ona
04/06/2025;08:00;36;100;45;Bueno / Ona;22,13;Bueno / Ona;13,79;Bueno / Ona;4;Muy bueno / Oso ona;103;89;1006,5;122,5;14,9;1,01;Bueno / Ona
04/06/2025;07:00;28;86;43;Bueno / Ona;21,83;Bueno / Ona;13,63;Bueno / Ona;4;Muy bueno / Oso ona;102;93;1006,2;55,1;13,8;1,37;Bueno / Ona
04/06/2025;06:00;13;60;41;Bueno / Ona;21,63;Bueno / Ona;13,46;Bueno / Ona;3;Muy bueno / Oso ona;87;97;1005,9;48,4;13;1,3;Bueno / Ona
04/06/2025;05:00;5;46;39;Muy bueno / Oso ona;21,75;Bueno / Ona;13,42;Bueno / Ona;3;Muy bueno / Oso ona;94;98;1005,6;4,5;12,9;1,26;Bueno / Ona
04/06/2025;04:00;2;37;35;Muy bueno / Oso ona;21,96;Bueno / Ona;13,46;Bueno / Ona;2;Muy bueno / Oso ona;105;99;1005,7;0,3;13,1;1,05;Bueno / Ona
04/06/2025;03:00;1;30;29;Muy bueno / Oso ona;21,5;Bueno / Ona;13,17;Bueno / Ona;3;Muy bueno / Oso ona;102;97;1005,7;0,3;13,7;0,88;Bueno / Ona
04/06/2025;02:00;1;24;23;Muy bueno / Oso ona;21,21;Bueno / Ona;13,04;Bueno / Ona;1;Muy bueno / Oso ona;109;95;1005,7;0,3;14,3;0,64;Bueno / Ona
04/06/2025;01:00;1;24;23;Muy bueno / Oso ona;21,17;Bueno / Ona;13,04;Bueno / Ona;2;Muy bueno / Oso ona;102;92;1006;0,3;15,1;0,68;Bueno / Ona
03/06/2025;24:00;1;24;23;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,92;Bueno / Ona;1;Muy bueno / Oso ona;96;90;1006,3;0,3;15,5;0,81;Bueno / Ona
03/06/2025;23:00;1;27;26;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,63;Bueno / Ona;1;Muy bueno / Oso ona;64;90;1006,8;0,3;15,5;0,48;Bueno / Ona
03/06/2025;22:00;1;30;29;Muy bueno / Oso ona;20;Muy bueno / Oso ona;12,58;Bueno / Ona;1;Muy bueno / Oso ona;65;89;1006,9;0,3;15,8;0,44;Bueno / Ona
03/06/2025;21:00;1;30;29;Muy bueno / Oso ona;20;Muy bueno / Oso ona;12,71;Bueno / Ona;1;Muy bueno / Oso ona;23;88;1006,5;0,3;15,8;0,3;Bueno / Ona
03/06/2025;20:00;1;30;29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,88;Bueno / Ona;2;Muy bueno / Oso ona;358;87;1006,5;4,2;15,7;0,34;Bueno / Ona
03/06/2025;19:00;1;35;34;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,96;Bueno / Ona;2;Muy bueno / Oso ona;331;84;1006,7;17;15,9;0,86;Bueno / Ona
03/06/2025;18:00;2;44;43;Bueno / Ona;;Sin datos / Daturik gabe;13;Bueno / Ona;1;Muy bueno / Oso ona;324;84;1006,8;33,2;16,3;1,12;Bueno / Ona
03/06/2025;17:00;2;39;37;Muy bueno / Oso ona;19,83;Muy bueno / Oso ona;12,88;Bueno / Ona;1;Muy bueno / Oso ona;295;86;1006,9;89,6;16,4;0,98;Bueno / Ona
03/06/2025;16:00;1;38;37;Muy bueno / Oso ona;19,42;Muy bueno / Oso ona;12,67;Bueno / Ona;1;Muy bueno / Oso ona;301;89;1006,9;114,2;16;0,7;Bueno / Ona
03/06/2025;15:00;1;37;36;Muy bueno / Oso ona;19,08;Muy bueno / Oso ona;12,38;Bueno / Ona;2;Muy bueno / Oso ona;283;97;1007,1;103,5;14,8;0,99;Bueno / Ona
03/06/2025;14:00;1;23;22;Muy bueno / Oso ona;19,08;Muy bueno / Oso ona;12,33;Bueno / Ona;1;Muy bueno / Oso ona;307;99;1007,2;107;14,3;1,8;Bueno / Ona
03/06/2025;13:00;2;30;28;Muy bueno / Oso ona;19,13;Muy bueno / Oso ona;12,38;Bueno / Ona;1;Muy bueno / Oso ona;295;100;1007,4;102,4;14,8;2,41;Bueno / Ona
03/06/2025;12:00;2;34;32;Muy bueno / Oso ona;19,13;Muy bueno / Oso ona;12,38;Bueno / Ona;1;Muy bueno / Oso ona;295;99;1007,2;124,6;15;2,24;Bueno / Ona
03/06/2025;11:00;4;52;47;Bueno / Ona;18,83;Muy bueno / Oso ona;12,21;Bueno / Ona;2;Muy bueno / Oso ona;289;99;1007;84,2;15,2;1,42;Bueno / Ona
03/06/2025;10:00;3;51;48;Bueno / Ona;18,21;Muy bueno / Oso ona;11,83;Bueno / Ona;1;Muy bueno / Oso ona;294;99;1006,8;63;15,2;0,82;Bueno / Ona
03/06/2025;09:00;2;45;43;Bueno / Ona;17,63;Muy bueno / Oso ona;11,5;Bueno / Ona;1;Muy bueno / Oso ona;288;99;1006,4;53;15;1,64;Bueno / Ona
03/06/2025;08:00;4;53;49;Bueno / Ona;17,33;Muy bueno / Oso ona;11,33;Bueno / Ona;1;Muy bueno / Oso ona;293;100;1006,4;98,8;14,8;1,97;Bueno / Ona
03/06/2025;07:00;2;44;42;Bueno / Ona;17,25;Muy bueno / Oso ona;11,29;Bueno / Ona;2;Muy bueno / Oso ona;295;100;1006,1;29,1;14,7;2,03;Bueno / Ona
03/06/2025;06:00;1;39;38;Muy bueno / Oso ona;17,08;Muy bueno / Oso ona;11,13;Bueno / Ona;2;Muy bueno / Oso ona;299;100;1005,8;9;14,8;1,63;Bueno / Ona
03/06/2025;05:00;1;32;31;Muy bueno / Oso ona;16,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;326;98;1005,8;0,8;15;0,89;Muy bueno / Oso ona
03/06/2025;04:00;1;23;22;Muy bueno / Oso ona;15,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;295;98;1005,8;0,3;15,2;1,11;Muy bueno / Oso ona
03/06/2025;03:00;1;22;21;Muy bueno / Oso ona;15,29;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;324;98;1006,1;0,3;15,4;0,71;Muy bueno / Oso ona
03/06/2025;02:00;1;22;21;Muy bueno / Oso ona;14,63;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;327;95;1006,5;0,3;15,6;0,73;Muy bueno / Oso ona
03/06/2025;01:00;1;25;24;Muy bueno / Oso ona;13,79;Muy bueno / Oso ona;8,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;13;93;1006,9;0,3;15,9;0,42;Muy bueno / Oso ona
02/06/2025;24:00;1;17;16;Muy bueno / Oso ona;12,96;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;313;92;1007,6;0,3;16;0,62;Muy bueno / Oso ona
02/06/2025;23:00;1;20;19;Muy bueno / Oso ona;12,38;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;318;93;1007,8;0,3;16;0,44;Muy bueno / Oso ona
02/06/2025;22:00;1;28;27;Muy bueno / Oso ona;11,96;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;306;94;1008,1;0,3;16;0,32;Muy bueno / Oso ona
02/06/2025;21:00;2;44;42;Bueno / Ona;11,25;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;331;94;1008,2;0,3;15,8;0,61;Bueno / Ona
02/06/2025;20:00;1;38;37;Muy bueno / Oso ona;10,5;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;1;Muy bueno / Oso ona;299;91;1008;1,8;15,9;0,78;Muy bueno / Oso ona
02/06/2025;19:00;1;35;34;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;314;88;1008,2;10,6;16,2;0,85;Muy bueno / Oso ona
02/06/2025;18:00;1;30;29;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;1;Muy bueno / Oso ona;314;86;1008,5;31,1;16,3;0,98;Muy bueno / Oso ona
02/06/2025;17:00;1;34;33;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;1;Muy bueno / Oso ona;313;84;1009,1;66,4;16,3;0,79;Muy bueno / Oso ona
02/06/2025;16:00;1;23;21;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;43;92;1009,6;79,9;14,8;0,94;Muy bueno / Oso ona
02/06/2025;15:00;2;40;39;Muy bueno / Oso ona;8,71;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;1;Muy bueno / Oso ona;295;95;1010,1;46;15,2;1,45;Muy bueno / Oso ona
02/06/2025;14:00;1;24;23;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;281;95;1010,5;107,4;15;0,95;Muy bueno / Oso ona
02/06/2025;13:00;1;21;20;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;1;Muy bueno / Oso ona;263;95;1011;108,2;15,2;0,46;Muy bueno / Oso ona
02/06/2025;12:00;1;27;26;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;1;Muy bueno / Oso ona;319;97;1011,3;109,7;15,3;0,72;Muy bueno / Oso ona
02/06/2025;11:00;2;29;27;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;1;Muy bueno / Oso ona;309;98;1011,4;118,4;15,1;0,95;Muy bueno / Oso ona
02/06/2025;10:00;1;32;31;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;281;99;1011,7;88,6;15;0,82;Muy bueno / Oso ona
02/06/2025;09:00;1;30;29;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;292;99;1011,8;98,1;14,9;0,53;Muy bueno / Oso ona
02/06/2025;08:00;2;37;35;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;256;98;1011,7;64,4;14,7;0,67;Muy bueno / Oso ona
02/06/2025;07:00;6;58;49;Bueno / Ona;8,5;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;324;99;1011,4;28;14,8;0,61;Bueno / Ona
02/06/2025;06:00;2;43;40;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;35;97;1011;4,3;15;0,31;Muy bueno / Oso ona
02/06/2025;05:00;1;28;27;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;42;97;1010,7;0,9;14,8;0,33;Muy bueno / Oso ona
02/06/2025;04:00;1;21;20;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;273;98;1010,9;0,3;14,5;0,73;Muy bueno / Oso ona
02/06/2025;03:00;1;18;17;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;286;99;1010,8;0,3;14,6;1,32;Muy bueno / Oso ona
02/06/2025;02:00;1;13;12;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;298;98;1011,2;0,3;15;0,88;Muy bueno / Oso ona
02/06/2025;01:00;0;10;9;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;1;Muy bueno / Oso ona;314;99;1011,4;0,3;15,3;0,76;Muy bueno / Oso ona
01/06/2025;24:00;1;8;7;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;302;97;1012,2;0,3;15,6;0,61;Muy bueno / Oso ona
01/06/2025;23:00;1;12;11;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;31;93;1012;0,3;16,1;0,67;Muy bueno / Oso ona
01/06/2025;22:00;1;15;14;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;360;82;1012,3;0,3;17,2;0,68;Muy bueno / Oso ona
01/06/2025;21:00;1;18;17;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;332;82;1011,7;0,3;17,2;1,23;Muy bueno / Oso ona
01/06/2025;20:00;1;18;17;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;325;79;1011;5,3;17,2;1,53;Muy bueno / Oso ona
01/06/2025;19:00;1;25;24;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;332;75;1011,2;28,5;17,9;0,94;Muy bueno / Oso ona
01/06/2025;18:00;1;19;18;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;316;72;1010,9;136,5;18,5;0,93;Muy bueno / Oso ona
01/06/2025;17:00;1;24;23;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;326;75;1010,7;198,5;18,3;1,49;Muy bueno / Oso ona
01/06/2025;16:00;1;25;23;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;310;73;1011;209,5;18,4;2,09;Muy bueno / Oso ona
01/06/2025;15:00;1;25;24;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;305;73;1011,2;242;18,5;1,93;Muy bueno / Oso ona
01/06/2025;14:00;2;31;29;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;313;76;1011,5;269,6;18,6;1,06;Muy bueno / Oso ona
01/06/2025;13:00;1;27;25;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;297;83;1011,5;158,5;17,3;1,71;Muy bueno / Oso ona
01/06/2025;12:00;1;22;21;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;313;84;1011,4;163,7;17,4;1,77;Muy bueno / Oso ona
01/06/2025;11:00;1;23;22;Muy bueno / Oso ona;10,79;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;320;83;1011,4;142,8;17,5;1,88;Muy bueno / Oso ona
01/06/2025;10:00;2;26;24;Muy bueno / Oso ona;11,42;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;295;83;1011,1;216,5;17,7;1,38;Muy bueno / Oso ona
01/06/2025;09:00;1;24;23;Muy bueno / Oso ona;11,88;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;292;91;1011;91,1;16,8;1,35;Muy bueno / Oso ona
01/06/2025;08:00;1;23;22;Muy bueno / Oso ona;12,25;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;1;Muy bueno / Oso ona;289;92;1010,7;80,3;16,7;1,13;Muy bueno / Oso ona
01/06/2025;07:00;1;20;19;Muy bueno / Oso ona;12,88;Muy bueno / Oso ona;8;Muy bueno / Oso ona;1;Muy bueno / Oso ona;298;89;1010,3;40,3;17,1;0,82;Muy bueno / Oso ona
01/06/2025;06:00;1;15;14;Muy bueno / Oso ona;13,42;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;1;Muy bueno / Oso ona;301;90;1010,2;20,5;16,8;0,61;Muy bueno / Oso ona
01/06/2025;05:00;1;15;14;Muy bueno / Oso ona;14,71;Muy bueno / Oso ona;9;Muy bueno / Oso ona;2;Muy bueno / Oso ona;343;93;1010,2;1;16,7;0,36;Muy bueno / Oso ona
01/06/2025;04:00;1;19;19;Muy bueno / Oso ona;15,42;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;346;91;1010,1;0,3;16,9;0,29;Muy bueno / Oso ona
01/06/2025;03:00;0;17;16;Muy bueno / Oso ona;15,88;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;306;93;1010,5;0,3;16,5;0,81;Muy bueno / Oso ona
01/06/2025;02:00;0;14;14;Muy bueno / Oso ona;16,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;305;93;1010,7;0,3;16,3;1,27;Muy bueno / Oso ona
01/06/2025;01:00;1;21;20;Muy bueno / Oso ona;16,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;346;94;1011,6;0,3;16,3;0,8;Muy bueno / Oso ona
31/05/2025;24:00;0;18;18;Muy bueno / Oso ona;17,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;338;89;1011,8;0,3;16,8;0,86;Muy bueno / Oso ona
31/05/2025;23:00;1;19;18;Muy bueno / Oso ona;17,92;Muy bueno / Oso ona;11,21;Bueno / Ona;1;Muy bueno / Oso ona;327;90;1012,4;0,3;17;0,99;Bueno / Ona
31/05/2025;22:00;0;18;17;Muy bueno / Oso ona;18,63;Muy bueno / Oso ona;11,54;Bueno / Ona;2;Muy bueno / Oso ona;338;87;1012,7;0,3;17,3;0,81;Bueno / Ona
31/05/2025;21:00;0;19;18;Muy bueno / Oso ona;19,21;Muy bueno / Oso ona;11,92;Bueno / Ona;1;Muy bueno / Oso ona;325;88;1011,9;0,3;17,4;1,06;Bueno / Ona
31/05/2025;20:00;1;20;20;Muy bueno / Oso ona;19,96;Muy bueno / Oso ona;12,33;Bueno / Ona;2;Muy bueno / Oso ona;322;89;1012,1;4,2;17,3;1,19;Bueno / Ona
31/05/2025;19:00;1;19;19;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,79;Bueno / Ona;2;Muy bueno / Oso ona;319;89;1011,8;15,6;17,2;1,72;Bueno / Ona
31/05/2025;18:00;1;20;20;Muy bueno / Oso ona;21;Bueno / Ona;13,08;Bueno / Ona;2;Muy bueno / Oso ona;313;85;1011,6;36,5;17,9;2,26;Bueno / Ona
31/05/2025;17:00;1;21;20;Muy bueno / Oso ona;21,42;Bueno / Ona;13,29;Bueno / Ona;2;Muy bueno / Oso ona;307;83;1011,6;100,7;18,5;2,24;Bueno / Ona
31/05/2025;16:00;1;19;18;Muy bueno / Oso ona;21,54;Bueno / Ona;13,33;Bueno / Ona;2;Muy bueno / Oso ona;310;80;1011,7;221,8;18,9;3,11;Bueno / Ona
31/05/2025;15:00;1;15;14;Muy bueno / Oso ona;21,88;Bueno / Ona;13,54;Bueno / Ona;2;Muy bueno / Oso ona;305;74;1011,7;490,7;20,6;3,08;Bueno / Ona
31/05/2025;14:00;1;17;16;Muy bueno / Oso ona;22,58;Bueno / Ona;13,88;Bueno / Ona;2;Muy bueno / Oso ona;304;70;1011,9;930,1;22,4;2,5;Bueno / Ona
31/05/2025;13:00;1;20;19;Muy bueno / Oso ona;23,29;Bueno / Ona;14,17;Bueno / Ona;2;Muy bueno / Oso ona;308;70;1012,5;980,6;22,7;1,58;Bueno / Ona
31/05/2025;12:00;2;26;23;Muy bueno / Oso ona;24,33;Bueno / Ona;14,29;Bueno / Ona;2;Muy bueno / Oso ona;350;70;1012,8;784,8;22,7;0,76;Bueno / Ona
31/05/2025;11:00;2;28;25;Muy bueno / Oso ona;25,21;Bueno / Ona;14,38;Bueno / Ona;2;Muy bueno / Oso ona;326;73;1012,7;512;21,2;0,82;Bueno / Ona
31/05/2025;10:00;2;31;28;Muy bueno / Oso ona;25,96;Bueno / Ona;14,46;Bueno / Ona;2;Muy bueno / Oso ona;292;79;1012,7;304,1;19,6;1,31;Bueno / Ona
31/05/2025;09:00;2;30;29;Muy bueno / Oso ona;27,54;Bueno / Ona;14,83;Bueno / Ona;3;Muy bueno / Oso ona;314;80;1012,8;249,8;19,3;0,8;Bueno / Ona
31/05/2025;08:00;1;27;26;Muy bueno / Oso ona;28;Bueno / Ona;14,67;Bueno / Ona;2;Muy bueno / Oso ona;57;83;1012,5;104,9;18,6;0,57;Bueno / Ona
31/05/2025;07:00;1;25;24;Muy bueno / Oso ona;28,04;Bueno / Ona;14,54;Bueno / Ona;2;Muy bueno / Oso ona;73;86;1012,2;39,7;18,1;0,65;Bueno / Ona
31/05/2025;06:00;1;27;26;Muy bueno / Oso ona;28,67;Bueno / Ona;14,71;Bueno / Ona;2;Muy bueno / Oso ona;63;88;1012;13,4;17,8;0,66;Bueno / Ona
31/05/2025;05:00;1;30;29;Muy bueno / Oso ona;28,33;Bueno / Ona;14,54;Bueno / Ona;2;Muy bueno / Oso ona;21;89;1011,9;1,7;17,6;0,86;Bueno / Ona
31/05/2025;04:00;1;26;26;Muy bueno / Oso ona;28,38;Bueno / Ona;14,46;Bueno / Ona;2;Muy bueno / Oso ona;42;88;1012;0,3;17,7;0,79;Bueno / Ona
31/05/2025;03:00;1;28;27;Muy bueno / Oso ona;28,63;Bueno / Ona;14,54;Bueno / Ona;2;Muy bueno / Oso ona;26;89;1012;0,3;17,7;0,81;Bueno / Ona
31/05/2025;02:00;1;24;23;Muy bueno / Oso ona;28,83;Bueno / Ona;14,63;Bueno / Ona;3;Muy bueno / Oso ona;21;90;1011,9;0,3;17,6;0,78;Bueno / Ona
31/05/2025;01:00;1;24;22;Muy bueno / Oso ona;29,21;Bueno / Ona;14,75;Bueno / Ona;3;Muy bueno / Oso ona;331;91;1012,1;0,3;17,7;0,6;Bueno / Ona
30/05/2025;24:00;1;17;16;Muy bueno / Oso ona;29,54;Bueno / Ona;14,75;Bueno / Ona;3;Muy bueno / Oso ona;308;94;1012,1;0,3;17,2;2,07;Bueno / Ona
30/05/2025;23:00;1;19;19;Muy bueno / Oso ona;29,88;Bueno / Ona;14,71;Bueno / Ona;3;Muy bueno / Oso ona;307;84;1010,9;0,3;19;2,69;Bueno / Ona
30/05/2025;22:00;1;15;14;Muy bueno / Oso ona;30,38;Bueno / Ona;14,96;Bueno / Ona;3;Muy bueno / Oso ona;111;83;1010;0,3;20;3,01;Bueno / Ona
30/05/2025;21:00;1;21;20;Muy bueno / Oso ona;31,88;Bueno / Ona;15,33;Bueno / Ona;3;Muy bueno / Oso ona;95;88;1012;0,3;19,8;0,93;Bueno / Ona
30/05/2025;20:00;1;25;24;Muy bueno / Oso ona;33,67;Bueno / Ona;15,58;Bueno / Ona;4;Muy bueno / Oso ona;106;85;1011,2;6,5;20,3;2,02;Bueno / Ona
30/05/2025;19:00;1;27;26;Muy bueno / Oso ona;33,21;Bueno / Ona;15,21;Bueno / Ona;4;Muy bueno / Oso ona;120;83;1011,4;8,6;20,6;3,04;Bueno / Ona
30/05/2025;18:00;1;38;37;Muy bueno / Oso ona;32,88;Bueno / Ona;14,88;Bueno / Ona;4;Muy bueno / Oso ona;131;83;1013,1;4,9;20,3;1,76;Bueno / Ona
30/05/2025;17:00;1;22;21;Muy bueno / Oso ona;32,25;Bueno / Ona;14,42;Bueno / Ona;6;Muy bueno / Oso ona;314;85;1011,7;22,6;19,1;3,04;Bueno / Ona
30/05/2025;16:00;1;14;13;Muy bueno / Oso ona;31,96;Bueno / Ona;14,13;Bueno / Ona;9;Muy bueno / Oso ona;313;75;1010,6;158,5;21,3;3,19;Bueno / Ona
30/05/2025;15:00;1;13;12;Muy bueno / Oso ona;31,79;Bueno / Ona;13,88;Bueno / Ona;11;Muy bueno / Oso ona;292;65;1010,3;820,2;24,8;3,63;Bueno / Ona
30/05/2025;14:00;2;15;12;Muy bueno / Oso ona;31,33;Bueno / Ona;13,54;Bueno / Ona;9;Muy bueno / Oso ona;301;65;1010,7;860,8;24,5;3,77;Bueno / Ona
30/05/2025;13:00;3;23;19;Muy bueno / Oso ona;30,71;Bueno / Ona;13,17;Bueno / Ona;8;Muy bueno / Oso ona;299;59;1010,3;1040,5;27,2;3,22;Bueno / Ona
30/05/2025;12:00;6;38;30;Muy bueno / Oso ona;29,42;Bueno / Ona;12,71;Bueno / Ona;8;Muy bueno / Oso ona;333;54;1010,4;1020,7;29,3;0,38;Bueno / Ona
30/05/2025;11:00;5;38;30;Muy bueno / Oso ona;28,25;Bueno / Ona;12,21;Bueno / Ona;8;Muy bueno / Oso ona;296;69;1010,8;632,7;23,2;2,12;Bueno / Ona
30/05/2025;10:00;9;64;51;Bueno / Ona;27,42;Bueno / Ona;11,79;Bueno / Ona;9;Muy bueno / Oso ona;296;65;1010,1;412,2;23,4;3,25;Bueno / Ona
30/05/2025;09:00;10;61;47;Bueno / Ona;25,83;Bueno / Ona;11,21;Bueno / Ona;16;Muy bueno / Oso ona;125;49;1009,6;479;28;0,99;Bueno / Ona
30/05/2025;08:00;26;96;57;Bueno / Ona;25,5;Bueno / Ona;11,17;Bueno / Ona;17;Muy bueno / Oso ona;151;60;1009,9;444,3;23,7;2,52;Bueno / Ona
30/05/2025;07:00;47;129;58;Bueno / Ona;25,17;Bueno / Ona;11,08;Bueno / Ona;14;Muy bueno / Oso ona;115;71;1010;233,5;20,4;1,31;Bueno / Ona
30/05/2025;06:00;21;82;51;Bueno / Ona;24,54;Bueno / Ona;;Sin datos / Daturik gabe;10;Muy bueno / Oso ona;120;79;1009,7;69,2;18,3;1,55;Bueno / Ona
30/05/2025;05:00;12;61;43;Bueno / Ona;24,5;Bueno / Ona;;Sin datos / Daturik gabe;6;Muy bueno / Oso ona;125;83;1009,6;5,6;17,7;1,67;Bueno / Ona
30/05/2025;04:00;8;45;34;Muy bueno / Oso ona;24,29;Bueno / Ona;;Sin datos / Daturik gabe;6;Muy bueno / Oso ona;130;84;1009,5;0,3;18;1,52;Bueno / Ona
30/05/2025;03:00;2;27;24;Muy bueno / Oso ona;24;Bueno / Ona;;Sin datos / Daturik gabe;7;Muy bueno / Oso ona;127;85;1009,5;0,3;18,4;1,3;Bueno / Ona
30/05/2025;02:00;3;38;34;Muy bueno / Oso ona;23,75;Bueno / Ona;;Sin datos / Daturik gabe;8;Muy bueno / Oso ona;113;82;1009,7;0,3;19,3;0,97;Bueno / Ona
30/05/2025;01:00;6;47;39;Muy bueno / Oso ona;23,29;Bueno / Ona;9,92;Muy bueno / Oso ona;7;Muy bueno / Oso ona;116;79;1009,9;0,3;20;1,25;Bueno / Ona
29/05/2025;24:00;1;25;24;Muy bueno / Oso ona;22,92;Bueno / Ona;9,83;Muy bueno / Oso ona;7;Muy bueno / Oso ona;145;75;1010,1;0,3;20,9;1,8;Bueno / Ona
