Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);P (mBar);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
26/12/2024;21:00;39;92;32;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;160;97;1020,1;0,3;8,6;1,22;Muy bueno / Oso ona
26/12/2024;20:00;56;123;36;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;135;95;1020,2;0,3;8,9;1,06;Muy bueno / Oso ona
26/12/2024;19:00;45;104;36;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;101;91;1020;0,3;9,9;0,32;Muy bueno / Oso ona
26/12/2024;18:00;27;81;41;Bueno / Ona;8,38;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;328;89;1019,5;0,4;10,5;0,52;Bueno / Ona
26/12/2024;17:00;15;66;43;Bueno / Ona;7,92;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;276;86;1019,3;9,3;11,1;1,01;Bueno / Ona
26/12/2024;16:00;11;49;33;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;281;78;1019;26,8;12,8;1,16;Muy bueno / Oso ona
26/12/2024;15:00;11;44;28;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;297;77;1019;101,7;13,1;1,18;Muy bueno / Oso ona
26/12/2024;14:00;5;26;18;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;172;77;1019,3;374;13,1;0,63;Muy bueno / Oso ona
26/12/2024;13:00;6;32;22;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;133;79;1019,9;357,1;12,5;0,34;Muy bueno / Oso ona
26/12/2024;12:00;5;28;21;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;112;83;1020,4;188;11,1;0,3;Muy bueno / Oso ona
26/12/2024;11:00;2;23;20;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;133;88;1020,9;107,7;10,1;0,66;Muy bueno / Oso ona
26/12/2024;10:00;1;20;19;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3;Muy bueno / Oso ona;96;90;1020,9;34,1;9,6;1,21;Muy bueno / Oso ona
26/12/2024;09:00;2;26;24;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;87;91;1020,6;12,5;9,4;1,29;Muy bueno / Oso ona
26/12/2024;08:00;1;21;20;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;75;92;1020,2;1,2;9,5;0,97;Muy bueno / Oso ona
26/12/2024;07:00;3;25;21;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;85;92;1019,9;0,3;9,8;0,98;Muy bueno / Oso ona
26/12/2024;06:00;1;16;14;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;65;92;1019,6;0,3;9,9;0,95;Muy bueno / Oso ona
26/12/2024;05:00;0;14;13;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;73;91;1019,7;0,3;10,1;1,09;Muy bueno / Oso ona
26/12/2024;04:00;0;12;11;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;83;90;1019,8;0,3;10,6;0,83;Muy bueno / Oso ona
26/12/2024;03:00;0;10;10;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;80;90;1019,8;0,3;10,8;0,65;Muy bueno / Oso ona
26/12/2024;02:00;0;10;10;Muy bueno / Oso ona;8;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;75;89;1019,6;0,3;10,9;0,72;Muy bueno / Oso ona
26/12/2024;01:00;0;12;12;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;76;89;1019,7;0,3;10,9;0,81;Muy bueno / Oso ona
25/12/2024;24:00;1;19;18;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;91;88;1020,2;0,3;11,3;0,75;Muy bueno / Oso ona
25/12/2024;23:00;0;27;26;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;60;89;1020,6;0,3;11,4;0,44;Muy bueno / Oso ona
25/12/2024;22:00;0;25;24;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;23;87;1020,8;0,3;11,8;0,21;Muy bueno / Oso ona
25/12/2024;21:00;0;16;16;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;88;86;1021;0,3;11,7;0,36;Muy bueno / Oso ona
25/12/2024;20:00;0;15;15;Muy bueno / Oso ona;10,04;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;83;87;1021,3;0,3;11,6;0,68;Muy bueno / Oso ona
25/12/2024;19:00;1;22;21;Muy bueno / Oso ona;10,21;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;35;88;1021,1;0,3;12;0,27;Muy bueno / Oso ona
25/12/2024;18:00;1;23;22;Muy bueno / Oso ona;10,25;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;117;88;1020,8;0,3;12,2;0,42;Muy bueno / Oso ona
25/12/2024;17:00;0;15;15;Muy bueno / Oso ona;10,13;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;296;87;1020,7;6,7;12,5;0,37;Muy bueno / Oso ona
25/12/2024;16:00;0;11;11;Muy bueno / Oso ona;10,04;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;3;86;1020,9;55,4;12,6;0,73;Muy bueno / Oso ona
25/12/2024;15:00;0;10;10;Muy bueno / Oso ona;10,04;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;23;85;1021,1;100,1;12,6;1,39;Muy bueno / Oso ona
25/12/2024;14:00;0;12;11;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;3;80;1021,3;103,4;13,7;0,45;Muy bueno / Oso ona
25/12/2024;13:00;1;12;11;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;349;82;1021,8;135;13,5;0,26;Muy bueno / Oso ona
25/12/2024;12:00;1;10;10;Muy bueno / Oso ona;10,04;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;7;85;1022,6;132,8;12,9;0,66;Muy bueno / Oso ona
25/12/2024;11:00;1;12;11;Muy bueno / Oso ona;10,04;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;342;90;1023,3;104,3;12,5;0,7;Muy bueno / Oso ona
25/12/2024;10:00;1;26;25;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;293;95;1023,2;56,9;12;0,96;Muy bueno / Oso ona
25/12/2024;09:00;1;27;25;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;305;98;1022,9;33,2;11,5;0,53;Muy bueno / Oso ona
25/12/2024;08:00;0;18;18;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;352;98;1022,6;2;11,4;0,36;Muy bueno / Oso ona
25/12/2024;07:00;0;19;19;Muy bueno / Oso ona;9;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;352;97;1022,4;0,4;11,7;0,18;Muy bueno / Oso ona
25/12/2024;06:00;0;19;19;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;43;96;1022,3;0,5;12;0,15;Muy bueno / Oso ona
25/12/2024;05:00;0;13;13;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;354;96;1022,4;0,5;12,1;0,1;Muy bueno / Oso ona
25/12/2024;04:00;0;14;14;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;346;98;1022,7;0,5;11,6;0,36;Muy bueno / Oso ona
25/12/2024;03:00;0;18;18;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;342;98;1022,9;0,4;11,5;0,48;Muy bueno / Oso ona
25/12/2024;02:00;0;23;23;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;328;97;1023;0,5;11,9;0,21;Muy bueno / Oso ona
25/12/2024;01:00;1;35;35;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;331;98;1023,3;0,5;11,6;0,42;Muy bueno / Oso ona
24/12/2024;24:00;1;33;32;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;360;97;1023,6;0,5;12;0,11;Muy bueno / Oso ona
24/12/2024;23:00;0;29;29;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;5;97;1023,6;0,5;11,8;0,2;Muy bueno / Oso ona
24/12/2024;22:00;0;30;30;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;343;97;1023,6;0,5;11,8;0,3;Muy bueno / Oso ona
24/12/2024;21:00;1;45;44;Bueno / Ona;6,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2;Muy bueno / Oso ona;334;99;1023,6;0,5;11,4;0,55;Bueno / Ona
24/12/2024;20:00;0;33;33;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;317;98;1023,8;0,5;11,5;0,69;Muy bueno / Oso ona
24/12/2024;19:00;0;31;31;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3;Muy bueno / Oso ona;325;97;1023,5;0,5;11,3;0,84;Muy bueno / Oso ona
24/12/2024;18:00;0;31;31;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;309;99;1023,3;0,5;11;1,44;Muy bueno / Oso ona
24/12/2024;17:00;0;23;22;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;316;98;1023,1;3,9;11,1;1,77;Muy bueno / Oso ona
24/12/2024;16:00;1;21;20;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;323;96;1023;21,9;11,2;1,6;Muy bueno / Oso ona
24/12/2024;15:00;1;21;20;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;318;97;1023;43,8;11,1;2,15;Muy bueno / Oso ona
24/12/2024;14:00;1;25;24;Muy bueno / Oso ona;8,71;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;318;99;1022,8;51,1;11;1,96;Muy bueno / Oso ona
24/12/2024;13:00;4;50;44;Bueno / Ona;9,08;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;320;95;1022,9;44,9;11,4;0,63;Bueno / Ona
24/12/2024;12:00;2;43;40;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;147;96;1023,3;49,9;10,9;0,3;Muy bueno / Oso ona
24/12/2024;11:00;2;36;34;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;100;96;1023,7;68,5;10,5;0,27;Muy bueno / Oso ona
24/12/2024;10:00;4;47;42;Bueno / Ona;9,92;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;109;97;1023,5;52,1;10;0,47;Bueno / Ona
24/12/2024;09:00;8;61;49;Bueno / Ona;10,21;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;87;98;1023,5;17,5;9,2;0,8;Bueno / Ona
24/12/2024;08:00;2;46;43;Bueno / Ona;10,5;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;98;96;1023,4;1,3;9,3;0,7;Bueno / Ona
24/12/2024;07:00;1;35;33;Muy bueno / Oso ona;10,88;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;84;94;1023,1;0,4;9,4;0,6;Muy bueno / Oso ona
24/12/2024;06:00;0;24;24;Muy bueno / Oso ona;11,42;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;74;96;1023,2;0,5;9,3;0,52;Muy bueno / Oso ona
24/12/2024;05:00;0;18;18;Muy bueno / Oso ona;12;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;143;96;1023,6;0,5;9,1;0,58;Muy bueno / Oso ona
24/12/2024;04:00;0;15;15;Muy bueno / Oso ona;12,58;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;87;96;1023,8;0,5;9,3;0,13;Muy bueno / Oso ona
24/12/2024;03:00;0;15;15;Muy bueno / Oso ona;12,92;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;156;97;1024;0,5;8,9;0,52;Muy bueno / Oso ona
24/12/2024;02:00;0;11;11;Muy bueno / Oso ona;13,13;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;333;97;1024,3;0,5;9,1;0,3;Muy bueno / Oso ona
24/12/2024;01:00;0;12;12;Muy bueno / Oso ona;13,46;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;323;96;1024,8;0,5;9;0,91;Muy bueno / Oso ona
23/12/2024;24:00;0;19;19;Muy bueno / Oso ona;13,58;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;110;94;1025,1;0,3;9;0,86;Muy bueno / Oso ona
23/12/2024;23:00;0;21;21;Muy bueno / Oso ona;13,75;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;107;90;1025,1;0,3;9,1;0,97;Muy bueno / Oso ona
23/12/2024;22:00;0;22;22;Muy bueno / Oso ona;13,96;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;71;84;1025;0,3;9,7;0,47;Muy bueno / Oso ona
23/12/2024;21:00;0;19;19;Muy bueno / Oso ona;13,96;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;2;78;1025,2;0,3;10,1;0,71;Muy bueno / Oso ona
23/12/2024;20:00;0;11;11;Muy bueno / Oso ona;14;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;22;72;1025,2;0,3;10,4;1,99;Muy bueno / Oso ona
23/12/2024;19:00;0;22;22;Muy bueno / Oso ona;14,29;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;325;68;1024,6;0,3;11;1,92;Muy bueno / Oso ona
23/12/2024;18:00;0;25;24;Muy bueno / Oso ona;14,38;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;325;72;1024,3;0,4;10,6;1,82;Muy bueno / Oso ona
23/12/2024;17:00;0;21;20;Muy bueno / Oso ona;14,63;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;322;76;1023,8;7,5;10,5;2,07;Muy bueno / Oso ona
23/12/2024;16:00;0;12;12;Muy bueno / Oso ona;14,96;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;359;86;1023,5;35,9;9,4;1,98;Muy bueno / Oso ona
23/12/2024;15:00;0;11;11;Muy bueno / Oso ona;15,13;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;324;76;1023;68,3;10,4;2,7;Muy bueno / Oso ona
23/12/2024;14:00;1;11;10;Muy bueno / Oso ona;14,83;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;352;75;1023,1;119,3;10,5;2,91;Muy bueno / Oso ona
23/12/2024;13:00;1;11;10;Muy bueno / Oso ona;14,42;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;323;67;1023;110,1;11,4;3,47;Muy bueno / Oso ona
23/12/2024;12:00;1;11;10;Muy bueno / Oso ona;14;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;317;68;1023,6;233,5;11,4;3,86;Muy bueno / Oso ona
23/12/2024;11:00;1;12;11;Muy bueno / Oso ona;13,67;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;321;69;1024;154,2;11,1;3,57;Muy bueno / Oso ona
23/12/2024;10:00;0;11;11;Muy bueno / Oso ona;13,38;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;317;66;1023,5;88,5;11,3;4,21;Muy bueno / Oso ona
23/12/2024;09:00;0;11;11;Muy bueno / Oso ona;13,04;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;316;65;1022,9;43,9;11;4,16;Muy bueno / Oso ona
23/12/2024;08:00;0;13;13;Muy bueno / Oso ona;12,58;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;320;69;1022,3;3,3;10,8;3,54;Muy bueno / Oso ona
23/12/2024;07:00;0;11;11;Muy bueno / Oso ona;12,13;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;317;67;1022,2;0,3;10,7;4,12;Muy bueno / Oso ona
23/12/2024;06:00;0;10;10;Muy bueno / Oso ona;11,67;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;319;71;1021,6;0,3;10,6;3,35;Muy bueno / Oso ona
23/12/2024;05:00;0;9;9;Muy bueno / Oso ona;11,21;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;318;71;1021,4;0,3;10,6;3,53;Muy bueno / Oso ona
23/12/2024;04:00;;8;;Sin datos / Daturik gabe;10,79;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;316;75;1021,6;0,3;10,3;3,66;Muy bueno / Oso ona
23/12/2024;03:00;0;8;8;Muy bueno / Oso ona;10,58;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;317;86;1021,5;0,4;9,4;2,65;Muy bueno / Oso ona
23/12/2024;02:00;0;8;8;Muy bueno / Oso ona;10,42;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;319;78;1021,2;0,3;10,3;3,53;Muy bueno / Oso ona
23/12/2024;01:00;0;8;8;Muy bueno / Oso ona;10,25;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;325;78;1021,1;0,3;10,5;3,05;Muy bueno / Oso ona
22/12/2024;24:00;;9;;Sin datos / Daturik gabe;10,13;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;319;75;1021;0,3;11;4,04;Muy bueno / Oso ona
22/12/2024;23:00;0;10;10;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;322;81;1020,9;0,3;10,7;2,77;Muy bueno / Oso ona
22/12/2024;22:00;0;15;15;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;314;89;1020,8;0,4;9,6;3;Muy bueno / Oso ona
22/12/2024;21:00;0;13;13;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;313;84;1020,8;0,4;10,1;4,1;Muy bueno / Oso ona
22/12/2024;20:00;0;18;18;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;311;91;1020,7;0,4;10,1;2,77;Muy bueno / Oso ona
22/12/2024;19:00;0;14;14;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;308;93;1020,5;0,4;9,9;4,14;Muy bueno / Oso ona
22/12/2024;18:00;0;13;13;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;310;82;1019,8;0,4;11,5;3,87;Muy bueno / Oso ona
22/12/2024;17:00;0;10;10;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;314;87;1019,5;2,5;10,9;4,69;Muy bueno / Oso ona
22/12/2024;16:00;0;10;10;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;315;97;1019;18,3;10,8;5,45;Muy bueno / Oso ona
22/12/2024;15:00;0;11;11;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;311;96;1018,1;36,2;11,5;6,41;Muy bueno / Oso ona
22/12/2024;14:00;0;12;12;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;289;77;1017,8;45,1;13,9;3,11;Muy bueno / Oso ona
22/12/2024;13:00;1;11;10;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3;Muy bueno / Oso ona;278;74;1018,7;130,4;14,4;2,69;Muy bueno / Oso ona
22/12/2024;12:00;1;15;14;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;304;72;1019,7;68,1;14,5;2,64;Muy bueno / Oso ona
22/12/2024;11:00;5;37;29;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;315;74;1020,4;208,2;13,9;0,31;Muy bueno / Oso ona
22/12/2024;10:00;6;45;36;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;88;81;1020,6;52,9;11,8;0,59;Muy bueno / Oso ona
22/12/2024;09:00;5;44;37;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;82;85;1020,6;22,6;10,4;0,97;Muy bueno / Oso ona
22/12/2024;08:00;3;38;33;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;86;85;1020,8;1,9;10;1,26;Muy bueno / Oso ona
22/12/2024;07:00;4;37;32;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;85;86;1021,1;0,3;9,8;1,45;Muy bueno / Oso ona
22/12/2024;06:00;2;35;32;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;101;88;1021,2;0,3;9,6;1,57;Muy bueno / Oso ona
22/12/2024;05:00;1;32;31;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;91;89;1021,5;0,3;9,6;1,31;Muy bueno / Oso ona
22/12/2024;04:00;1;35;34;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;94;88;1021,7;0,3;10,2;0,97;Muy bueno / Oso ona
22/12/2024;03:00;3;44;40;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;77;85;1021,7;0,3;10,8;1,03;Muy bueno / Oso ona
22/12/2024;02:00;3;38;34;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;85;89;1021,6;0,3;11,1;1,34;Muy bueno / Oso ona
22/12/2024;01:00;3;39;35;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;89;90;1022;0,3;11,5;0,87;Muy bueno / Oso ona
21/12/2024;24:00;4;39;33;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;97;92;1022,8;0,3;11,3;1,17;Muy bueno / Oso ona
21/12/2024;23:00;5;43;36;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;89;93;1022,9;0,3;11,3;0,97;Muy bueno / Oso ona
21/12/2024;22:00;10;54;40;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;83;94;1022,9;0,3;11,3;0,72;Muy bueno / Oso ona
21/12/2024;21:00;14;64;43;Bueno / Ona;8,25;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;85;93;1022,9;0,3;11,2;0,85;Bueno / Ona
21/12/2024;20:00;12;61;44;Bueno / Ona;8,29;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;86;93;1023,1;0,3;11,3;0,68;Bueno / Ona
21/12/2024;19:00;7;56;45;Bueno / Ona;8,29;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;93;92;1023,1;0,3;11,4;1,07;Bueno / Ona
21/12/2024;18:00;4;53;48;Bueno / Ona;8,29;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;99;92;1023,1;0,3;11,4;0,82;Bueno / Ona
