Date;Hour  (GMT);Benceno (µg/m3);CO (mg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
11/07/2024;20:00;0,05;0,4;9;8;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;16,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Muy bueno / Oso ona
11/07/2024;19:00;0,05;0,36;7;6;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;16,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Muy bueno / Oso ona
11/07/2024;18:00;0,08;0,32;10;8;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;16,75;Muy bueno / Oso ona;11,21;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
11/07/2024;17:00;0,16;0,27;12;11;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;16,96;Muy bueno / Oso ona;11,38;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
11/07/2024;16:00;0,05;0,23;14;11;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;17,04;Muy bueno / Oso ona;11,5;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
11/07/2024;15:00;0,07;0,28;11;8;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;17,13;Muy bueno / Oso ona;11,58;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
11/07/2024;14:00;0,07;0,31;12;8;Muy bueno / Oso ona;97;97;Bueno / Ona;17,08;Muy bueno / Oso ona;11,58;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
11/07/2024;13:00;0,16;0,33;10;9;Muy bueno / Oso ona;112;112;Bueno / Ona;16,96;Muy bueno / Oso ona;11,5;Bueno / Ona;7;Muy bueno / Oso ona;Bueno / Ona
11/07/2024;12:00;0,1;0,33;13;10;Muy bueno / Oso ona;100;100;Bueno / Ona;16,88;Muy bueno / Oso ona;11,29;Bueno / Ona;7;Muy bueno / Oso ona;Bueno / Ona
11/07/2024;11:00;0,17;0,42;27;19;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;16,96;Muy bueno / Oso ona;11,21;Bueno / Ona;7;Muy bueno / Oso ona;Bueno / Ona
11/07/2024;10:00;0,28;0,44;32;21;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;16,96;Muy bueno / Oso ona;11,08;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
11/07/2024;09:00;0,31;0,51;47;28;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
11/07/2024;08:00;0,23;0,48;43;24;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
11/07/2024;07:00;0,32;0,54;48;27;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;17,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Muy bueno / Oso ona
11/07/2024;06:00;0,38;0,55;46;26;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;17,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Muy bueno / Oso ona
11/07/2024;05:00;0,23;0,53;48;23;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;17,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Muy bueno / Oso ona
11/07/2024;04:00;0,11;0,49;20;16;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;16,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Muy bueno / Oso ona
11/07/2024;03:00;0,67;0,44;14;13;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;16,46;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
11/07/2024;02:00;0,15;0,44;11;10;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;16,25;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
11/07/2024;01:00;0,16;0,45;12;12;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;15,92;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;24:00;0,09;0,43;11;11;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;15,54;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;23:00;0,06;0,42;13;12;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;15,25;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;22:00;0,06;0,4;10;9;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;15,13;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;21:00;0,08;0,39;15;12;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;15,29;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;20:00;0,06;0,33;15;14;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;15,38;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;19:00;0,14;0,29;13;12;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;15,25;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;18:00;0,37;0,26;10;8;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;15,13;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;17:00;0,2;0,24;9;7;Muy bueno / Oso ona;82;82;Bueno / Ona;15,25;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
10/07/2024;16:00;0,14;0,23;12;8;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;15,38;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;15:00;0,53;0,28;15;10;Muy bueno / Oso ona;82;82;Bueno / Ona;15,38;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Bueno / Ona
10/07/2024;14:00;0,37;0,32;17;13;Muy bueno / Oso ona;93;93;Bueno / Ona;15,42;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
10/07/2024;13:00;0,14;0,32;14;9;Muy bueno / Oso ona;83;83;Bueno / Ona;15,29;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
10/07/2024;12:00;0,15;0,36;24;16;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;15,17;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;11:00;0,27;0,44;31;19;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;14,83;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;10:00;0,34;0,52;44;24;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;14,54;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;09:00;0,2;0,52;44;22;Muy bueno / Oso ona;37;37;Muy bueno / Oso ona;14,29;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;08:00;0,14;0,51;45;19;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;14,13;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;07:00;0,1;0,52;39;16;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;14,42;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;06:00;0,19;0,55;41;16;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;14,75;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;05:00;0,13;0,48;31;16;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;15,08;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;04:00;0,23;0,46;14;11;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;15,33;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;03:00;0,12;0,49;23;19;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;15,54;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;02:00;0,07;0,48;24;22;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;16,04;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
10/07/2024;01:00;0,06;0,47;9;8;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;16,67;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;24:00;0,06;0,47;11;11;Muy bueno / Oso ona;29;29;Muy bueno / Oso ona;17,71;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;23:00;0,05;0,47;15;14;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;17,75;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;22:00;0,11;0,45;16;15;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;17,71;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;21:00;0,09;0,47;24;19;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;17,54;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;20:00;0,11;0,46;21;18;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;17,29;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;19:00;0,11;0,47;24;21;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;17,29;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;18:00;0,28;0,44;46;38;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;17,25;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;17:00;0,3;0,4;23;20;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;17,17;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;16:00;0,05;0,4;16;13;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;17,29;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;15:00;0,06;0,39;17;14;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;17,5;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;14:00;0,13;0,41;19;14;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;17,75;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;13:00;0,22;0,39;19;12;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;17,88;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;12:00;;0,36;15;11;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;18,46;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;11:00;;0,42;22;14;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;19,13;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;10:00;;0,43;27;19;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;19,33;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;09:00;0,26;0,44;47;32;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;19,33;Muy bueno / Oso ona;9;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;08:00;0,89;0,48;62;37;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;19,29;Muy bueno / Oso ona;9;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;07:00;0,25;0,5;45;33;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;18,96;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;06:00;0,18;0,54;46;33;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;18,75;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;05:00;0,2;0,53;44;33;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;18,46;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;04:00;0,13;0,45;19;18;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;18,29;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;03:00;0,17;0,44;14;13;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;18,29;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;02:00;0,15;0,43;18;17;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;17,88;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
09/07/2024;01:00;0,23;0,44;19;18;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;17,42;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
08/07/2024;24:00;0,84;0,43;11;11;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;16,5;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
08/07/2024;23:00;0,92;0,42;10;10;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;16,71;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
08/07/2024;22:00;0,41;0,43;22;21;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;16,96;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
08/07/2024;21:00;0,05;0,4;26;24;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;16,92;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
08/07/2024;20:00;0,07;0,37;19;14;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;16,88;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
08/07/2024;19:00;0,06;0,31;18;16;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;16,75;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
08/07/2024;18:00;0,12;0,28;17;12;Muy bueno / Oso ona;82;82;Bueno / Ona;16,92;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
08/07/2024;17:00;0,36;0,22;13;9;Muy bueno / Oso ona;89;89;Bueno / Ona;17;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
08/07/2024;16:00;0,77;0,23;15;12;Muy bueno / Oso ona;90;90;Bueno / Ona;16,79;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
08/07/2024;15:00;1,23;0,23;17;13;Muy bueno / Oso ona;88;88;Bueno / Ona;16,5;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
08/07/2024;14:00;0,29;0,29;20;14;Muy bueno / Oso ona;88;88;Bueno / Ona;16,08;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
08/07/2024;13:00;0,11;0,3;24;17;Muy bueno / Oso ona;83;83;Bueno / Ona;15,71;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Bueno / Ona
08/07/2024;12:00;0,09;0,34;33;22;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;15,04;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
08/07/2024;11:00;0,11;0,35;17;12;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;14,42;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
08/07/2024;10:00;0,16;0,42;33;21;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;14,17;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Muy bueno / Oso ona
08/07/2024;09:00;0,23;0,53;43;23;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;14;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;10;Muy bueno / Oso ona;Muy bueno / Oso ona
08/07/2024;08:00;0,25;0,54;56;23;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;13,71;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;12;Muy bueno / Oso ona;Muy bueno / Oso ona
08/07/2024;07:00;0,25;0,56;58;23;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;13,42;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;11;Muy bueno / Oso ona;Muy bueno / Oso ona
08/07/2024;06:00;0,24;0,54;52;25;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;13,13;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
08/07/2024;05:00;0,19;0,5;40;26;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;12,83;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
08/07/2024;04:00;0,18;0,53;35;27;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;12,71;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
08/07/2024;03:00;0,23;0,51;27;24;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;12,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
08/07/2024;02:00;0,19;0,52;30;28;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;12,42;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
08/07/2024;01:00;0,15;0,5;19;19;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;12,25;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;24:00;0,1;0,49;19;18;Muy bueno / Oso ona;35;35;Muy bueno / Oso ona;12,17;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;23:00;0,12;0,44;14;13;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;11,83;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;22:00;0,12;0,44;17;16;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;11,54;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;21:00;0,18;0,4;21;14;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;11,5;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;20:00;0,2;0,35;8;7;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;11,58;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;19:00;0,21;0,34;9;9;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;11,79;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;18:00;0,1;0,32;8;7;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;11,71;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;17:00;0,11;0,32;4;4;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;11,71;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;16:00;0,13;0,32;4;3;Muy bueno / Oso ona;81;81;Bueno / Ona;11,67;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
07/07/2024;15:00;0,18;0,34;4;3;Muy bueno / Oso ona;83;83;Bueno / Ona;11,67;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
07/07/2024;14:00;0,06;0,36;5;4;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;11,63;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;13:00;0,16;0,39;10;8;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;11,5;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;12:00;0,04;0,43;13;11;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;11,25;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;11:00;0,07;0,37;8;8;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;11;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;10:00;0,08;0,43;14;9;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;10,71;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;09:00;0,15;0,45;24;14;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;10,63;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;08:00;0,19;0,45;34;18;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;10,5;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;07:00;0,09;0,45;23;16;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;10,25;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;06:00;0,06;0,42;14;11;Muy bueno / Oso ona;37;37;Muy bueno / Oso ona;10,21;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;05:00;0,06;0,42;17;14;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;10,25;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;04:00;0,05;0,4;8;8;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;10,17;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;03:00;0,04;0,4;4;4;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;10,04;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;02:00;0,03;0,38;4;4;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
07/07/2024;01:00;0,03;0,42;4;4;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;9,96;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
06/07/2024;24:00;0,03;0,42;4;4;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;10,13;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
06/07/2024;23:00;0,04;0,42;4;4;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;10,42;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
06/07/2024;22:00;0,07;0,42;6;6;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;10,67;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
06/07/2024;21:00;0,04;0,41;14;11;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;10,88;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
06/07/2024;20:00;0,15;0,41;6;6;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;11,08;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
06/07/2024;19:00;0,12;0,45;5;4;Muy bueno / Oso ona;83;83;Bueno / Ona;11,25;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Bueno / Ona
