Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
16/05/2024;15:00;1;8;6;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;60;7,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;14:00;1;7;5;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;53;7,58;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;13:00;1;5;3;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;46;7,63;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;12:00;1;5;3;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;39;7,63;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;11:00;1;6;4;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;34;7,75;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;10:00;1;6;4;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;30;7,88;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;09:00;2;12;10;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;24;7,96;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;08:00;12;46;28;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;23;8,25;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;07:00;14;51;30;Muy bueno / Oso ona;11;11;Muy bueno / Oso ona;27;8,46;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;06:00;8;46;33;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;33;8,42;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;05:00;2;30;27;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;39;8,21;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;04:00;1;22;20;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;39;8,17;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;03:00;0;15;14;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;39;8,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;02:00;0;15;14;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;39;8,21;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;01:00;0;8;8;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;40;8,33;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;24:00;0;9;9;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;42;8,38;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;23:00;0;11;11;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;42;8,54;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;22:00;1;18;17;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;43;8,71;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;21:00;1;36;34;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;45;8,79;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;20:00;1;36;34;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;49;8,71;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;19:00;1;27;25;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;52;8,67;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;18:00;1;25;22;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;56;8,71;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;17:00;2;17;14;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;57;8,79;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;16:00;3;29;25;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;55;8,83;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;15:00;1;13;11;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;50;9,04;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;14:00;1;11;8;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;42;9,13;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;13:00;3;18;14;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;35;9,25;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;12:00;2;16;13;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;30;9,42;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;11:00;2;12;9;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;25;9,42;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;10:00;3;14;10;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;20;9,42;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;09:00;7;28;18;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;15;9,58;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;08:00;22;67;33;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;14;9,83;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;07:00;28;82;40;Muy bueno / Oso ona;3;3;Muy bueno / Oso ona;18;9,92;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;06:00;18;64;36;Muy bueno / Oso ona;3;3;Muy bueno / Oso ona;24;10,04;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;05:00;2;33;30;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;29;10,88;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;04:00;1;22;20;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;31;10,96;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;03:00;1;18;16;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;34;11,04;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;02:00;1;16;14;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;35;11;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
15/05/2024;01:00;0;13;13;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;36;10,75;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;24:00;0;11;11;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;40;10,63;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;23:00;0;13;12;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;42;10,5;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;22:00;1;21;19;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;44;10,33;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;21:00;1;28;26;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;47;10,13;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;20:00;1;26;24;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;51;9,96;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;19:00;1;29;27;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;55;9,83;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;18:00;1;25;23;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;58;9,79;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;17:00;1;16;14;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;60;9,83;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;16:00;1;20;18;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;;10,04;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;15:00;1;18;16;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;;10,13;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;14:00;1;12;10;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;;10,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;13:00;1;11;9;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;;10,79;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;12:00;1;8;6;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;;10,79;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;11:00;1;11;9;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;10,88;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;10:00;4;20;15;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;23;10,96;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;09:00;14;52;31;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;23;11,13;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;08:00;43;108;42;Bueno / Ona;8;8;Muy bueno / Oso ona;27;11;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
14/05/2024;07:00;14;58;36;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;34;11,17;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;06:00;9;48;35;Muy bueno / Oso ona;11;11;Muy bueno / Oso ona;41;11,58;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;05:00;1;26;24;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;50;11,25;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;04:00;1;16;15;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;58;11,58;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;03:00;0;10;10;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;65;11,96;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;02:00;0;8;8;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;71;12,54;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
14/05/2024;01:00;0;10;10;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;69;13,17;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2024;24:00;0;11;11;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;72;13,71;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2024;23:00;0;11;11;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;76;14,13;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2024;22:00;0;10;10;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;78;14,63;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2024;21:00;0;11;11;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;78;15,08;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2024;20:00;0;11;11;Muy bueno / Oso ona;91;91;Bueno / Ona;77;15,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Bueno / Ona
13/05/2024;19:00;1;12;11;Muy bueno / Oso ona;82;82;Bueno / Ona;75;16,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Bueno / Ona
13/05/2024;18:00;1;21;19;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;73;16,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Muy bueno / Oso ona
13/05/2024;17:00;1;16;14;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;72;16,71;Muy bueno / Oso ona;11;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
13/05/2024;16:00;1;16;13;Muy bueno / Oso ona;81;81;Bueno / Ona;66;16,75;Muy bueno / Oso ona;11,13;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
13/05/2024;15:00;2;18;15;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;57;16,79;Muy bueno / Oso ona;11,29;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
13/05/2024;14:00;3;22;18;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;48;16,75;Muy bueno / Oso ona;11,38;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
13/05/2024;13:00;1;10;8;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;40;16,5;Muy bueno / Oso ona;11,38;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
13/05/2024;12:00;1;9;7;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;30;16,63;Muy bueno / Oso ona;11,46;Bueno / Ona;7;Muy bueno / Oso ona;Bueno / Ona
13/05/2024;11:00;1;9;7;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;22;16,79;Muy bueno / Oso ona;11,58;Bueno / Ona;9;Muy bueno / Oso ona;Bueno / Ona
13/05/2024;10:00;4;19;14;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;13;16,88;Muy bueno / Oso ona;11,75;Bueno / Ona;9;Muy bueno / Oso ona;Bueno / Ona
13/05/2024;09:00;11;41;24;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;8;16,92;Muy bueno / Oso ona;11,83;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
13/05/2024;08:00;23;64;30;Muy bueno / Oso ona;11;11;Muy bueno / Oso ona;6;16,83;Muy bueno / Oso ona;11,83;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
13/05/2024;07:00;31;78;31;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;8;16,5;Muy bueno / Oso ona;11,63;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
13/05/2024;06:00;21;62;31;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;11;16,13;Muy bueno / Oso ona;11,46;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
13/05/2024;05:00;21;59;27;Muy bueno / Oso ona;0;0;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;11,38;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
13/05/2024;04:00;7;36;26;Muy bueno / Oso ona;3;3;Muy bueno / Oso ona;22;16,04;Muy bueno / Oso ona;11,42;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
13/05/2024;03:00;2;27;24;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;31;16,17;Muy bueno / Oso ona;11,63;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
13/05/2024;02:00;3;26;22;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;43;16,13;Muy bueno / Oso ona;11,58;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
13/05/2024;01:00;1;19;17;Muy bueno / Oso ona;14;14;Muy bueno / Oso ona;48;16,21;Muy bueno / Oso ona;11,71;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;24:00;1;17;15;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;58;16,25;Muy bueno / Oso ona;11,96;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;23:00;1;18;16;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;67;16,38;Muy bueno / Oso ona;12,13;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;22:00;1;21;19;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;74;16,38;Muy bueno / Oso ona;12,25;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;21:00;1;26;24;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;82;16,42;Muy bueno / Oso ona;12,33;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;20:00;0;16;16;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;88;16,29;Muy bueno / Oso ona;12,21;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;19:00;0;9;9;Muy bueno / Oso ona;84;84;Bueno / Ona;92;16,17;Muy bueno / Oso ona;12,13;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;18:00;1;9;8;Muy bueno / Oso ona;86;86;Bueno / Ona;93;16,17;Muy bueno / Oso ona;12,13;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;17:00;0;5;5;Muy bueno / Oso ona;92;92;Bueno / Ona;94;16,21;Muy bueno / Oso ona;12,13;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;16:00;0;4;4;Muy bueno / Oso ona;92;92;Bueno / Ona;94;16,5;Muy bueno / Oso ona;12,33;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;15:00;0;4;4;Muy bueno / Oso ona;93;93;Bueno / Ona;92;16,88;Muy bueno / Oso ona;12,58;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;14:00;0;4;4;Muy bueno / Oso ona;97;97;Bueno / Ona;90;17,08;Muy bueno / Oso ona;12,79;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;13:00;0;7;6;Muy bueno / Oso ona;94;94;Bueno / Ona;89;17,29;Muy bueno / Oso ona;12,96;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;12:00;0;5;4;Muy bueno / Oso ona;94;94;Bueno / Ona;87;17,46;Muy bueno / Oso ona;13,04;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;11:00;1;7;6;Muy bueno / Oso ona;96;96;Bueno / Ona;85;17,67;Muy bueno / Oso ona;13,21;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;10:00;1;10;8;Muy bueno / Oso ona;93;93;Bueno / Ona;83;17,92;Muy bueno / Oso ona;13,29;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;09:00;1;10;8;Muy bueno / Oso ona;90;90;Bueno / Ona;81;18,08;Muy bueno / Oso ona;13,42;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;08:00;1;13;11;Muy bueno / Oso ona;82;82;Bueno / Ona;80;18,33;Muy bueno / Oso ona;13,58;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;07:00;1;13;12;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;77;18,83;Muy bueno / Oso ona;13,88;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;06:00;0;6;6;Muy bueno / Oso ona;83;83;Bueno / Ona;73;19,17;Muy bueno / Oso ona;14;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;05:00;0;5;5;Muy bueno / Oso ona;83;83;Bueno / Ona;72;19,33;Muy bueno / Oso ona;14,04;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;04:00;0;8;8;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;70;19,33;Muy bueno / Oso ona;13,96;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;03:00;0;7;7;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;66;19,63;Muy bueno / Oso ona;13,88;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;02:00;0;4;4;Muy bueno / Oso ona;83;83;Bueno / Ona;63;19,71;Muy bueno / Oso ona;13,79;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
12/05/2024;01:00;0;5;5;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;64;19,54;Muy bueno / Oso ona;13,58;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
11/05/2024;24:00;0;9;9;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;63;19,63;Muy bueno / Oso ona;13,42;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
11/05/2024;23:00;1;13;12;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;68;19,5;Muy bueno / Oso ona;13,21;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
11/05/2024;22:00;0;9;9;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;74;19,54;Muy bueno / Oso ona;13,13;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
11/05/2024;21:00;1;11;10;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;80;19,42;Muy bueno / Oso ona;12,92;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
11/05/2024;20:00;1;25;23;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;87;19,38;Muy bueno / Oso ona;12,79;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
11/05/2024;19:00;1;26;24;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;96;19,42;Muy bueno / Oso ona;12,71;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
11/05/2024;18:00;1;21;19;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;102;19,42;Muy bueno / Oso ona;12,58;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
11/05/2024;17:00;1;22;20;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;103;19,46;Muy bueno / Oso ona;12,46;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
11/05/2024;16:00;1;16;15;Muy bueno / Oso ona;94;94;Bueno / Ona;100;19,33;Muy bueno / Oso ona;12,17;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
11/05/2024;15:00;1;10;8;Muy bueno / Oso ona;104;104;Bueno / Ona;91;19,38;Muy bueno / Oso ona;11,92;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
11/05/2024;14:00;1;10;9;Muy bueno / Oso ona;119;119;Bueno / Ona;79;19,67;Muy bueno / Oso ona;11,79;Bueno / Ona;8;Muy bueno / Oso ona;Bueno / Ona
11/05/2024;13:00;1;9;7;Muy bueno / Oso ona;127;127;Regular / Erregularra;65;20;Muy bueno / Oso ona;11,71;Bueno / Ona;11;Muy bueno / Oso ona;Regular / Erregularra
11/05/2024;12:00;1;12;10;Muy bueno / Oso ona;120;120;Bueno / Ona;52;;Sin datos / Daturik gabe;11,67;Bueno / Ona;12;Muy bueno / Oso ona;Bueno / Ona
11/05/2024;11:00;1;15;13;Muy bueno / Oso ona;107;107;Bueno / Ona;39;20;Muy bueno / Oso ona;11,33;Bueno / Ona;15;Muy bueno / Oso ona;Bueno / Ona
11/05/2024;10:00;3;27;22;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;28;19,75;Muy bueno / Oso ona;11,08;Bueno / Ona;21;Muy bueno / Oso ona;Bueno / Ona
11/05/2024;09:00;6;40;31;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;21;19,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;25;Muy bueno / Oso ona;Muy bueno / Oso ona
11/05/2024;08:00;16;66;42;Bueno / Ona;17;17;Muy bueno / Oso ona;19;19,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;13;Muy bueno / Oso ona;Bueno / Ona
11/05/2024;07:00;12;55;36;Muy bueno / Oso ona;11;11;Muy bueno / Oso ona;24;19,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9;Muy bueno / Oso ona;Muy bueno / Oso ona
11/05/2024;06:00;5;44;37;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;32;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;9;Muy bueno / Oso ona;Muy bueno / Oso ona
